ano,cargo_efetivo,cargo_em_comissao_ou_funcao,linhas,matriculas_distintas,creditos,descontos,auxilios,liquido
2017,,CARGO ESPECIAL DE GABINETE,7041,782,"49.702.997,84","'-18.238.094,76","3.177.603,17","34.642.506,25"
2017,,CARGO SEM REMUNERACAO,37,13,"0,00","'-304,74","48.946,56","48.641,82"
2017,,CARGO SEM REMUNERAÇÃO,92,16,"0,00","'-961,63","0,00","'-961,63"
2017,,CHEFE DE ASSESSORIA,24,4,"422.783,81","'-123.188,64","11.029,56","310.624,73"
2017,,CHEFE DE DIVISAO,107,14,"1.780.712,47","'-763.247,82","41.338,34","1.058.802,99"
2017,,CHEFE DE GAB. PARLAMENTAR,88,11,"1.879.591,73","'-679.545,33","38.358,16","1.238.404,56"
2017,,CHEFE DE GABINETE DE MEMBRO DA MESA,52,10,"1.029.876,01","'-352.871,83","21.436,66","698.440,84"
2017,,CHEFE DE GABINETE PARLAMENTAR,84,8,"1.686.873,46","'-714.552,27","44.187,26","1.016.508,45"
2017,,CHEFE DE SECAO,49,9,"676.212,58","'-260.473,53","19.226,81","434.965,86"
2017,,CHEFE DE SEÇÃO,8,1,"99.610,97","'-58.370,92","0,00","41.240,05"
2017,,CHEFE GAB. PARLAMENTAR,12,1,"238.457,97","'-101.028,33","3.989,04","141.418,68"
2017,,CHEFE GABINETE PARLAMENTAR,63,7,"1.262.989,84","'-391.416,84","26.048,16","897.621,16"
2017,,COORDENADOR,59,9,"1.073.201,28","'-389.122,14","27.460,28","711.539,42"
2017,,COORDENADOR DE POLICIA LEGISLATIVA,12,2,"211.806,66","'-80.132,34","3.989,04","135.663,36"
2017,,DEPUTADO DISTRITAL,277,24,"7.611.718,43","'-3.232.830,17","106.024,38","4.484.912,64"
2017,,DIRETOR,48,4,"792.389,68","'-293.435,01","15.597,12","514.551,79"
2017,,GERENTE COORDENADOR-FASCAL,12,1,"216.038,36","'-116.205,39","10.451,04","110.284,01"
2017,,MEMBRO-TITULAR,12,1,"179.558,56","'-80.794,82","3.989,04","102.752,78"
2017,,PRESIDENTE CPL,12,2,"187.842,38","'-57.925,56","3.989,04","133.905,86"
2017,,PROCURADOR-GERAL,12,1,"260.863,47","'-100.032,55","3.989,04","164.819,96"
2017,,SECRETARIO DE COMISSAO,145,21,"2.327.495,15","'-853.110,78","55.460,92","1.529.845,29"
2017,,SECRETARIO EXECUTIVO DA 1 SECRETARIA,12,1,"285.180,86","'-100.399,24","7.892,04","192.673,66"
2017,,SECRETARIO EXECUTIVO DA 2 SECRETARIA,12,1,"273.341,51","'-79.281,73","3.989,04","198.048,82"
2017,,SECRETARIO EXECUTIVO DA 3 SECRETARIA,12,1,"278.718,86","'-75.707,34","3.989,04","207.000,56"
2017,,SECRETARIO EXECUTIVO DA VICE-PRESIDENCIA,12,2,"255.669,73","'-83.476,20","3.989,04","176.182,57"
2017,,SECRETARIO GERAL PRESIDENCIA,12,1,"269.919,23","'-98.901,41","3.989,04","175.006,86"
2017,,SECRETARIO LEGISLATIVO,10,1,"202.546,93","'-124.389,09","3.989,04","82.146,88"
2017,,SECRETARIO PARLAMENTAR,1405,176,"3.410.098,73","'-1.230.608,18","600.412,23","2.779.902,78"
2017,,SEGURANCA PARLAMENTAR,546,76,"4.099.266,64","'-1.470.666,35","214.967,72","2.843.568,01"
2017,ASSISTENTE LEGISLATIVO,,1292,117,"24.833.872,75","'-11.220.461,66","376.166,67","13.989.577,76"
2017,ASSISTENTE LEGISLATIVO,ASSESSOR,4,1,"133.565,82","'-46.631,98","3.809,52","90.743,36"
2017,ASSISTENTE LEGISLATIVO,ASSESSOR DE CERIMONIAL,5,2,"118.356,28","'-75.938,92","2.539,68","44.957,04"
2017,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE ASSESSORAMENTO,24,6,"639.843,95","'-316.992,62","23.216,16","346.067,49"
2017,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,10,3,"243.942,82","'-143.970,13","10.683,90","110.656,59"
2017,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,24,7,"498.393,86","'-225.823,70","0,00","272.570,16"
2017,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,132,17,"2.939.527,41","'-1.313.031,46","42.622,80","1.669.118,75"
2017,ASSISTENTE LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,50,10,"1.012.651,82","'-471.909,89","0,00","540.741,93"
2017,ASSISTENTE LEGISLATIVO,CARGO ESPECIAL DE GABINETE,1,1,"19.054,26","'-10.314,78","0,00","8.739,48"
2017,ASSISTENTE LEGISLATIVO,CHEFE DE SECAO,38,4,"1.084.684,89","'-637.753,68","15.018,60","461.949,81"
2017,ASSISTENTE LEGISLATIVO,CHEFE DE SETOR,84,11,"2.627.762,08","'-1.202.446,30","30.555,88","1.455.871,66"
2017,ASSISTENTE LEGISLATIVO,CHEFE DE UNIDADE,12,1,"347.515,22","'-127.037,45","3.809,52","224.287,29"
2017,ASSISTENTE LEGISLATIVO,COORDENADOR DE COMISSAO,9,1,"251.199,87","'-82.278,46","1.329,68","170.251,09"
2017,ASSISTENTE LEGISLATIVO,MEMBRO-TITULAR,12,1,"318.635,31","'-138.063,94","4.617,27","185.188,64"
2017,ASSISTENTE LEGISLATIVO,SECRETARIO PARLAMENTAR,2,1,"63.827,00","'-44.319,50","2.539,68","22.047,18"
2017,AUXILIAR LEGISLATIVO,,2142,182,"26.566.445,32","'-11.062.703,41","423.771,26","15.927.513,17"
2017,AUXILIAR LEGISLATIVO,ASSESSOR DE APOIO ATIV.PLENARIO,12,1,"192.148,91","'-84.632,79","3.809,52","111.325,64"
2017,AUXILIAR LEGISLATIVO,ASSESSOR DE CERIMONIAL GARCOM,12,1,"222.624,84","'-81.586,38","3.809,52","144.847,98"
2017,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE ASSESSORAMENTO,40,10,"790.721,96","'-407.966,86","45.155,60","427.910,70"
2017,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,35,10,"619.357,46","'-357.189,63","34.644,72","296.812,55"
2017,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,71,11,"1.019.592,45","'-522.405,12","0,00","497.187,33"
2017,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,51,6,"799.307,67","'-444.831,55","22.238,64","376.714,76"
2017,AUXILIAR LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,76,10,"1.152.142,51","'-537.048,67","0,00","615.093,84"
2017,AUXILIAR LEGISLATIVO,CHEFE DE SECAO,22,2,"477.970,95","'-219.664,09","11.029,56","269.336,42"
2017,AUXILIAR LEGISLATIVO,CHEFE DE SETOR,24,3,"529.081,37","'-313.063,35","7.798,56","223.816,58"
2017,CONSULTOR LEGISLATIVO,,734,63,"28.511.997,56","'-12.541.663,20","121.468,55","16.091.802,91"
2017,CONSULTOR LEGISLATIVO,CARGO DE NATUREZA ESPECIAL,3,1,"106.985,86","'-49.390,65","0,00","57.595,21"
2017,CONSULTOR LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,17,2,"683.249,37","'-242.200,50","7.798,56","448.847,43"
2017,CONSULTOR LEGISLATIVO,CARGO ESPECIAL DE GABINETE,27,3,"1.077.734,24","'-523.982,14","7.978,08","561.730,18"
2017,CONSULTOR LEGISLATIVO,CHEFE DE GABINETE DE MEMBRO DA MESA,5,1,"212.188,54","'-87.738,99","1.329,68","125.779,23"
2017,CONSULTOR LEGISLATIVO,CHEFE DE GABINETE PARLAMENTAR,2,1,"100.655,08","'-68.953,42","0,00","31.701,66"
2017,CONSULTOR LEGISLATIVO,CHEFE DE SECAO,1,1,"36.293,68","'-15.863,18","0,00","20.430,50"
2017,CONSULTOR LEGISLATIVO,CHEFE DE SETOR,11,1,"441.150,93","'-209.590,07","10.271,52","241.832,38"
2017,CONSULTOR LEGISLATIVO,CHEFE DE UNIDADE,48,5,"2.225.358,46","'-1.173.003,31","21.879,60","1.074.234,75"
2017,CONSULTOR LEGISLATIVO,COORDENADOR DE COMISSAO,2,1,"92.892,24","'-49.860,76","2.659,36","45.690,84"
2017,CONSULTOR LEGISLATIVO,SECRETARIO LEGISLATIVO,2,1,"71.062,41","'-36.798,59","0,00","34.263,82"
2017,CONSULTOR TECNICO LEGISLATIVO,,2069,176,"75.201.379,95","'-33.818.025,67","459.139,44","41.842.493,72"
2017,CONSULTOR TECNICO LEGISLATIVO,ASSESSOR DE ACOMP. DE OBRAS,12,1,"410.723,48","'-158.466,53","3.989,04","256.245,99"
2017,CONSULTOR TECNICO LEGISLATIVO,CARGO DE NATUREZA ESPECIAL,2,1,"79.229,38","'-42.330,28","0,00","36.899,10"
2017,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSESSORAMENTO,4,1,"185.190,82","'-75.113,85","7.220,04","117.297,01"
2017,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,4,1,"161.295,51","'-92.467,57","3.809,52","72.637,46"
2017,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,9,2,"272.631,03","'-137.266,40","0,00","135.364,63"
2017,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,35,4,"1.182.767,84","'-650.154,19","11.787,60","544.401,25"
2017,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,13,3,"420.227,55","'-151.885,04","0,00","268.342,51"
2017,CONSULTOR TECNICO LEGISLATIVO,CARGO ESPECIAL DE GABINETE,5,2,"172.078,74","'-77.989,59","0,00","94.089,15"
2017,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE GABINETE PARLAMENTAR,8,1,"406.571,95","'-219.624,99","3.809,52","190.756,48"
2017,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE NUCLEO,12,1,"533.588,37","'-300.828,27","3.989,04","236.749,14"
2017,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE SECAO,37,4,"1.634.162,67","'-761.909,86","23.840,76","896.093,57"
2017,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE SETOR,37,6,"1.576.336,19","'-870.845,91","28.122,12","733.612,40"
2017,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE UNIDADE,12,1,"647.878,23","'-371.921,43","3.809,52","279.766,32"
2017,CONSULTOR TECNICO LEGISLATIVO,DF-11,12,1,"378.701,52","'-60.343,85","0,00","318.357,67"
2017,CONSULTOR TECNICO LEGISLATIVO,SECRETARIO PARLAMENTAR,9,1,"360.715,44","'-170.291,37","3.809,52","194.233,59"
2017,PROCURADOR LEGISLATIVO,,93,8,"4.048.939,78","'-2.238.082,93","34.245,72","1.845.102,57"
2017,PROCURADOR LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,1,1,"39.008,61","'-19.424,98","0,00","19.583,63"
2017,PROCURADOR LEGISLATIVO,CARGO ESPECIAL DE GABINETE,2,1,"63.169,38","'-19.352,64","0,00","43.816,74"
2017,PROCURADOR LEGISLATIVO,CHEFE DE NUCLEO,48,4,"1.988.768,12","'-797.951,71","25.469,64","1.216.286,05"
2017,TECNICO LEGISLATIVO,,2265,202,"62.926.858,77","'-26.534.707,75","638.939,94","37.031.090,96"
2017,TECNICO LEGISLATIVO,ASSESSOR DA CPL,12,2,"462.901,81","'-165.070,95","3.809,52","301.640,38"
2017,TECNICO LEGISLATIVO,ASSESSOR DE DIST. E PROPOSICAO,12,1,"388.951,91","'-135.516,79","3.809,52","257.244,64"
2017,TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSESSORAMENTO,24,6,"773.738,30","'-355.553,20","30.882,00","449.067,10"
2017,TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,36,10,"1.092.108,08","'-592.307,22","38.794,76","538.595,62"
2017,TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,62,10,"1.452.655,56","'-675.374,40","0,00","777.281,16"
2017,TECNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,176,22,"5.508.234,28","'-2.703.657,49","64.735,08","2.869.311,87"
2017,TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,45,7,"1.157.842,33","'-426.906,22","0,00","730.936,11"
2017,TECNICO LEGISLATIVO,CHEFE DE NUCLEO DE APOIO,12,1,"394.536,82","'-147.658,44","3.989,04","250.867,42"
2017,TECNICO LEGISLATIVO,CHEFE DE SECAO,87,10,"3.312.847,60","'-1.577.730,31","33.846,72","1.768.964,01"
2017,TECNICO LEGISLATIVO,CHEFE DE SETOR,152,17,"5.375.543,55","'-2.497.037,98","57.062,88","2.935.568,45"
2017,TECNICO LEGISLATIVO,COORDENADOR DE COMISSAO,1,1,"31.470,32","'-11.348,21","0,00","20.122,11"
2017,TECNICO LEGISLATIVO,MEMBRO TITULAR/VICE-P RESIDENTE,8,2,"237.838,48","'-70.390,02","0,00","167.448,46"
2017,TECNICO LEGISLATIVO,MEMBRO TITULAR/VICE-PRESIDENTE,4,1,"128.019,84","'-50.856,62","3.989,04","81.152,26"
2017,TECNICO LEGISLATIVO,MEMBRO-TITULAR,12,3,"370.496,46","'-160.720,05","3.809,52","213.585,93"
2018,,,656,289,"4.273.679,56","'-1.070.826,01","23.308,68","3.226.162,23"
2018,,ASSESSOR,291,39,"3.283.200,53","'-1.070.279,61","473.564,36","2.686.485,28"
2018,,ASSESSOR CHEFE GAB. VICE-PRESIDENCIA,9,1,"165.603,29","'-43.806,62","12.282,71","134.079,38"
2018,,ASSESSOR CL-10,18,2,"217.292,16","'-77.486,05","32.035,81","171.841,92"
2018,,ASSESSOR DA PRG,10,2,"126.531,77","'-37.218,94","13.128,36","102.441,19"
2018,,ASSESSOR DA PROCURADORIA GERAL,9,1,"165.594,17","'-43.332,27","12.282,71","134.544,61"
2018,,ASSESSOR DE CHEFE DE SETOR,18,3,"209.018,72","'-63.869,34","37.796,96","182.946,34"
2018,,ASSESSOR DE CHEFE GAB. PRESIDENCIA,9,1,"173.064,56","'-56.890,23","12.282,71","128.457,04"
2018,,ASSESSOR DE COMISSAO,106,15,"1.376.299,79","'-431.163,48","161.275,34","1.106.411,65"
2018,,ASSESSOR DE COMISSÃO,2,1,"21.035,10","'-11.200,32","2.659,36","12.494,14"
2018,,ASSESSOR DE COORDENADORIA,46,8,"622.473,19","'-206.575,78","65.085,88","480.983,29"
2018,,ASSESSOR DE DIRETOR - DAF,9,2,"161.566,52","'-50.024,75","10.817,99","122.359,76"
2018,,ASSESSOR DE DIRETOR - DLEG,9,1,"159.182,16","'-45.249,50","21.769,10","135.701,76"
2018,,ASSESSOR DE DIRETOR - DRH,9,1,"159.319,85","'-46.911,92","12.282,71","124.690,64"
2018,,ASSESSOR DE MANUTENCAO,9,1,"51.964,48","'-16.344,22","20.872,63","56.492,89"
2018,,ASSESSOR DE MEMBRO DA MESA DIR.,27,4,"458.195,66","'-145.625,39","37.069,25","349.639,52"
2018,,ASSESSOR DE MEMBRO DA MESA DIR. -,9,1,"154.382,15","'-43.500,43","12.282,71","123.164,43"
2018,,ASSESSOR DE REGULACAO DE TRABALHOS LEGISLATIVOS,7,1,"154.330,00","'-61.040,34","15.478,24","108.767,90"
2018,,ASSESSOR DE REGULAÇÃO DE TRABALHOS LEGISLATIVOS,2,1,"65.157,74","'-19.304,77","4.274,86","50.127,83"
2018,,ASSESSOR DO GABINETE MESA DIRETORA,9,1,"166.105,75","'-62.924,98","18.493,81","121.674,58"
2018,,ASSESSOR ESPECIAL,73,11,"1.309.869,88","'-422.561,40","107.950,27","995.258,75"
2018,,ASSESSOR JURIDICO,36,4,"518.355,43","'-174.012,37","62.380,92","406.723,98"
2018,,ASSESSOR MEMBRO DA MESA DIRETORA,11,2,"192.633,06","'-47.166,87","13.441,92","158.908,11"
2018,,CARGO DE NATUREZA ESPECIAL,409,66,"10.522.179,24","'-3.045.768,04","661.462,40","8.137.873,60"
2018,,CARGO ESPECIAL DE GABINETE,5532,811,"45.981.533,54","'-15.186.616,04","9.415.577,77","40.210.495,27"
2018,,CARGO SEM REMUNERACAO,96,17,"1.457,45","'-695,51","127.739,31","128.501,25"
2018,,CARGO SEM REMUNERAÇÃO,26,14,"0,00","'-203,16","33.708,48","33.505,32"
2018,,CHEFE DE ASSESSORIA,18,2,"366.004,16","'-115.567,24","32.356,11","282.793,03"
2018,,CHEFE DE DIVISAO,81,10,"1.569.318,80","'-565.035,09","122.502,67","1.126.786,38"
2018,,CHEFE DE GAB. PARLAMENTAR,78,12,"2.009.736,55","'-641.737,43","145.351,51","1.513.350,63"
2018,,CHEFE DE GABINETE DE MEMBRO DA MESA,44,6,"1.023.342,54","'-298.063,29","62.260,06","787.539,31"
2018,,CHEFE DE GABINETE PARLAMENTAR,68,8,"1.642.553,91","'-570.222,58","133.722,77","1.206.054,10"
2018,,CHEFE DE SECAO,44,7,"655.976,79","'-239.777,58","55.385,95","471.585,16"
2018,,CHEFE DE SEÇÃO,2,1,"45.838,25","'-16.273,92","2.659,36","32.223,69"
2018,,CHEFE GAB. PARLAMENTAR,5,1,"118.152,13","'-39.160,94","6.648,40","85.639,59"
2018,,CHEFE GABINETE PARLAMENTAR,45,5,"998.712,21","'-307.930,64","75.277,21","766.058,78"
2018,,COORDENADOR,45,5,"873.497,74","'-298.913,34","73.871,61","648.456,01"
2018,,COORDENADOR DE POLICIA LEGISLATIVA,9,1,"201.302,58","'-60.853,54","12.282,71","152.731,75"
2018,,DEPUTADO DISTRITAL,207,23,"6.110.515,47","'-2.403.681,62","314.937,80","4.021.771,65"
2018,,DIRETOR,36,4,"688.063,06","'-211.637,49","48.053,72","524.479,29"
2018,,GERENTE COORDENADOR-FASCAL,10,2,"198.544,25","'-89.029,71","20.226,36","129.740,90"
2018,,MEMBRO-TITULAR,10,2,"139.909,41","'-76.949,22","21.745,03","84.705,22"
2018,,PRESIDENTE CPL,9,1,"169.954,49","'-47.284,88","12.282,71","134.952,32"
2018,,PROCURADOR-GERAL,9,1,"230.420,93","'-68.070,87","12.282,71","174.632,77"
2018,,SECRETARIO DE COMISSAO,109,16,"1.982.428,28","'-663.314,42","166.133,16","1.485.247,02"
2018,,SECRETARIO EXECUTIVO DA 1 SECRETARIA,9,1,"230.420,93","'-72.244,63","21.553,10","179.729,40"
2018,,SECRETARIO EXECUTIVO DA 2 SECRETARIA,9,1,"214.806,95","'-65.684,22","12.282,71","161.405,44"
2018,,SECRETARIO EXECUTIVO DA 3 SECRETARIA,9,1,"215.103,13","'-63.058,07","12.288,84","164.333,90"
2018,,SECRETARIO EXECUTIVO DA VICE-PRESIDENCIA,9,1,"230.420,93","'-67.473,41","12.282,71","175.230,23"
2018,,SECRETARIO GERAL PRESIDENCIA,5,1,"131.382,44","'-27.160,92","6.648,40","110.869,92"
2018,,SECRETARIO LEGISLATIVO,9,1,"216.019,94","'-114.218,68","12.282,71","114.083,97"
2018,,SECRETARIO PARLAMENTAR,1040,176,"2.718.566,90","'-921.089,65","1.791.566,46","3.589.043,71"
2018,,SEGURANCA PARLAMENTAR,418,64,"3.776.762,91","'-1.209.551,26","651.338,00","3.218.549,65"
2018,ASSISTENTE LEGISLATIVO,,947,108,"20.775.984,22","'-8.705.504,17","1.049.070,49","13.119.550,54"
2018,ASSISTENTE LEGISLATIVO,ASSESSOR,9,1,"262.150,99","'-92.568,17","11.744,15","181.326,97"
2018,ASSISTENTE LEGISLATIVO,ASSESSOR DE CERIMONIAL,9,1,"270.104,87","'-134.420,84","11.744,15","147.428,18"
2018,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE ASSESSORAMENTO,46,9,"1.206.593,55","'-551.375,11","64.907,90","720.126,34"
2018,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,14,2,"345.061,89","'-209.669,58","18.827,82","154.220,13"
2018,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,4,2,"140.323,21","'-53.596,89","5.199,04","91.925,36"
2018,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,111,13,"2.997.032,08","'-1.276.450,99","147.508,35","1.868.089,44"
2018,ASSISTENTE LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,12,6,"298.309,05","'-113.013,72","15.477,44","200.772,77"
2018,ASSISTENTE LEGISLATIVO,CHEFE DE SECAO,27,3,"950.739,94","'-471.709,60","43.796,69","522.827,03"
2018,ASSISTENTE LEGISLATIVO,CHEFE DE SETOR,63,7,"2.280.857,31","'-939.589,48","90.201,46","1.431.469,29"
2018,ASSISTENTE LEGISLATIVO,CHEFE DE UNIDADE,9,1,"325.925,24","'-109.022,35","11.744,15","228.647,04"
2018,ASSISTENTE LEGISLATIVO,COORDENADOR DE COMISSAO,4,1,"141.293,17","'-73.395,37","5.394,95","73.292,75"
2018,ASSISTENTE LEGISLATIVO,MEMBRO-TITULAR,9,1,"306.838,66","'-110.137,91","11.744,15","208.444,90"
2018,AUXILIAR LEGISLATIVO,,1585,178,"22.248.787,58","'-8.521.746,99","1.209.640,10","14.936.680,69"
2018,AUXILIAR LEGISLATIVO,ASSESSOR DE APOIO ATIV.PLENARIO,9,1,"168.942,97","'-64.115,39","11.744,15","116.571,73"
2018,AUXILIAR LEGISLATIVO,ASSESSOR DE CERIMONIAL GARCOM,9,1,"188.376,06","'-62.765,77","11.744,15","137.354,44"
2018,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE ASSESSORAMENTO,66,10,"1.292.556,83","'-610.700,80","99.649,63","781.505,66"
2018,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,69,10,"1.205.456,05","'-634.544,46","91.612,62","662.524,21"
2018,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,18,9,"370.449,59","'-142.817,56","23.096,48","250.728,51"
2018,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,39,5,"749.245,97","'-354.161,26","67.376,03","462.460,74"
2018,AUXILIAR LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,20,10,"438.212,37","'-159.024,50","28.986,84","308.174,71"
2018,AUXILIAR LEGISLATIVO,CARGO EM COMISSÃO DE ASSISTÊNCIA,2,1,"38.100,11","'-10.910,49","2.539,68","29.729,30"
2018,AUXILIAR LEGISLATIVO,CHEFE DE SECAO,18,2,"492.121,55","'-223.069,27","31.513,98","300.566,26"
2018,AUXILIAR LEGISLATIVO,CHEFE DE SETOR,18,2,"517.291,50","'-276.809,29","24.026,86","264.509,07"
2018,CONSULTOR LEGISLATIVO,,543,61,"22.294.748,13","'-10.438.337,68","342.044,63","12.198.455,08"
2018,CONSULTOR LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,18,2,"744.907,43","'-293.223,60","24.026,86","475.710,69"
2018,CONSULTOR LEGISLATIVO,CARGO ESPECIAL DE GABINETE,18,2,"869.995,10","'-432.666,98","24.565,42","461.893,54"
2018,CONSULTOR LEGISLATIVO,CHEFE DE SETOR,9,1,"391.908,00","'-192.980,79","22.512,43","221.439,64"
2018,CONSULTOR LEGISLATIVO,CHEFE DE UNIDADE,36,4,"1.793.228,85","'-950.251,04","62.455,95","905.433,76"
2018,CONSULTOR LEGISLATIVO,COORDENADOR DE COMISSAO,5,1,"169.481,34","'-67.631,67","6.648,40","108.498,07"
2018,CONSULTOR LEGISLATIVO,SECRETARIO GERAL PRESIDENCIA,4,1,"207.353,39","'-107.108,84","5.634,31","105.878,86"
2018,CONSULTOR TECNICO LEGISLATIVO,,1558,174,"64.629.057,12","'-28.232.910,80","1.303.210,07","37.699.356,39"
2018,CONSULTOR TECNICO LEGISLATIVO,ASSESSOR DE ACOMP. DE OBRAS,9,1,"341.313,48","'-137.648,94","12.282,71","215.947,25"
2018,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSESSORAMENTO,7,1,"270.016,11","'-136.526,83","12.988,11","146.477,39"
2018,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,7,1,"267.921,55","'-124.847,58","9.204,47","152.278,44"
2018,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,2,1,"111.644,81","'-28.345,76","2.539,68","85.838,73"
2018,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,27,3,"1.088.010,95","'-543.957,49","36.309,57","580.363,03"
2018,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,2,1,"104.445,11","'-25.956,64","4.274,86","82.763,33"
2018,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE NUCLEO,9,1,"482.255,90","'-260.247,01","12.282,71","234.291,60"
2018,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE SECAO,30,4,"2.079.632,93","'-701.693,57","56.994,72","1.434.934,08"
2018,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE SETOR,27,3,"1.329.794,80","'-746.526,28","74.216,82","657.485,34"
2018,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE UNIDADE,9,1,"511.473,93","'-312.836,31","11.744,15","210.381,77"
2018,CONSULTOR TECNICO LEGISLATIVO,DF-11,9,1,"304.521,51","'-50.341,63","0,00","254.179,88"
2018,CONSULTOR TECNICO LEGISLATIVO,SECRETARIO PARLAMENTAR,9,1,"403.271,33","'-184.527,46","11.744,15","230.488,02"
2018,PROCURADOR LEGISLATIVO,,72,8,"3.608.727,70","'-1.975.615,48","103.039,27","1.736.151,49"
2018,PROCURADOR LEGISLATIVO,CHEFE DE NUCLEO,36,4,"1.640.184,55","'-725.446,35","67.655,42","982.393,62"
2018,TECNICO LEGISLATIVO,,1703,190,"56.223.667,99","'-21.650.935,98","1.814.824,38","36.387.556,39"
2018,TECNICO LEGISLATIVO,ASSESSOR DA CPL,9,1,"377.990,34","'-150.860,50","11.744,15","238.873,99"
2018,TECNICO LEGISLATIVO,ASSESSOR DE DIST. E PROPOSICAO,9,1,"348.679,26","'-115.295,37","11.744,15","245.128,04"
2018,TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSESSORAMENTO,42,6,"1.346.602,55","'-556.697,85","73.331,24","863.235,94"
2018,TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,63,9,"1.925.671,90","'-1.005.055,79","91.580,64","1.012.196,75"
2018,TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,18,9,"743.427,68","'-246.137,17","25.241,34","522.531,85"
2018,TECNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,115,15,"4.271.681,27","'-1.868.222,81","175.942,73","2.579.401,19"
2018,TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,12,6,"430.156,89","'-121.696,29","19.599,00","328.059,60"
2018,TECNICO LEGISLATIVO,CHEFE DE NUCLEO DE APOIO,9,1,"334.762,50","'-118.637,02","12.282,71","228.408,19"
2018,TECNICO LEGISLATIVO,CHEFE DE SECAO,63,7,"2.566.369,44","'-1.127.660,85","99.320,80","1.538.029,39"
2018,TECNICO LEGISLATIVO,CHEFE DE SETOR,117,14,"4.883.088,70","'-2.151.479,85","170.879,55","2.902.488,40"
2018,TECNICO LEGISLATIVO,MEMBRO TITULAR/VICE-PRESIDENTE,9,1,"307.444,49","'-100.618,99","12.282,71","219.108,21"
