deputado,chave,ano,mes,locacao_e_manutencao_de_imoveis,locacao_de_maquinas_e_equipamentos,aquisicao_de_material,locacao_de_veiculos,combustivel_e_lubrificante,assessoria_ou_consultoria_juridica,assessoria_ou_consultoria_especializada,divulgacao_de_atividade_parlamentar,outros,soma_das_rubricas,total_no_quadro,rubricas_somam,glosa,teto_mensal_autorizado,linhas_do_painel,as_of
ROOSEVELT VILELA,ROOSEVELT VILELA,2025,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
ROOSEVELT VILELA,ROOSEVELT VILELA,2025,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
ROOSEVELT VILELA,ROOSEVELT VILELA,2025,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
ROOSEVELT VILELA,ROOSEVELT VILELA,2025,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
ROOSEVELT VILELA,ROOSEVELT VILELA,2025,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
ROOSEVELT VILELA,ROOSEVELT VILELA,2025,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
ROOSEVELT VILELA,ROOSEVELT VILELA,2025,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
ROOSEVELT VILELA,ROOSEVELT VILELA,2025,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
ROOSEVELT VILELA,ROOSEVELT VILELA,2025,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
ROOSEVELT VILELA,ROOSEVELT VILELA,2026,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
ROOSEVELT VILELA,ROOSEVELT VILELA,2026,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
ROOSEVELT VILELA,ROOSEVELT VILELA,2026,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
ROOSEVELT VILELA,ROOSEVELT VILELA,2026,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
ROOSEVELT VILELA,ROOSEVELT VILELA,2026,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
ROOSEVELT VILELA,ROOSEVELT VILELA,2026,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2023,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,17681.99,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2023,2,3519.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3519.28,3519.28,sim,0.00,17681.99,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2023,3,3513.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3513.57,3513.57,sim,0.00,17681.99,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2023,4,3513.32,1380.31,0.00,1233.00,0.00,0.00,0.00,0.00,0.00,6126.63,6126.63,sim,0.00,18472.91,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2023,5,4234.97,2980.00,0.00,3700.00,0.00,0.00,0.00,360.00,0.00,11274.97,11274.97,sim,0.00,18472.91,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2023,6,4085.44,1490.00,0.00,3700.00,0.00,0.00,0.00,500.00,0.00,9775.44,9775.44,sim,0.00,18472.91,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2023,7,4145.66,0.00,0.00,3700.00,0.00,0.00,0.00,1500.00,0.00,9345.66,9345.66,sim,0.00,18472.91,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2023,8,4234.48,1490.00,0.00,3700.00,0.00,0.00,0.00,1750.00,0.00,11174.48,11174.48,sim,0.00,18472.91,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2023,9,5031.53,1490.00,0.00,3700.00,0.00,0.00,0.00,2500.00,0.00,12721.53,12721.53,sim,0.00,18472.91,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2023,10,5402.01,1490.00,0.00,3700.00,0.00,0.00,0.00,6500.00,0.00,17092.01,17092.01,sim,0.00,18472.91,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2023,11,4921.55,1490.00,0.00,3700.00,0.00,0.00,0.00,7497.00,0.00,17608.55,17608.55,sim,0.00,18472.91,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2023,12,4932.87,1502.96,0.00,3700.00,0.00,0.00,0.00,5000.00,0.00,15135.83,15135.83,sim,0.00,18472.91,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2024,1,4918.35,1490.00,0.00,3700.00,0.00,0.00,0.00,5970.00,0.00,16078.35,16078.35,sim,0.00,18472.91,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2024,2,4872.82,1706.45,0.00,7831.20,0.00,0.00,0.00,4800.00,0.00,19210.47,19210.47,sim,0.00,19803.83,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2024,3,4891.69,2070.11,0.00,4314.67,0.00,0.00,0.00,7921.53,0.00,19198.00,19198.00,sim,0.00,19803.83,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2024,4,4713.02,2070.11,0.00,6699.74,0.00,1500.00,0.00,4820.96,0.00,19803.83,19803.83,sim,0.00,19803.83,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2024,5,5621.12,0.00,0.00,5398.00,0.00,1500.00,0.00,800.00,0.00,13319.12,15389.23,não,0.00,19803.83,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2024,6,5325.23,2070.11,0.00,5398.00,0.00,1500.00,0.00,5100.00,0.00,19393.34,19393.34,sim,0.00,19803.83,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2024,7,3677.14,2070.11,0.00,5398.00,0.00,1500.00,0.00,0.00,0.00,12645.25,12645.25,sim,0.00,19803.83,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2024,8,4758.16,2070.11,0.00,5398.00,0.00,1500.00,0.00,2300.00,0.00,16026.27,16026.27,sim,0.00,19803.83,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2024,9,4648.09,2070.11,0.00,5398.00,0.00,1500.00,0.00,1800.00,0.00,15416.20,15416.20,sim,0.00,19803.83,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2024,10,3000.00,2070.11,0.00,5398.00,0.00,1500.00,0.00,600.00,0.00,12568.11,12568.11,sim,0.00,19803.83,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2024,11,3000.00,2070.11,0.00,5398.00,0.00,1500.00,0.00,1800.00,0.00,13768.11,13768.11,sim,0.00,19803.83,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2024,12,3000.00,2070.11,0.00,5398.00,0.00,1500.00,0.00,1200.00,0.00,13168.11,13168.11,sim,0.00,19803.83,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2025,1,3000.00,2070.11,0.00,5398.00,0.00,1500.00,0.00,3000.00,0.00,14968.11,14968.11,sim,0.00,19803.83,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2025,2,3000.00,2164.50,0.00,5754.66,0.00,0.00,0.00,1869.00,0.00,12788.16,12788.16,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2025,3,3202.50,2164.50,0.00,7597.78,0.00,0.00,0.00,7900.00,0.00,20864.78,20864.78,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2025,4,3202.50,2164.50,0.00,2140.00,0.00,0.00,0.00,7000.00,0.00,14507.00,14507.00,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2025,5,3202.50,2164.50,0.00,8060.44,0.00,0.00,0.00,6987.88,0.00,20415.32,20415.32,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2025,6,3202.50,2164.50,0.00,8060.44,0.00,0.00,0.00,1900.00,0.00,15327.44,15327.44,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2025,7,3202.50,2164.50,0.00,8060.44,0.00,0.00,0.00,4000.00,0.00,17427.44,17427.44,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2025,8,3202.50,2164.50,0.00,8060.44,0.00,0.00,0.00,2800.00,0.00,16227.44,16227.44,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2025,9,3202.50,2524.50,0.00,8078.44,0.00,0.00,0.00,2980.00,0.00,16785.44,16785.44,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2025,10,3202.50,2524.50,0.00,8330.44,0.00,0.00,0.00,2124.89,0.00,16182.33,16182.33,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2025,11,3202.50,2524.50,0.00,8330.44,0.00,0.00,0.00,4445.38,0.00,18502.82,18502.82,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2025,12,3202.50,2524.50,0.00,8330.44,0.00,0.00,0.00,2124.89,0.00,16182.33,16182.33,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2026,1,1387.75,2524.50,0.00,8330.44,0.00,0.00,0.00,3928.23,0.00,16170.92,16170.92,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2026,2,0.00,2535.66,0.00,8330.44,0.00,0.00,0.00,3345.05,0.00,14211.15,14211.15,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2026,3,0.00,2535.66,0.00,5920.44,0.00,0.00,0.00,3345.05,0.00,11801.15,11801.15,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2026,4,0.00,2620.58,0.00,6146.16,0.00,0.00,0.00,4997.22,0.00,13763.96,13763.96,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2026,5,0.00,2620.58,0.00,6146.16,0.00,0.00,0.00,7667.03,0.00,16433.77,16433.77,sim,0.00,20864.78,1,2026-09-01
THIAGO MANZONI,THIAGO MANZONI,2026,6,0.00,2620.58,0.00,6146.16,0.00,0.00,0.00,0.00,0.00,8766.74,8766.74,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2023,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,17681.99,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2023,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,17681.99,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2023,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,17681.99,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2023,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,18472.91,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2023,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,18472.91,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2023,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,18472.91,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2023,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,18472.91,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2023,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,18472.91,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2023,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,18472.91,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2023,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,18472.91,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2023,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,18472.91,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2023,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,18472.91,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2024,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,18472.91,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2024,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,19803.83,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2024,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,19803.83,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2024,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,19803.83,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2024,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,19803.83,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2024,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,19803.83,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2024,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,19803.83,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2024,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,19803.83,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2024,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,19803.83,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2024,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,19803.83,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2024,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,19803.83,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2024,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,19803.83,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2025,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,19803.83,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2025,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2025,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2025,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2025,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2025,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2025,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2025,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2025,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2025,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2025,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2025,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2026,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2026,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2026,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2026,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2026,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
WELLINGTON LUIZ,WELLINGTON LUIZ,2026,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
