ano,tipo_votacao,co_materia,parlamentar,partido,voto,votos,as_of
2025,NOMINAL,2697,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2025,NOMINAL,2697,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2025,NOMINAL,2697,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2025,NOMINAL,2697,DOUTORA JANE,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2697,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2025,NOMINAL,2697,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2697,HERMETO,MDB,SIM,1,2026-08-27
2025,NOMINAL,2697,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2025,NOMINAL,2697,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2025,NOMINAL,2697,JORGE VIANNA,PSD,SIM,1,2026-08-27
2025,NOMINAL,2697,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2025,NOMINAL,2697,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2697,MAX MACIEL,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2697,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2025,NOMINAL,2697,PEPA,PP,SIM,1,2026-08-27
2025,NOMINAL,2697,RICARDO VALE,PT,NAO,1,2026-08-27
2025,NOMINAL,2697,ROGERIO MORRO DA CRUZ,PRD,SIM,1,2026-08-27
2025,NOMINAL,2697,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2025,NOMINAL,2697,THIAGO MANZONI,PL,SIM,1,2026-08-27
2025,NOMINAL,2697,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2025,NOMINAL,2700,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2025,NOMINAL,2700,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2025,NOMINAL,2700,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2025,NOMINAL,2700,DOUTORA JANE,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2700,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2025,NOMINAL,2700,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2700,GABRIEL MAGNO,PT,NAO,1,2026-08-27
2025,NOMINAL,2700,IOLANDO,MDB,SIM,1,2026-08-27
2025,NOMINAL,2700,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2025,NOMINAL,2700,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2025,NOMINAL,2700,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2025,NOMINAL,2700,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2700,MAX MACIEL,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2700,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2025,NOMINAL,2700,PEPA,PP,SIM,1,2026-08-27
2025,NOMINAL,2700,RICARDO VALE,PT,NAO,1,2026-08-27
2025,NOMINAL,2700,ROBÉRIO NEGREIROS,PSD,SIM,1,2026-08-27
2025,NOMINAL,2700,ROGERIO MORRO DA CRUZ,PRD,SIM,1,2026-08-27
2025,NOMINAL,2700,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2025,NOMINAL,2700,THIAGO MANZONI,PL,SIM,1,2026-08-27
2025,NOMINAL,2700,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2025,NOMINAL,2702,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2025,NOMINAL,2702,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2025,NOMINAL,2702,DOUTORA JANE,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2702,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2025,NOMINAL,2702,FÁBIO FELIX,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2702,GABRIEL MAGNO,PT,SIM,1,2026-08-27
2025,NOMINAL,2702,HERMETO,MDB,SIM,1,2026-08-27
2025,NOMINAL,2702,IOLANDO,MDB,SIM,1,2026-08-27
2025,NOMINAL,2702,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2025,NOMINAL,2702,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2025,NOMINAL,2702,JORGE VIANNA,PSD,SIM,1,2026-08-27
2025,NOMINAL,2702,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2025,NOMINAL,2702,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2702,MAX MACIEL,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2702,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2025,NOMINAL,2702,PEPA,PP,SIM,1,2026-08-27
2025,NOMINAL,2702,RICARDO VALE,PT,SIM,1,2026-08-27
2025,NOMINAL,2702,ROGERIO MORRO DA CRUZ,PRD,SIM,1,2026-08-27
2025,NOMINAL,2702,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2025,NOMINAL,2702,THIAGO MANZONI,PL,SIM,1,2026-08-27
2025,NOMINAL,2702,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2025,NOMINAL,2704,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2025,NOMINAL,2704,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2025,NOMINAL,2704,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2025,NOMINAL,2704,DOUTORA JANE,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2704,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2025,NOMINAL,2704,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2704,GABRIEL MAGNO,PT,NAO,1,2026-08-27
2025,NOMINAL,2704,HERMETO,MDB,SIM,1,2026-08-27
2025,NOMINAL,2704,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2025,NOMINAL,2704,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2025,NOMINAL,2704,JORGE VIANNA,PSD,SIM,1,2026-08-27
2025,NOMINAL,2704,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2025,NOMINAL,2704,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2704,MAX MACIEL,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2704,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2025,NOMINAL,2704,PEPA,PP,SIM,1,2026-08-27
2025,NOMINAL,2704,RICARDO VALE,PT,NAO,1,2026-08-27
2025,NOMINAL,2704,ROGERIO MORRO DA CRUZ,PRD,SIM,1,2026-08-27
2025,NOMINAL,2704,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2025,NOMINAL,2704,THIAGO MANZONI,PL,SIM,1,2026-08-27
2025,NOMINAL,2704,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2025,NOMINAL,2705,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2025,NOMINAL,2705,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2025,NOMINAL,2705,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2025,NOMINAL,2705,DOUTORA JANE,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2705,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2025,NOMINAL,2705,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2705,HERMETO,MDB,SIM,1,2026-08-27
2025,NOMINAL,2705,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2025,NOMINAL,2705,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2025,NOMINAL,2705,JORGE VIANNA,PSD,SIM,1,2026-08-27
2025,NOMINAL,2705,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2025,NOMINAL,2705,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2705,MAX MACIEL,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2705,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2025,NOMINAL,2705,PEPA,PP,SIM,1,2026-08-27
2025,NOMINAL,2705,RICARDO VALE,PT,NAO,1,2026-08-27
2025,NOMINAL,2705,ROGERIO MORRO DA CRUZ,PRD,SIM,1,2026-08-27
2025,NOMINAL,2705,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2025,NOMINAL,2705,THIAGO MANZONI,PL,SIM,1,2026-08-27
2025,NOMINAL,2705,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2025,NOMINAL,2707,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2025,NOMINAL,2707,DANIEL DONIZET,MDB,ABSTENCAO,1,2026-08-27
2025,NOMINAL,2707,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2025,NOMINAL,2707,DOUTORA JANE,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2707,EDUARDO PEDROSA,UNIÃO,ABSTENCAO,1,2026-08-27
2025,NOMINAL,2707,FÁBIO FELIX,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2707,GABRIEL MAGNO,PT,SIM,1,2026-08-27
2025,NOMINAL,2707,HERMETO,MDB,ABSTENCAO,1,2026-08-27
2025,NOMINAL,2707,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2025,NOMINAL,2707,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2025,NOMINAL,2707,JORGE VIANNA,PSD,SIM,1,2026-08-27
2025,NOMINAL,2707,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2025,NOMINAL,2707,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2707,MAX MACIEL,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2707,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2025,NOMINAL,2707,PEPA,PP,SIM,1,2026-08-27
2025,NOMINAL,2707,RICARDO VALE,PT,SIM,1,2026-08-27
2025,NOMINAL,2707,ROGERIO MORRO DA CRUZ,PRD,SIM,1,2026-08-27
2025,NOMINAL,2707,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2025,NOMINAL,2707,THIAGO MANZONI,PL,ABSTENCAO,1,2026-08-27
2025,NOMINAL,2707,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2025,NOMINAL,2709,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2025,NOMINAL,2709,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2025,NOMINAL,2709,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2025,NOMINAL,2709,DOUTORA JANE,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2709,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2025,NOMINAL,2709,FÁBIO FELIX,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2709,HERMETO,MDB,SIM,1,2026-08-27
2025,NOMINAL,2709,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2025,NOMINAL,2709,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2025,NOMINAL,2709,JORGE VIANNA,PSD,SIM,1,2026-08-27
2025,NOMINAL,2709,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2025,NOMINAL,2709,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2709,MAX MACIEL,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2709,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2025,NOMINAL,2709,PEPA,PP,SIM,1,2026-08-27
2025,NOMINAL,2709,RICARDO VALE,PT,SIM,1,2026-08-27
2025,NOMINAL,2709,ROGERIO MORRO DA CRUZ,PRD,SIM,1,2026-08-27
2025,NOMINAL,2709,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2025,NOMINAL,2709,THIAGO MANZONI,PL,ABSTENCAO,1,2026-08-27
2025,NOMINAL,2709,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2025,NOMINAL,2750,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2025,NOMINAL,2750,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2025,NOMINAL,2750,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2025,NOMINAL,2750,DOUTORA JANE,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2750,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2025,NOMINAL,2750,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2750,GABRIEL MAGNO,PT,NAO,1,2026-08-27
2025,NOMINAL,2750,HERMETO,MDB,SIM,1,2026-08-27
2025,NOMINAL,2750,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2025,NOMINAL,2750,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2025,NOMINAL,2750,JORGE VIANNA,PSD,SIM,1,2026-08-27
2025,NOMINAL,2750,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2025,NOMINAL,2750,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2750,MAX MACIEL,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2750,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2025,NOMINAL,2750,PEPA,PP,SIM,1,2026-08-27
2025,NOMINAL,2750,RICARDO VALE,PT,SIM,1,2026-08-27
2025,NOMINAL,2750,ROGERIO MORRO DA CRUZ,PRD,SIM,1,2026-08-27
2025,NOMINAL,2750,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2025,NOMINAL,2750,THIAGO MANZONI,PL,SIM,1,2026-08-27
2025,NOMINAL,2750,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2025,NOMINAL,2751,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2025,NOMINAL,2751,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2025,NOMINAL,2751,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2025,NOMINAL,2751,DOUTORA JANE,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2751,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2025,NOMINAL,2751,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2751,HERMETO,MDB,SIM,1,2026-08-27
2025,NOMINAL,2751,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2025,NOMINAL,2751,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2025,NOMINAL,2751,JORGE VIANNA,PSD,SIM,1,2026-08-27
2025,NOMINAL,2751,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2025,NOMINAL,2751,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2751,MAX MACIEL,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2751,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2025,NOMINAL,2751,PEPA,PP,SIM,1,2026-08-27
2025,NOMINAL,2751,RICARDO VALE,PT,SIM,1,2026-08-27
2025,NOMINAL,2751,ROGERIO MORRO DA CRUZ,PRD,SIM,1,2026-08-27
2025,NOMINAL,2751,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2025,NOMINAL,2751,THIAGO MANZONI,PL,SIM,1,2026-08-27
2025,NOMINAL,2751,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2025,NOMINAL,2758,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2025,NOMINAL,2758,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2025,NOMINAL,2758,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2025,NOMINAL,2758,DOUTORA JANE,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2758,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2025,NOMINAL,2758,FÁBIO FELIX,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2758,GABRIEL MAGNO,PT,SIM,1,2026-08-27
2025,NOMINAL,2758,HERMETO,MDB,SIM,1,2026-08-27
2025,NOMINAL,2758,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2025,NOMINAL,2758,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2025,NOMINAL,2758,JORGE VIANNA,PSD,SIM,1,2026-08-27
2025,NOMINAL,2758,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2025,NOMINAL,2758,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2758,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2025,NOMINAL,2758,PEPA,PP,SIM,1,2026-08-27
2025,NOMINAL,2758,RICARDO VALE,PT,SIM,1,2026-08-27
2025,NOMINAL,2758,ROGERIO MORRO DA CRUZ,PRD,SIM,1,2026-08-27
2025,NOMINAL,2758,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2025,NOMINAL,2758,THIAGO MANZONI,PL,SIM,1,2026-08-27
2025,NOMINAL,2758,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2025,NOMINAL,2759,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2025,NOMINAL,2759,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2025,NOMINAL,2759,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2025,NOMINAL,2759,DOUTORA JANE,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2759,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2025,NOMINAL,2759,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2759,GABRIEL MAGNO,PT,NAO,1,2026-08-27
2025,NOMINAL,2759,HERMETO,MDB,SIM,1,2026-08-27
2025,NOMINAL,2759,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2025,NOMINAL,2759,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2025,NOMINAL,2759,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2025,NOMINAL,2759,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2759,MAX MACIEL,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2759,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2025,NOMINAL,2759,PEPA,PP,SIM,1,2026-08-27
2025,NOMINAL,2759,RICARDO VALE,PT,NAO,1,2026-08-27
2025,NOMINAL,2759,ROGERIO MORRO DA CRUZ,PRD,SIM,1,2026-08-27
2025,NOMINAL,2759,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2025,NOMINAL,2759,THIAGO MANZONI,PL,SIM,1,2026-08-27
2025,NOMINAL,2759,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2025,NOMINAL,2760,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2025,NOMINAL,2760,DANIEL DONIZET,MDB,NAO,1,2026-08-27
2025,NOMINAL,2760,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2025,NOMINAL,2760,DOUTORA JANE,REPUBLICANOS,NAO,1,2026-08-27
2025,NOMINAL,2760,EDUARDO PEDROSA,UNIÃO,NAO,1,2026-08-27
2025,NOMINAL,2760,FÁBIO FELIX,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2760,GABRIEL MAGNO,PT,SIM,1,2026-08-27
2025,NOMINAL,2760,HERMETO,MDB,NAO,1,2026-08-27
2025,NOMINAL,2760,JAQUELINE SILVA,MDB,NAO,1,2026-08-27
2025,NOMINAL,2760,JOAQUIM RORIZ NETO,PL,NAO,1,2026-08-27
2025,NOMINAL,2760,JORGE VIANNA,PSD,ABSTENCAO,1,2026-08-27
2025,NOMINAL,2760,JOÃO CARDOSO,AVANTE,NAO,1,2026-08-27
2025,NOMINAL,2760,MARTINS MACHADO,REPUBLICANOS,NAO,1,2026-08-27
2025,NOMINAL,2760,MAX MACIEL,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2760,PASTOR DANIEL DE CASTRO,PP,NAO,1,2026-08-27
2025,NOMINAL,2760,PEPA,PP,NAO,1,2026-08-27
2025,NOMINAL,2760,RICARDO VALE,PT,SIM,1,2026-08-27
2025,NOMINAL,2760,ROGERIO MORRO DA CRUZ,PRD,NAO,1,2026-08-27
2025,NOMINAL,2760,ROOSEVELT VILELA,PL,NAO,1,2026-08-27
2025,NOMINAL,2760,THIAGO MANZONI,PL,NAO,1,2026-08-27
2025,NOMINAL,2760,WELLINGTON LUIZ,MDB,NAO,1,2026-08-27
2025,NOMINAL,2761,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2025,NOMINAL,2761,DANIEL DONIZET,MDB,NAO,1,2026-08-27
2025,NOMINAL,2761,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2025,NOMINAL,2761,DOUTORA JANE,REPUBLICANOS,NAO,1,2026-08-27
2025,NOMINAL,2761,EDUARDO PEDROSA,UNIÃO,NAO,1,2026-08-27
2025,NOMINAL,2761,FÁBIO FELIX,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2761,GABRIEL MAGNO,PT,SIM,1,2026-08-27
2025,NOMINAL,2761,HERMETO,MDB,NAO,1,2026-08-27
2025,NOMINAL,2761,JAQUELINE SILVA,MDB,NAO,1,2026-08-27
2025,NOMINAL,2761,JOAQUIM RORIZ NETO,PL,NAO,1,2026-08-27
2025,NOMINAL,2761,JORGE VIANNA,PSD,ABSTENCAO,1,2026-08-27
2025,NOMINAL,2761,JOÃO CARDOSO,AVANTE,NAO,1,2026-08-27
2025,NOMINAL,2761,MARTINS MACHADO,REPUBLICANOS,NAO,1,2026-08-27
2025,NOMINAL,2761,MAX MACIEL,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2761,PASTOR DANIEL DE CASTRO,PP,NAO,1,2026-08-27
2025,NOMINAL,2761,PEPA,PP,NAO,1,2026-08-27
2025,NOMINAL,2761,RICARDO VALE,PT,SIM,1,2026-08-27
2025,NOMINAL,2761,ROGERIO MORRO DA CRUZ,PRD,NAO,1,2026-08-27
2025,NOMINAL,2761,ROOSEVELT VILELA,PL,NAO,1,2026-08-27
2025,NOMINAL,2761,THIAGO MANZONI,PL,NAO,1,2026-08-27
2025,NOMINAL,2761,WELLINGTON LUIZ,MDB,NAO,1,2026-08-27
2025,NOMINAL,2762,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2025,NOMINAL,2762,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2025,NOMINAL,2762,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2025,NOMINAL,2762,DOUTORA JANE,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2762,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2025,NOMINAL,2762,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2762,GABRIEL MAGNO,PT,NAO,1,2026-08-27
2025,NOMINAL,2762,HERMETO,MDB,SIM,1,2026-08-27
2025,NOMINAL,2762,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2025,NOMINAL,2762,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2025,NOMINAL,2762,JORGE VIANNA,PSD,SIM,1,2026-08-27
2025,NOMINAL,2762,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2025,NOMINAL,2762,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2762,MAX MACIEL,PSOL,NAO,1,2026-08-27
2025,NOMINAL,2762,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2025,NOMINAL,2762,PEPA,PP,SIM,1,2026-08-27
2025,NOMINAL,2762,RICARDO VALE,PT,NAO,1,2026-08-27
2025,NOMINAL,2762,ROGERIO MORRO DA CRUZ,PRD,SIM,1,2026-08-27
2025,NOMINAL,2762,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2025,NOMINAL,2762,THIAGO MANZONI,PL,SIM,1,2026-08-27
2025,NOMINAL,2762,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2025,NOMINAL,2763,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2025,NOMINAL,2763,DANIEL DONIZET,MDB,NAO,1,2026-08-27
2025,NOMINAL,2763,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2025,NOMINAL,2763,DOUTORA JANE,REPUBLICANOS,NAO,1,2026-08-27
2025,NOMINAL,2763,EDUARDO PEDROSA,UNIÃO,NAO,1,2026-08-27
2025,NOMINAL,2763,FÁBIO FELIX,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2763,GABRIEL MAGNO,PT,SIM,1,2026-08-27
2025,NOMINAL,2763,HERMETO,MDB,NAO,1,2026-08-27
2025,NOMINAL,2763,JAQUELINE SILVA,MDB,NAO,1,2026-08-27
2025,NOMINAL,2763,JOAQUIM RORIZ NETO,PL,NAO,1,2026-08-27
2025,NOMINAL,2763,JORGE VIANNA,PSD,NAO,1,2026-08-27
2025,NOMINAL,2763,JOÃO CARDOSO,AVANTE,NAO,1,2026-08-27
2025,NOMINAL,2763,MARTINS MACHADO,REPUBLICANOS,NAO,1,2026-08-27
2025,NOMINAL,2763,MAX MACIEL,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2763,PASTOR DANIEL DE CASTRO,PP,NAO,1,2026-08-27
2025,NOMINAL,2763,PEPA,PP,NAO,1,2026-08-27
2025,NOMINAL,2763,RICARDO VALE,PT,SIM,1,2026-08-27
2025,NOMINAL,2763,ROGERIO MORRO DA CRUZ,PRD,NAO,1,2026-08-27
2025,NOMINAL,2763,ROOSEVELT VILELA,PL,NAO,1,2026-08-27
2025,NOMINAL,2763,THIAGO MANZONI,PL,NAO,1,2026-08-27
2025,NOMINAL,2763,WELLINGTON LUIZ,MDB,NAO,1,2026-08-27
2025,NOMINAL,2768,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2025,NOMINAL,2768,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2025,NOMINAL,2768,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2025,NOMINAL,2768,DOUTORA JANE,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2768,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2025,NOMINAL,2768,FÁBIO FELIX,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2768,HERMETO,MDB,SIM,1,2026-08-27
2025,NOMINAL,2768,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2025,NOMINAL,2768,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2025,NOMINAL,2768,JORGE VIANNA,PSD,SIM,1,2026-08-27
2025,NOMINAL,2768,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2025,NOMINAL,2768,MAX MACIEL,PSOL,SIM,1,2026-08-27
2025,NOMINAL,2768,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2025,NOMINAL,2768,PEPA,PP,SIM,1,2026-08-27
2025,NOMINAL,2768,RICARDO VALE,PT,SIM,1,2026-08-27
2025,NOMINAL,2768,ROGERIO MORRO DA CRUZ,PRD,SIM,1,2026-08-27
2025,NOMINAL,2768,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2025,NOMINAL,2768,THIAGO MANZONI,PL,SIM,1,2026-08-27
2025,NOMINAL,2768,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2025,NOMINAL,2787,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2025,NOMINAL,2787,DANIEL DONIZET,MDB,SIM,1,2026-08-27
