ano,data_da_emenda,id_emenda,lei,nr_emenda,programa_de_trabalho,programa_de_trabalho_compartilhado,status,cod_unidade_orcamentaria,unidade_orcamentaria,vl_emenda,vl_lei_alteracao,vl_bloqueado_siggo,vl_disponivel,vl_empenhado,vl_desbloqueado,vl_saldo_a_solicitar,vl_liquidado,as_of
2022,2022-08-15,2453,7124/2022(PL2589-2022),03094.01,18.541.6210.9121.0014,não,ATIVO,280208,INSTITUTO DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DO DISTRITO FEDERAL,"150.000,00","150.000,00","0,00","0,00","150.000,00","150.000,00","0,00","90.000,00",2025-12-16T18:14:28.151388
2022,2022-05-11,2454,7124/2022(PL2589-2022),03096.01,06.422.6217.2726.0007,não,CANCELADO,640101,SECRETARIA DE ESTADO ADMINISTRAÇÃO PENITENCIÁRIA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","100.000,00","'-100.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2455,7124/2022(PL2589-2022),03098.01,15.752.6209.8507.0078,não,CANCELADO,190109,ADM. REG. DO PARANOÁ,"0,00","0,00","0,00","0,00","0,00","400.000,00","'-400.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-12-22,2456,7124/2022(PL2589-2022),03100.01,10.301.6202.3135.0054,não,CANCELADO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2457,7124/2022(PL2589-2022),03101.01,20.304.6201.4022.0003,não,ATIVO,210101,"SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL","36.713,00","36.713,00","0,00","0,00","36.713,00","600.000,00","'-563.287,00","36.713,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2458,7124/2022(PL2589-2022),03104.01,15.451.6209.1110.0356,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-05-11,2459,7124/2022(PL2589-2022),03105.01,20.606.6201.4119.0011,não,ATIVO,210101,"SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL","154.760,00","154.760,00","0,00","0,68","154.759,32","220.000,00","'-65.240,00","154.759,32",2025-12-16T18:14:28.151388
2022,2022-05-11,2460,7124/2022(PL2589-2022),03107.01,23.695.6207.9085.0048,não,CANCELADO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-05-11,2461,7124/2022(PL2589-2022),03108.01,27.812.6206.9080.0158,não,CANCELADO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-05-11,2462,7124/2022(PL2589-2022),03109.01,27.812.6206.9080.0159,não,ATIVO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"250.000,00","250.000,00","0,00","6.365,30","243.634,70","250.000,00","0,00","243.634,70",2025-12-16T18:14:28.151388
2022,2022-05-11,2463,7124/2022(PL2589-2022),03111.01,10.122.6202.4166.0064,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"400.000,00","400.000,00","0,00","0,00","400.000,00","400.000,00","0,00","400.000,00",2025-12-16T18:14:28.151388
2022,2022-05-11,2464,7124/2022(PL2589-2022),03112.01,15.452.6209.2079.0002,não,ATIVO,150205,SERVIÇO DE LIMPEZA URBANA,"300.000,00","300.000,00","2,00","0,00","299.998,00","300.000,00","0,00","275.669,85",2025-12-16T18:14:28.151388
2022,2022-05-11,2465,7124/2022(PL2589-2022),03113.01,11.334.6207.9107.0177,não,CANCELADO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-05-17,2466,7124/2022(PL2589-2022),03106.01,15.451.6209.9107.0173,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-10-06,2467,7124/2022(PL2589-2022),03059.01,13.392.6219.9075.0262,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"700.000,00","700.000,00","0,00","0,00","700.000,00","700.000,00","0,00","700.000,00",2025-12-16T18:14:28.151388
2022,2022-05-13,2489,7124/2022(PL2589-2022),03110.01,27.811.6206.9080.0160,não,ATIVO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"350.000,00","350.000,00","0,00","0,00","350.000,00","350.000,00","0,00","350.000,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2493,7151/2022(PL2711-2022),04006.01,18.122.8210.2396.0103,não,ATIVO,150204,FUNDAÇÃO JARDIM ZOOLÓGICO DE BRASÍLIA,"400.000,00","400.000,00","0,00","400.000,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2494,7151/2022(PL2711-2022),04007.01,20.304.6201.3467.0090,não,ATIVO,210101,"SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL","400.000,00","400.000,00","0,00","400.000,00","0,00","0,00","400.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2495,7151/2022(PL2711-2022),04008.01,20.126.8201.2557.0120,não,ATIVO,210101,"SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL","295.000,00","295.000,00","0,00","0,01","294.999,99","295.000,00","0,00","294.999,99",2025-12-16T18:14:28.151388
2022,2022-08-15,2496,7151/2022(PL2711-2022),04009.01,15.752.6209.1836.0123,não,ATIVO,190119,ADM. REG. DO RIACHO FUNDO,"700.000,00","700.000,00","0,00","275.548,45","424.451,55","700.000,00","0,00","424.451,55",2025-12-16T18:14:28.151388
2022,2022-06-02,2497,7151/2022(PL2711-2022),04010.01,13.392.6219.9075.0263,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"30.000,00","30.000,00","0,00","30.000,00","0,00","30.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2498,7151/2022(PL2711-2022),04012.01,18.122.8210.8517.0189,não,ATIVO,150204,FUNDAÇÃO JARDIM ZOOLÓGICO DE BRASÍLIA,"700.000,00","700.000,00","700.000,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2499,7151/2022(PL2711-2022),04013.01,18.122.6210.1998.0001,não,CANCELADO,150204,FUNDAÇÃO JARDIM ZOOLÓGICO DE BRASÍLIA,"0,00","0,00","0,00","0,00","0,00","0,00","'-500.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2500,7151/2022(PL2711-2022),04014.01,18.541.6210.4086.0001,não,CANCELADO,150204,FUNDAÇÃO JARDIM ZOOLÓGICO DE BRASÍLIA,"0,00","0,00","0,00","0,00","0,00","0,00","'-500.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2501,7151/2022(PL2711-2022),04015.01,27.812.6206.9080.0161,não,ATIVO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"354.000,00","354.000,00","0,00","212,05","353.787,95","354.000,00","0,00","353.787,95",2025-12-16T18:14:28.151388
2022,2022-12-22,2502,7151/2022(PL2711-2022),04017.01,15.451.6206.4170.0012,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2503,7151/2022(PL2711-2022),04020.01,06.846.0001.9050.0120,não,CANCELADO,220105,POLÍCIA CIVIL DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2504,7151/2022(PL2711-2022),04021.01,06.422.6217.2726.0008,não,CANCELADO,640101,SECRETARIA DE ESTADO ADMINISTRAÇÃO PENITENCIÁRIA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2505,7151/2022(PL2711-2022),04024.01,15.752.6209.1836.0121,não,CANCELADO,190116,ADM. REG. DE SÃO SEBASTIÃO,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2506,7151/2022(PL2711-2022),04028.01,27.812.6206.9080.0164,não,CANCELADO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","'-150.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2507,7151/2022(PL2711-2022),04029.01,14.422.6211.9107.0188,não,CANCELADO,570101,SECRETARIA DE ESTADO DA MULHER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","150.000,00","'-150.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2508,7151/2022(PL2711-2022),04031.01,16.482.6208.1213.0004,não,ATIVO,280209,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL DO DISTRITO FEDERAL,"614.984,00","614.984,00","0,00","0,14","614.983,86","1.500.000,00","'-885.016,00","277.477,01",2025-12-16T18:14:28.151388
2022,2022-06-02,2509,7151/2022(PL2711-2022),04033.01,15.122.8209.2396.0108,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"80.000,00","80.000,00","0,00","1,00","79.999,00","80.000,00","0,00","79.999,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2510,7151/2022(PL2711-2022),04039.01,15.451.6209.1110.0360,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2511,7151/2022(PL2711-2022),04040.01,10.122.6202.4166.0066,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","250.000,00","0,00","0,00","250.000,00","0,00","0,00","250.000,00",2025-12-16T18:14:28.151388
2022,2022-12-22,2512,7151/2022(PL2711-2022),04047.01,08.244.8228.2396.0106,não,CANCELADO,180101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","150.000,00","'-150.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2513,7151/2022(PL2711-2022),04056.01,10.302.6202.9107.0185,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"180.000,00","180.000,00","0,00","0,00","180.000,00","180.000,00","0,00","180.000,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2514,7151/2022(PL2711-2022),04059.01,04.421.6217.2426.0088,não,CANCELADO,190125,ADM. REG. DO VARJÃO,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2515,7151/2022(PL2711-2022),04063.01,10.122.6202.4166.0067,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"100.000,00","100.000,00","0,00","0,00","100.000,00","100.000,00","0,00","100.000,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2516,7151/2022(PL2711-2022),04067.01,13.392.6219.9075.0264,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"250.000,00","250.000,00","0,00","53,34","249.946,66","250.000,00","0,00","249.946,66",2025-12-16T18:14:28.151388
2022,2022-08-15,2517,7151/2022(PL2711-2022),04070.01,25.752.6209.1836.0122,não,ATIVO,190116,ADM. REG. DE SÃO SEBASTIÃO,"71.000,00","71.000,00","0,00","146,64","70.853,36","71.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2518,7151/2022(PL2711-2022),04076.01,04.122.6207.9120.0013,não,CANCELADO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2519,7151/2022(PL2711-2022),04077.01,23.695.6207.9085.0052,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"1.000.000,00","1.000.000,00","0,00","0,00","1.000.000,00","1.000.000,00","0,00","1.000.000,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2520,7151/2022(PL2711-2022),04079.01,12.122.6221.9068.0277,não,CANCELADO,160101,SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","50.000,00","'-50.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2521,7151/2022(PL2711-2022),04080.01,15.752.6209.8507.0079,não,CANCELADO,190104,ADM. REG. DO GAMA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2522,7151/2022(PL2711-2022),04081.01,14.422.6211.9107.0182,não,CANCELADO,570101,SECRETARIA DE ESTADO DA MULHER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","200.000,00","'-200.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2523,7151/2022(PL2711-2022),04082.01,27.812.6206.3048.0048,não,CANCELADO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2524,7151/2022(PL2711-2022),04083.01,10.302.6202.9107.0181,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"300.000,00","300.000,00","0,00","0,00","300.000,00","300.000,00","0,00","300.000,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2525,7151/2022(PL2711-2022),04084.01,15.752.6209.8507.0080,não,CANCELADO,190117,ADM. REG. DO RECANTO DAS EMAS,"0,00","0,00","0,00","0,00","0,00","100.000,00","'-100.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2526,7151/2022(PL2711-2022),04085.01,23.695.6207.9085.0051,não,CANCELADO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2527,7151/2022(PL2711-2022),04086.01,27.812.6206.9080.0162,não,CANCELADO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","100.000,00","'-100.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2528,7151/2022(PL2711-2022),04087.01,27.812.6206.9080.0163,não,CANCELADO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","253.000,00","'-253.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2529,7151/2022(PL2711-2022),04089.01,14.422.6211.9107.0187,não,CANCELADO,570101,SECRETARIA DE ESTADO DA MULHER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","310.000,00","'-310.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-03,2530,7151/2022(PL2711-2022),04090.01,13.392.6219.9075.0265,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"50.000,00","50.000,00","0,00","1.117,70","48.882,30","50.000,00","0,00","48.882,30",2025-12-16T18:14:28.151388
2022,2022-08-15,2531,7151/2022(PL2711-2022),04092.01,15.451.6206.3902.0067,não,ATIVO,190115,ADM. REG. DE SANTA MARIA,"130.000,00","130.000,00","0,00","0,00","130.000,00","130.000,00","0,00","130.000,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2533,7151/2022(PL2711-2022),04099.01,12.243.6221.9107.0180,não,ATIVO,160101,SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL,"1.000.000,00","1.000.000,00","0,00","0,00","1.000.000,00","1.000.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-02,2534,7151/2022(PL2711-2022),04100.01,27.812.6206.4091.0096,não,CANCELADO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-03,2536,7151/2022(PL2711-2022),04073.01,26.782.6217.5027.0001,não,CANCELADO,200202,DEPARTAMENTO DE ESTRADAS DE RODAGEM,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-06-03,2537,7151/2022(PL2711-2022),04064.01,10.122.6202.4166.0068,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"200.000,00","200.000,00","0,00","0,00","200.000,00","200.000,00","0,00","200.000,00",2025-12-16T18:14:28.151388
2022,2022-06-03,2538,7151/2022(PL2711-2022),04078.01,04.122.6207.9120.0014,não,ATIVO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"200.000,00","200.000,00","0,00","0,00","200.000,00","200.000,00","0,00","200.000,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2539,7168/2022(PL2832-2022),05001.01,15.451.6209.1110.0363,não,ATIVO,190109,ADM. REG. DO PARANOÁ,"300.000,00","300.000,00","0,00","300.000,00","0,00","300.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2540,7168/2022(PL2832-2022),05002.01,15.451.6209.1110.0364,não,CANCELADO,190128,ADM. REG. DE SOBRADINHO II,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2541,7168/2022(PL2832-2022),05003.01,15.451.6209.1110.0365,não,ATIVO,190128,ADM. REG. DE SOBRADINHO II,"100.000,00","100.000,00","0,00","100.000,00","0,00","100.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2542,7168/2022(PL2832-2022),05004.01,15.451.6208.1968.0067,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2543,7168/2022(PL2832-2022),05010.01,10.122.6202.1968.0069,não,CANCELADO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","'-100.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2544,7168/2022(PL2832-2022),05011.01,06.181.8217.8517.0193,não,ATIVO,220103,POLÍCIA MILITAR DO DISTRITO FEDERAL,"500.000,00","351.520,00","0,00","0,04","351.519,96","500.000,00","0,00","351.519,96",2025-12-16T18:14:28.151388
2022,2022-07-21,2545,7168/2022(PL2832-2022),05012.01,20.605.6209.1827.0011,não,CANCELADO,210101,"SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2546,7168/2022(PL2832-2022),05014.01,27.811.6206.2631.0015,não,ATIVO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"700.000,00","700.000,00","0,00","34.920,38","665.079,62","700.000,00","0,00","665.079,62",2025-12-16T18:14:28.151388
2022,2022-07-21,2547,7168/2022(PL2832-2022),05017.01,06.181.8217.8517.0194,não,CANCELADO,220103,POLÍCIA MILITAR DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2548,7168/2022(PL2832-2022),05018.01,19.573.6207.9118.0024,não,CANCELADO,650101,"SECRETARIA DE ESTADO DE CIÊNCIA, TECNOLOGIA E INOVAÇÃO DO DISTRITO FEDERAL","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2549,7168/2022(PL2832-2022),05020.01,26.782.6217.3209.0004,não,CANCELADO,200202,DEPARTAMENTO DE ESTRADAS DE RODAGEM,"0,00","0,00","0,00","0,00","0,00","0,00","'-100.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2550,7168/2022(PL2832-2022),05021.01,26.782.6216.5745.0052,não,CANCELADO,200202,DEPARTAMENTO DE ESTRADAS DE RODAGEM,"0,00","0,00","0,00","0,00","0,00","0,00","'-1.000.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2551,7168/2022(PL2832-2022),05022.01,15.752.6209.1836.0125,não,CANCELADO,190101,SECRETARIA DE ESTADO DE OBRAS E INFRAESTRUTURA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2552,7168/2022(PL2832-2022),05027.01,10.301.6202.3135.0055,não,CANCELADO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2553,7168/2022(PL2832-2022),05029.01,06.181.8217.8517.0190,sim,ATIVO,220103,POLÍCIA MILITAR DO DISTRITO FEDERAL,"120.000,00","220.000,00","0,00","0,00","220.000,00","120.000,00","0,00","148.480,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2555,7168/2022(PL2832-2022),05037.01,11.333.6207.9107.0191,não,CANCELADO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","'-75.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2556,7168/2022(PL2832-2022),05043.01,27.392.6219.9075.0267,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"40.000,00","40.000,00","40.000,00","0,00","0,00","0,00","40.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2557,7168/2022(PL2832-2022),05046.01,10.122.6202.4166.0070,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"250.000,00","250.000,00","0,00","0,00","250.000,00","250.000,00","0,00","250.000,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2558,7168/2022(PL2832-2022),05047.01,26.782.6216.1347.0016,não,CANCELADO,200202,DEPARTAMENTO DE ESTRADAS DE RODAGEM,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2559,7168/2022(PL2832-2022),05048.01,04.122.8205.2396.0110,não,CANCELADO,190110,ADM. REG. DO NÚCLEO BANDEIRANTE,"0,00","0,00","0,00","0,00","0,00","0,00","'-90.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2560,7168/2022(PL2832-2022),05049.01,04.122.8205.2396.0111,não,CANCELADO,190110,ADM. REG. DO NÚCLEO BANDEIRANTE,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2561,7168/2022(PL2832-2022),05050.01,06.181.8217.8517.0195,não,ATIVO,220103,POLÍCIA MILITAR DO DISTRITO FEDERAL,"60.000,00","60.000,00","0,00","0,00","60.000,00","60.000,00","0,00","60.000,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2562,7168/2022(PL2832-2022),05051.01,04.122.8205.2396.0112,não,CANCELADO,190110,ADM. REG. DO NÚCLEO BANDEIRANTE,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2563,7168/2022(PL2832-2022),05052.01,06.181.8217.8517.0191,não,ATIVO,220103,POLÍCIA MILITAR DO DISTRITO FEDERAL,"500.000,00","500.000,00","0,00","0,00","500.000,00","500.000,00","0,00","500.000,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2564,7168/2022(PL2832-2022),05054.01,10.302.6202.9107.0198,não,CANCELADO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2565,7168/2022(PL2832-2022),05055.01,25.752.6209.1836.0126,não,CANCELADO,190104,ADM. REG. DO GAMA,"0,00","0,00","0,00","0,00","0,00","0,00","'-400.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-08-15,2566,7168/2022(PL2832-2022),05056.01,10.302.6202.9107.0199,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"600.000,00","600.000,00","0,00","868,98","599.131,02","600.000,00","0,00","599.131,02",2025-12-16T18:14:28.151388
2022,2022-07-21,2567,7168/2022(PL2832-2022),05057.01,04.122.6207.9120.0016,não,ATIVO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"100.000,00","100.000,00","0,00","30,40","99.969,60","100.000,00","0,00","99.969,60",2025-12-16T18:14:28.151388
2022,2022-07-21,2568,7168/2022(PL2832-2022),05058.01,13.392.6219.9075.0271,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"300.000,00","300.000,00","0,00","150.000,00","150.000,00","300.000,00","0,00","150.000,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2569,7168/2022(PL2832-2022),05061.01,12.122.6221.9068.0294,não,ATIVO,160101,SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL,"85.000,00","85.000,00","0,00","0,00","85.000,00","1.000.000,00","'-915.000,00","85.000,00",2025-12-16T18:14:28.151388
2022,2022-08-25,2570,7168/2022(PL2832-2022),05062.01,12.122.6221.9068.0297,não,ATIVO,160101,SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL,"2.000.000,00","2.000.000,00","0,00","0,00","2.000.000,00","2.000.000,00","0,00","2.000.000,00",2025-12-16T18:14:28.151388
2022,2022-07-21,2571,7168/2022(PL2832-2022),05063.01,11.334.6207.9081.0004,não,CANCELADO,250101,"SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO, TRABALHO E RENDA DO DISTRITO FEDERAL","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-07-22,2572,7168/2022(PL2832-2022),05066.01,23.695.6207.9085.0058,não,CANCELADO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","'-100.000,00","0,00",2025-12-16T18:14:28.151388
