ano,tipo_votacao,co_materia,materia,data,votos_sim,votos_nao,abstencoes,votos_nao_informado,total_votos,as_of,ementa
2023,SIMBOLICA,8030,PARECER CEOF AO PL  Nº 522/2023,2023-12-13,0,0,0,1,1,2026-08-27,"ALTERA A LEI Nº 5.418, DE 24 DE NOVEMBRO DE 2014, QUE DISPÕE SOBRE A POLÍTICA DISTRITAL DE RESÍDUOS SÓLIDOS 6.518, DE 12 DE MARÇO DE 2020, QUE 'DISPÕE SOBRE A OBRIGATORIEDADE DE TRATAMENTO DOS RESÍDUOS SÓLIDOS ORGÂNICOS NO DISTRITO FEDERAL POR PROCESSOS BIOLÓGICOS´"
2023,SIMBOLICA,8031,PARECER CCJ AO PL  Nº 522/2023,2023-12-13,0,0,0,1,1,2026-08-27,"ALTERA A LEI Nº 5.418, DE 24 DE NOVEMBRO DE 2014, QUE DISPÕE SOBRE A POLÍTICA DISTRITAL DE RESÍDUOS SÓLIDOS 6.518, DE 12 DE MARÇO DE 2020, QUE 'DISPÕE SOBRE A OBRIGATORIEDADE DE TRATAMENTO DOS RESÍDUOS SÓLIDOS ORGÂNICOS NO DISTRITO FEDERAL POR PROCESSOS BIOLÓGICOS´"
2023,SIMBOLICA,8032,1º TURNO DO PROJETO DE LEI  Nº 642/2023,2023-12-13,0,0,0,1,1,2026-08-27,"ABRE CRÉDIDO ESPECIAL À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 84.343.164,00."
2023,SIMBOLICA,8033,2º TURNO DO PROJETO DE LEI  Nº 642/2023,2023-12-13,0,0,0,1,1,2026-08-27,"ABRE CRÉDIDO ESPECIAL À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 84.343.164,00."
2023,SIMBOLICA,8034,PARECER CEOF AO PL  Nº 642/2023,2023-12-13,0,0,0,1,1,2026-08-27,"ABRE CRÉDIDO ESPECIAL À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 84.343.164,00."
2023,SIMBOLICA,8037,PARECER CCJ AO PDL Nº 22/2023,2023-12-13,0,0,0,1,1,2026-08-27,"CONCEDE O TÍTILO DE CIDADÃO HONOÁRIO DE BRASÍLIA, POST MORTEM, AO FREI JOÃO BENEDITO FERREIRA DE ARAÚJO."
2023,SIMBOLICA,8038,PARECER CCJ PDL Nº 263/2022,2023-12-13,0,0,0,1,1,2026-08-27,CONCEDE TÍTULO DE CIDADÃO HONORÁRIO DE BRASÍLIA AO SENHOR JOSÉ APARECIDO DA COSTA FREIRE.
2023,SIMBOLICA,8039,PARECER CAS PDL Nº 93/2020,2023-12-13,0,0,0,1,1,2026-08-27,CONCEDE TÍTULO DE CIDADÃO HONORÁRIO DE BRASÍLIA AO SENHOR MIGUEL FERREIRA DE OLIVEIRA.
2023,SIMBOLICA,8040,PARECER CAS PDL Nº 28/2023,2023-12-13,0,0,0,1,1,2026-08-27,"CONCEDE TÍTULO DE CIDADÃO BENEMÉRITO DE BRASÍLIA AO SENHOR MARCELO HEBERT DE LIMA, AUDITOR DE CONTROLE INTERNO DA CONTROLADORIA - GERAL DO DISTRITO FEDERAL."
2023,SIMBOLICA,8041,PARECER CCJ PDL Nº 28/2023,2023-12-13,0,0,0,1,1,2026-08-27,"CONCEDE TÍTULO DE CIDADÃO BENEMÉRITO DE BRASÍLIA AO SENHOR MARCELO HEBERT DE LIMA, AUDITOR DE CONTROLE INTERNO DA CONTROLADORIA - GERAL DO DISTRITO FEDERAL."
2023,SIMBOLICA,8042,BLOCO MOÇÕES 13.12.2023,2023-12-13,0,0,0,1,1,2026-08-27,"MOÇÕES Nº 557 A 562 E 564 A 586, TODAS DE 2023."
2023,SIMBOLICA,8046,1º TURNO DO PROJETO DE LEI  Nº 842/2023,2023-12-13,0,0,0,1,1,2026-08-27,"ALTERA A LEI Nº 7.171, DE 1 DE AGOSTO DE 2022, QUE DISPÕE SOBRE AS DIRETRIZES ORÇAMENTÁRIAS PARA O EXERCÍCIO FINANCEIRO DE 2023 E DÁ OUTRAS PROVIDÊNCIAS."
2023,SIMBOLICA,8047,2º TURNO DO PROJETO DE LEI  Nº 842/2023,2023-12-13,0,0,0,1,1,2026-08-27,"ALTERA A LEI Nº 7.171, DE 1 DE AGOSTO DE 2022, QUE DISPÕE SOBRE AS DIRETRIZES ORÇAMENTÁRIAS PARA O EXERCÍCIO FINANCEIRO DE 2023 E DÁ OUTRAS PROVIDÊNCIAS."
2023,SIMBOLICA,8048,PARECER CEOF AO PL  Nº 842/2023,2023-12-13,0,0,0,1,1,2026-08-27,"ALTERA A LEI Nº 7.171, DE 1 DE AGOSTO DE 2022, QUE DISPÕE SOBRE AS DIRETRIZES ORÇAMENTÁRIAS PARA O EXERCÍCIO FINANCEIRO DE 2023 E DÁ OUTRAS PROVIDÊNCIAS."
2023,SIMBOLICA,8049,1º TURNO DO PROJETO DE LEI  Nº 840/2023,2023-12-13,0,0,0,1,1,2026-08-27,"REVOGA DISPOSITIVOS DA LEI Nº 7.093, DE 1 DE ABRIL DE 2022."
2023,SIMBOLICA,8050,2º TURNO DO PROJETO DE LEI  Nº 840/2023,2023-12-13,0,0,0,1,1,2026-08-27,"REVOGA DISPOSITIVOS DA LEI Nº 7.093, DE 1 DE ABRIL DE 2022."
2023,SIMBOLICA,8051,PARECER CAS AO PL  Nº 840/2023,2023-12-13,0,0,0,1,1,2026-08-27,"REVOGA DISPOSITIVOS DA LEI Nº 7.093, DE 1 DE ABRIL DE 2022."
2023,SIMBOLICA,8052,PARECER CEOF AO PL  Nº 840/2023,2023-12-13,0,0,0,1,1,2026-08-27,"REVOGA DISPOSITIVOS DA LEI Nº 7.093, DE 1 DE ABRIL DE 2022."
2023,SIMBOLICA,8053,PARECER CCJ AO PL  Nº 840/2023,2023-12-13,0,0,0,1,1,2026-08-27,"REVOGA DISPOSITIVOS DA LEI Nº 7.093, DE 1 DE ABRIL DE 2022."
2023,SIMBOLICA,8056,TURNO ÚNICO REQUERIMENTO Nº 1069/2023,2023-12-13,0,0,0,1,1,2026-08-27,REQUER A NÃO REALIZAÇÃO DE SESSÃO ORDINÁRIA NO DIA QUE ESPECIFICA.
2023,SIMBOLICA,8059,2º TURNO DO PROJETO DE LEI  Nº 1349/2020,2023-12-13,0,0,0,1,1,2026-08-27,INSTITUI E INCLUI NO CALENDÁRIO OFICIAL DE EVENTOS DO DISTRITO FEDERAL O 'DIA DE COMBATE AO TRÁFICO DE ANIMAIS SILVESTRES' E DÁ OUTRAS PROVIDÊNCIAS.
2024,NOMINAL,4557,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 60/2024,2024-11-26,18,1,0,0,19,2026-08-27,DISPÕE SOBRE A CARREIRA APOIO ÀS ATIVIDADES JURÍDICAS DO DISTRITO FEDERAL E PROCURADOR DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.
2024,NOMINAL,7849,1º TURNO DO PROJETO DE RESOLUÇÃO Nº 24/2023,2024-11-12,22,0,0,0,22,2026-08-27,INSTITUI O REGIMENTO INTERNO DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.
2024,NOMINAL,7851,2º TURNO DO PROJETO DE RESOLUÇÃO Nº 24/2023,2024-11-12,20,0,0,0,20,2026-08-27,INSTITUI O REGIMENTO INTERNO DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.
2024,NOMINAL,7923,1º TURNO DO PROJETO DE RESOLUÇÃO Nº 6/2019,2024-03-05,20,0,0,0,20,2026-08-27,INSTITUI O CÓDIGO DE ÉTICA E DECORO PARLAMENTAR DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.
2024,NOMINAL,7953,2º TURNO PELO Nº 7/2023,2024-06-18,19,0,0,0,19,2026-08-27,DÁ NOVA REDAÇÃO AO ART. 173 DA LEI ORGÂNICA DO DISTRITO FEDERAL.
2024,NOMINAL,8092,EMENDA DESTACADA Nº 3 AO PL 847/2024,2024-02-06,0,20,0,0,20,2026-08-27,"EMENDA DESTACADA Nº 3 AO PL Nº 847/2024, QUE ABRE CRÉDITO ESPECIAL À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 49.917.200,00."
2024,NOMINAL,8096,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 62/2023.,2024-02-06,13,5,0,0,18,2026-08-27,CONCE O TÍTULO DE CIDADÃO HONORÁRIO DE BRASÍLIA AO SR. MICHEL MIGUEL ELIAS TEMER LULIA.
2024,NOMINAL,8098,BLOCO VETOS 20.02.2024,2024-02-20,0,34,0,0,34,2026-08-27,"ITEM 193 - PL 2.999/2022,
ITEM 212 - PLC 18/2023,
ITEM 16 - PL 800/2019,
ITEM 215 - PL 1940/2021,
ITEM 235 - PL 2115/2021,
ITEM 245 - PL 2308/2021,
ITEM 171 - PL 2366 /2021,
ITEM 50 - PL 770/2019,
ITEM 12 -PL 525/2019,
ITEM 234 -PL 57/2023,
ITEM 232 - PL 245/2023,
ITEM 261 - PL 344/2023,
ITEM 221 - PL 96/2023,
ITEM 198 - PLC 12/2023,
ITEM 238 - PL 248/2023,
ITEM 264 - PL 281/2023,
ITEM 254 - PL362/2023,
ITEM 203 - PL 180/2023,
ITEM 202 - PL 179/2023,
ITEM 224 - PL 212/2023,
ITEM 226 - PL 282/2023,
ITEM 223 - PL 192/2023,
ITEM 214 - PLC 2/2023,
ITEM 33 - PL 665/2019,
ITEM 255 - PL 401/2023,
ITEM 38 - PL 677/2019,
ITEM 219 - PL 2544/2022,
ITEM 45 - PL 723/2019,
ITEM 66 - PL 888/2020,
ITEM 186 - PL 2103/2021,
ITEM 252 - PL 2107/2021,
ITEM 104 - PL 201/2019,
ITEM 227 - PL 2242/2021,
ITEM 210 - PL 2740/2022,
ITEM 99 - PL Nº 979/2020,
ITEM 272 - PL Nº 1941/2021,
ITEM 194 - PL 218/2023,
ITEM 213 - PLC 14/2023,
ITEM 225 - PL Nº 78/2023,
ITEM 253 - PL 760/2023,
ITEM 218 - PL 184/2023,
ITEM 28 - PL 1.214/2016,
ITEM 115 - PL 1.797/2021,
ITEM 52 - PL 450/2019,
ITEM 228 - PL 407/2023,
ITEM 229 - PL 418/2023,
ITEM 206 - PL 228/2023,
ITEM 263 - PL 436/2023,
ITEM 262 - PL 689/2023,
ITEM 138 - PL 1320/2020,
ITEM 192 - PL 2908/2022,
ITEM 63 - PL 510/2019,
ITEM 94 - PL 1139/2020,
ITEM 231 - PL 318/2023,
ITEM 267 - PL 587/2023,
ITEM 172 - PL 2416/2021,
ITEM 95 - PL 950/2020,
ITEM 44 - PL 948/2020,
ITEM 271 - PL 73/2023,
ITEM 259 - PL 141/2019,
ITEM 113 - PL 1.986/2021,
ITEM 13 - PL 449/2019,
ITEM 239 - PL 186/2023 E
ITEM 119 - PL 1418/2020"
2024,NOMINAL,8104,PARECER CDESCTMAT.,2024-02-20,19,0,0,0,19,2026-08-27,"APROVA O NOME DO RAQUEL OTÍLIA DE CARVALHO PARA OCUPAR O CARGO DE PRESIDENTE DA JUNTA COMERCIAL, INDUSTRIAL E SERVIÇOS DO DISTRITO FEDERAL – JUCIS/DF, EM 
CUMPRIMENTO AO DISPOSTO NO ART. 12 DA LEI Nº 6.315, DE 27 DE JUNHO DE 2019"
2024,NOMINAL,8116,BLOCO PDL 20.02.2024,2024-02-20,16,0,0,0,16,2026-08-27,"PROJETOS DE DECRETO LEGISLATIVO Nº 44, 50 EM TRAMITAÇÃO CONJUNTA COM O 61 E 72, TODOS DE 2023."
2024,NOMINAL,8146,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 5/2023,2024-06-25,16,6,0,0,22,2026-08-27,"ALTERA A COMPLEMENTAR Nº 840, DE 23 DE DEZEMBRO DE 
2011."
2024,NOMINAL,8147,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 5/2023,2024-06-25,16,6,0,0,22,2026-08-27,"ALTERA A COMPLEMENTAR Nº 840, DE 23 DE DEZEMBRO DE 
2011."
2024,NOMINAL,8169,2º TURNO DO PROJETO DE LEI Nº 974/2024,2024-03-05,20,0,0,0,20,2026-08-27,REESTRUTURA A CARREIRA DA POLÍCIA PENAL DO DISTRITO FEDERAL.
2024,NOMINAL,8176,BLOCO REQUERIMENTOS 05.03.2024,2024-03-05,20,0,0,0,20,2026-08-27,"REQUERIMENTOS N° 1152, 1166, 1170 E 1183, TODOS DE 2024."
2024,NOMINAL,8179,2º TURNO DO PROJETO DE RESOLUÇÃO Nº 6/2019,2024-03-05,18,0,0,0,18,2026-08-27,INSTITUI O CÓDIGO DE ÉTICA E DECORO PARLAMENTAR DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.
2024,NOMINAL,8203,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 3/2023,2024-03-12,17,0,0,0,17,2026-08-27,"ALTERA O ART. 207 DA LEI ORGÂNICA DO DISTRITO FEDERAL PARA INCLUIR ATRIBUIÇÃO AO SISTEMA ÚNICO DE SAÚDE DO DISTRITO 
FEDERAL"
2024,NOMINAL,8242,1º TURNO DO PROJETO DE RESOLUÇÃO Nº 27/2024,2024-03-12,13,0,0,0,13,2026-08-27,"INCLUI E ALTERA DISPOSITIVOS DA RESOLUÇÃO Nº 167, DE 
2000, QUE “INSTITUI O NOVO REGIMENTO INTERNO DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS”, CONSOLIDADA PELA RESOLUÇÃO N° 218, DE 2005 E DÁ OUTRAS PROVIDÊNCIAS"
2024,NOMINAL,8243,2º TURNO DO PROJETO DE RESOLUÇÃO Nº 27/2024,2024-03-12,13,1,0,0,14,2026-08-27,"INCLUI E ALTERA DISPOSITIVOS DA RESOLUÇÃO Nº 167, DE 
2000, QUE “INSTITUI O NOVO REGIMENTO INTERNO DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS”, CONSOLIDADA PELA RESOLUÇÃO N° 218, DE 2005 E DÁ OUTRAS PROVIDÊNCIAS"
2024,NOMINAL,8246,2º TURNO PROPOSTA DE EMENDA À LEI ORGÂNICA  Nº 3/2023,2024-04-23,18,0,0,0,18,2026-08-27,ALTERA O ART. 207 DA LEI ORGÂNICA DO DISTRITO FEDERAL PARA INCLUIR ATRIBUIÇÕES AO SISTEMA ÚNICO DE SAÚDE DO DISTRITO FEDERAL.
2024,NOMINAL,8303,2º TURNO DO PROJETO DE LEI  Nº 1010/2024,2024-03-19,20,0,0,0,20,2026-08-27,DISPÕE CSOBRE A CARREIRA PÚBLICA DA ASSISTÊNCIA SOCIAL DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.
2024,NOMINAL,8307,BLOCO MOÇÕES E REQUERIMENTOS 26.03.2024,2024-03-26,13,0,0,0,13,2026-08-27,"MOÇÕES Nº 668 A 701 TODAS DE 2024, E REQUERIMENTOS N° 1.213 A 1.215, 1.246 A 1.249 E 1.256, TODOS DE 2024, E REQUERIMENTO Nº 270 DE 2023."
2024,NOMINAL,8308,BLOCO REQUERIMENTOS 15.08.2024,2024-08-14,14,0,0,0,14,2026-08-27,"REQUERIMENTOS Nº 1462, 1467, 1486,  1494, 1503, 1506, 1508, 1519 E 1527, TODOS DE 2024."
2024,NOMINAL,8350,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,2024-04-09,17,0,0,0,17,2026-08-27,"MOÇÕES Nº 702 A 720, TODAS DE 2024 E REQUERIMENTOS N° 1.271, 1.273, 1.275, 1.276, 1.279 E 1.288, TODOS DE 2024."
2024,NOMINAL,8351,BLOCO VETOS 02.04.2024,2024-04-02,64,0,0,0,64,2026-08-27,"ITEM 19 – PL Nº 1.193, DE 2020,
ITEM 31 – PL Nº 1.346, DE 2020,
ITEM 76 – PL Nº 267, DE 2015,
ITEM 102 – PL Nº 2.276, DE 2021,
ITEM 109 – PL Nº 2.277, DE 2021,
ITEM 110 – PL Nº 2.424, DE 2021,
ITEM 111 – PL Nº 2.419, DE 2021,
ITEM 112 – PL Nº 2.420, DE 2021,
ITEM 114 – PL Nº 2.347, DE 2021,
ITEM 115 – PL Nº 2.449, DE 2021,
ITEM 116 – PLC Nº 97, DE 2021,
ITEM 118 – PLC Nº 100, DE 2021,
ITEM 119 – PL Nº 2.224, DE 2021,
ITEM 120 – PLC Nº 88, DE 2021,
ITEM 122 – PLC Nº 72, DE 2020,
ITEM 123 – PL Nº 2.553, DE 2022,
ITEM 125 – PL Nº 2.557, DE 2022,
ITEM 126 – PLC Nº 69, DE 2020,
ITEM 127 – PL Nº 2.589, DE 2022,
ITEM 132 – PL Nº 2.539, DE 2022,
ITEM 133 – PL Nº 2.711, DE 2022,
ITEM 134 – PL Nº 2.709, DE 2022,
ITEM 135 – PL Nº 2.558, DE 2022,
ITEM 136 – PL Nº 809, DE 2019,
ITEM 138 – PL Nº 2.397, DE 2021,
ITEM 140 – PLC Nº 120, DE 2022,
ITEM 141 – PL Nº 2.749, DE 2022,
ITEM 142 – PL Nº 2.832, DE 2022,
ITEM 145 – PL Nº 2.903, DE 2022,
ITEM 147 – PL Nº 2.986, DE 2022,
ITEM 149 – PL Nº 2.944, DE 2022,
ITEM 150 – PL Nº 2.945, DE 2022,
ITEM 151 – PL Nº 3.015, DE 2022,
ITEM 154 – PL Nº 2.992, DE 2022,
ITEM 157 – PL Nº 3.049, DE 2022,
ITEM 160 – PL Nº 3.058, DE 2022,
ITEM 171 – PL Nº 240, DE 2023,
ITEM 175 – PL Nº 196, DE 2023,
ITEM 179 – PL Nº 273, DE 2023,
ITEM 181 – PL Nº 323, DE 2023,
ITEM 189 – PL Nº 466, DE 2023,
ITEM 192 – PLC Nº 31, DE 2023,
ITEM 193 – PL Nº 451, DE 2023,
ITEM 194 – PLC Nº 25, DE 2023,
ITEM 195 – PL Nº 455, DE 2023,
ITEM 196 – PL Nº 636, DE 2023,
ITEM 197 – PL Nº 701, DE 2023,
ITEM 199 – PL Nº 452, DE 2023,
ITEM 211 - PL Nº 613, DE 2023,
ITEM 212 – PL Nº 612, DE 2023,
ITEM 213 – PL Nº 724, DE 2023,
ITEM 214 – PL Nº 663, DE 2023,
ITEM 215 – PL Nº 841, DE 2023.
ITEM 2 – PL Nº 27, DE 2019,
ITEM 7 – PL Nº 394, DE 2015,
ITEM 8 – PL Nº 455, DE 2019,
ITEM 9 – PL Nº 932, DE 2016,
ITEM 11 – PL Nº 547, DE 2015,
ITEM 12 – PL Nº 547, DE 2019,
ITEM 14 – PL Nº 955, DE 2020,
ITEM 24 – PL Nº 559, DE 2019,
ITEM 29 – PL Nº 1.133, DE 2020,
ITEM 30 – PLC Nº 15, DE 2019,
ITEM 34 – PL Nº 217, DE 2019,
ITEM 39 - PL Nº 1.176, DE 2020,
ITEM 42 – PL Nº 967, DE 2020,
ITEM 44 – PL Nº 372, DE 2019,
ITEM 46 – PL Nº 1.224, DE 2020,
ITEM 47 – PL Nº 694, DE 2019,
ITEM 48 – PL Nº 1.566, DE 2020,
ITEM 49 – PL Nº 1.057, DE 2016,
ITEM 50 – PL Nº 1.563, DE 2020,
ITEM 52 – PL Nº 1.955, DE 2018,
ITEM 53 – PL Nº 957, DE 2020,
ITEM 55 – PL Nº 1.207, DE 2020,
ITEM 57 – PL Nº 1.134, DE 2020,
ITEM 59 – PL Nº 915, DE 2020,
ITEM 60 – PL Nº 1.738, DE 2017,
ITEM 62 – PL Nº 1.206, DE 2020,
ITEM 67 – PL Nº 1.254, DE 2020,
ITEM 69 – PL Nº 1.387, DE 2020,
ITEM 72 – PL Nº 259, DE 2019,
ITEM 75 – PL Nº 1.389, DE 2020,
ITEM 77 – PL Nº 1.792, DE 2021,
ITEM 84 – PL Nº 670, DE 2019,
ITEM 85 – PL Nº 1.331, DE 2020,
ITEM 88 – PL Nº 416, DE 2019,
ITEM 93 – PL Nº 1.915, DE 2021,
ITEM 94 – PL Nº 880, DE 2020,
ITEM 99 - PL Nº 1.597, DE 2020,
ITEM 101 – PL Nº 1.229, DE 2020,
ITEM 105 – PL Nº 121, DE 2019,
ITEM 128 – PL Nº 1.880, DE 2021,
ITEM 131 – PL Nº 2.064, DE 2021,
ITEM 143 – PL Nº 109, DE 2022,
ITEM 144 – PL Nº 2.383, DE 2021,
ITEM 146 – PL Nº 2.952, DE 2022,
ITEM 152 – PL Nº 2.713, DE 2022,
ITEM 155 – PL Nº 2.228, DE 2021,
ITEM 158 – PL Nº 2.457, DE 2021,
ITEM 159 – PL Nº 3.041, DE 2022,
ITEM 163 – PL Nº 1.767, DE 2021,
ITEM 164 – PL Nº 3.075, DE 2022,
ITEM 167 – PL Nº 3.055, DE 2022.
ITEM 15 – PL Nº 1.126, DE 2020,
ITEM 21 – PL Nº 1.259, DE 2020,
ITEM 23 – PL Nº 1.236, DE 2020,
ITEM 26 – PL Nº 1.244, DE 2020,
ITEM 28 – PL Nº 1.127, DE 2020,
ITEM 37 – PL Nº 1.496, DE 2020,
ITEM 54 – PL Nº 1.120, DE 2020,
ITEM 56 – PL Nº 1.166, DE 2020,
ITEM 61 – PL Nº 1.569, DE 2020,
ITEM 63 – PL Nº 1.668, DE 2021,
ITEM 66 – PL Nº 1.728, DE 2021,
ITEM 71 – PL Nº 1.862, DE 2021, 
ITEM 81 – PL Nº 1.903, DE 2021,
ITEM 90 – PL Nº 1.507, DE 2020,
ITEM 97 – PL Nº 2.059, DE 2021,
ITEM 98 – PL Nº 2.051, DE 2021,
ITEM 103 – PL Nº 1.844, DE 2021,
ITEM 113 – PL Nº 2.421, DE 2021"
2024,NOMINAL,8360,2º TURNO DO PELO  Nº 2/2023,2024-05-21,20,0,0,0,20,2026-08-27,"ALTERA A LEI ORGÂNICA DO DISTRITO FEDERAL PARA DISPOR SOBRE A FIXAÇÃO DO SUBSÍDIO DOS AGENTES PÚBLICOS QUE ESPECIFÍCA, EM COMPATIBILIDADE COM A EMENDA À CONSTITUIÇÃO N° 19, DE 4 DE JUNHO 1998, E PARA FIXAR A DATA DE POSSE DOS DEPUTADOS DISTRITAIS, DO GOVERNADOR E DO VICE-GOVERNADOR DO DISTRITO FEDERAL NO DIA 6 DE JANEIRO, EM COMPATIBILIDADE COM A EMENDA À CONSTITUIÇÃO N° 111, DE 28 DE SETEMBRO DE 2021, BEM COMO PARA FIXAR O QUÓRUM DE APROVAÇÃO DE PROPOSTAS DE EMENDA À LEI ORGÂNICA DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2024,NOMINAL,8367,TURNO ÚNICO BLOCO PDLS 09.04.2024,2024-04-09,15,0,0,0,15,2026-08-27,"PDLS Nº 49/2023, 81/2024, 100/2024, 90/2024 E 51/2023."
2024,NOMINAL,8380,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,2024-04-23,18,0,0,0,18,2026-08-27,"ALTERA A LEI ORGÂNICA DO DISTRITO FEDERAL PARA DISPOR SOBRE A FIXAÇÃO DO SUBSÍDIO DOS AGENTES PÚBLICOS QUE ESPECIFCA, EM COMPATIBILIDADE COM A EMENDA À CONSTITUIÇÃO Nº 19, DE 4 DE JUNHO DE 1998, E PARA FIXAR A DATA DE POSSE DOS DEPUTADOS DISTRITAIS, DO GOVERNADOR E DO VICE-GOVERNADOR DA DISTRITO FEDERAL NO DIA 6 DE JANEIRO, EM COMPATIBILIDADE COM A EMENDA À CONSTITUIÇÃO Nº 111, DE 28 DE SETEMBRO DE 2021, BEM COMO PARA FIXAR O QUÓRUM DE APTOVAÇÃO DE PROPOSTAS DE EMENDA À LEI ORGÂNICA DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2024,NOMINAL,8386,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,2024-04-23,20,0,0,0,20,2026-08-27,CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE BRASÍLIA AO SENHOR GUILHERME AUGUSTO MACHADO.
2024,NOMINAL,8388,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,2024-04-23,19,0,0,0,19,2026-08-27,"REQUERIMENTOS Nº 198 E 278, AMBOS DE 2023, E REQUERIMENTOS Nº 1252, 1269, 1292, 1293, 1297, 1299, 1304, 1306, 1309, 1310, 1312, 1313, 1315, 1319 E 1323, TODOS DE 2024. MOÇÕES DE Nº 721 A 733 E 735 A 747, TODAS DE 2024."
2024,NOMINAL,8389,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,2024-05-21,20,0,0,0,20,2026-08-27,"REQUERIMENTOS Nº 1376, 1384 E 1389, TODOS DE 2024 E MOÇÕES Nº 785 A 799 E 801 A 812, TODAS DE 2024."
2024,NOMINAL,8487,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,2024-06-25,21,0,0,0,21,2026-08-27,"ALTERA A LEI COMPLEMENTAR Nº 925, DE 28 DE JUNHO DE 2017, QUE DISPÕE SOBRE A REVERSÃO AO TESOURO DO DISTRITO FEDERAL DO SUPERÁVIT FINANCEIRO DE ÓRGÃOS E ENTIDADES DA ADMINISTRAÇÃO DIRETA E INDIRETA INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS. E REVOGA DISPOSITIVO DA LEI COMPLEMENTAR Nº 704, DE 18 DE JANEIRO DE 2005, QUE CRIA O FUNDO PARA A GERAÇÃO DE EMPREGO E RENDA DO DISTRITO FEDERAL, ALTERA O § Nº 2º DO ART. 25 DA LEI 3.196, DE 29 DE SETEMBRO DE 2003 E DÁ OUTRAS PROVIDÊNCIAS."
2024,NOMINAL,8488,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,2024-06-25,22,0,0,0,22,2026-08-27,"ALTERA A LEI COMPLEMENTAR Nº 925, DE 28 DE JUNHO DE 2017, QUE DISPÕE SOBRE A REVERSÃO AO TESOURO DO DISTRITO FEDERAL DO SUPERÁVIT FINANCEIRO DE ÓRGÃOS E ENTIDADES DA ADMINISTRAÇÃO DIRETA E INDIRETA INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS. E REVOGA DISPOSITIVO DA LEI COMPLEMENTAR Nº 704, DE 18 DE JANEIRO DE 2005, QUE CRIA O FUNDO PARA A GERAÇÃO DE EMPREGO E RENDA DO DISTRITO FEDERAL, ALTERA O § Nº 2º DO ART. 25 DA LEI 3.196, DE 29 DE SETEMBRO DE 2003 E DÁ OUTRAS PROVIDÊNCIAS."
2024,NOMINAL,8489,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,2024-04-23,19,1,0,0,20,2026-08-27,"REQUER A REALIZAÇÃO DE AUDIÊNCIA PÚBLICA PARA DEBATER A INSTITUCIONALIZAÇÃO DA CENSURA NO BRASIL E O PAPEL DO PARLAMENTO NA DEFESA DAS LIBERDADES INDIVIDUAIS, A REALIZAR-SE NO DIA 15 DE MAIO DE 2024, ÀS 19H, NO PLENÁRIO DA CÂMARA LEGISLATIA DO DISTRITO FEDERAL."
2024,NOMINAL,8499,TURNO ÚNICO PDL Nº 122/2024,2024-04-30,20,0,0,0,20,2026-08-27,"HOMOLOGA DISPOSITIVOS DO CONVÊNIO ICMS 226, DE 21 DE DEZEMBRO DE 2023, QUE PRORROGA DISPOSIÇÕES DE CONVÊNIOS QUE CONCEDEM BENEFÍCIOS FISCAIS."
