ano,mes_numero,numero_da_ne,credor,especificacao,quantidade,valor_unitario,valor_total,modalidade,identificacao,as_of
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Eletroduto rígido de aço galvanizado à fogo tipo médio, com uma 1 luva e protetor de rosca em barras de 3 metros. Acabamento eletrolítico e zincado a fogo (Galvanizado a fogo), conforme a NBR 13057 e NBR 5624. Com diâmetro nominal de 2 , peso médio. Ref:",6,"122,83","736,98",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Luva de emenda sem rosca para eletroduto rígido, em liga de alumínio, ótima resistência mecânica, acabamento liso e de boa aparência com parafusos em aço bi cromatizado. Bitola: 2.¹/2. Ref: Daisa -Tramontina.",4,"29,21","116,84",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Luva de emenda sem rosca para eletroduto rígido, em liga de alumínio, ótima resistência mecânica, acabamento liso e de boa aparência com parafusos em aço bi cromatizado. Bitola: 2 . Ref: Daisa -Tramontina",4,"18,00","72,00",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Vaselina solida, pura e inodora . Embalagem Pote de 900g",1,"43,91","43,91",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Parafuso cabeça chata, encaixe Philips de aço carbono e rosca total, acabamento zinco eletrolítico tamanho (4,0-60 mm), caixa com 100 unidades, para bucha de nylon S8.",1,"20,00","20,00",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Porca sextavada para tirante de 3/8 (Fios por polegada 16 UNC). Ref: Ancora.0,93",200,"0,79","158,00",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,Parafusos cabeça de lentilha com fenda de 1/4 X3/4 com porca e arruelas lisa e arruelas de pressão. Ref: CPK 213 Eletrocalhas Kenendy,50,"0,35","17,50",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Tirante (barras roscadas) com tratamento galvanizado a fogo, diâmetro em polegada de 3/8, (Fios por polegada 16 UNC ) em barras 1 metro. Ref: Ancora, Elecon",6,"7,00","42,00",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Saída horizontal para eletroduto de 2.¹/2, acabamento galvanizado a fogo (NBR6323), Ref: Calhas Kennedy",2,"6,44","12,88",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Saída horizontal para eletroduto de 2 acabamento galvanizado a fogo (NBR6323), Ref: Calhas Kennedy",3,"6,44","19,32",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Cabo elétrico unipolar de 1x10 mm², na cor preto, (fase) cabo 0,6/1KV, constituído por condutor de cobre nu, com têmpera mole, encordoamento classe 5, isolação composto de termofixo em borracha HEPR 90° C, cobertura termoplástica em PVC, temperaturas máxi",435,"5,63","2.449,05",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Cabo elétrico unipolar de 1x10 mm², na cor azul-clara, (neutro), cabo 0,6/1KV, constituído por condutor de cobre nu, com têmpera mole, encordoamento classe 5, isolação composto de termofixo em borracha HEPR 90° C, cobertura termoplástica em PVC, temperatu",145,"11,50","1.667,50",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Cabo elétrico unipolar de 1x10 mm², na cor verde, (terra) cabo 0,6/1KV, constituído por condutor de cobre nu, com têmpera mole, encordoamento classe 5, isolação composto de termofixo em borracha HEPR 90° C, cobertura termoplástica em PVC, temperaturas máx",145,"10,84","1.571,80",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Conector para cabos de 35mm², corrente nominal de100 A. Normas EN/IEC 61439-1, conexões terminais de parafuso para conexões em cabo 35mm²,cor do isolamento branco (RAL9003), linha ACTI9, quantidade por conjunto 4 unidades.Ref: A9XPCM04- Schneider Eletri",2,"184,19","368,38",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Disjuntor modular trifásico de 50A, curva de disparo magnético c, capacidade de corte nominal de 6ka, tipo de rede CA, tecnologia da unidade de disparo termomagnético, tensão de operação 380/415 V em CA, 50/60 Hz, tipo de controle alavanca articulada, tip",2,"55,10","110,20",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Fita isolante scotch, classe A para isolamento elétrico em emendas de cabos e fios até 750V, resistência à propagação de chama, autoextinguível, na cor preta. Dimensões: comprimento: 20 metros, espessura: 0,19mm. Largura :19mm, classe de temperatura:105°C",2,"21,74","43,48",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Fita isolante colorida de PVC, constituída por dorso vinílico, recoberta com uma camada de adesivo à base de borracha sensível à pressão. ABNT NBR -NM 60454-3 TIPO -5 CLASSE C, 90°C. Dimensões: comprimento: 10 metros, largura: 18 mm, espessura: 0,13mm",1,"5,34","5,34",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Fita isolante colorida de PVC, constituída por dorso vinílico, recoberta com uma camada de adesivo à base de borracha sensível à pressão. ABNT NBR -NM 60454-3 TIPO -5 CLASSE C, 90°C. Dimensões: comprimento: 10 metros, largura: 18 mm, espessura: 0,13mm",1,"6,20","6,20",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Fita isolante colorida de PVC, constituída por dorso vinílico, recoberta com uma camada de adesivo à base de borracha sensível à pressão. ABNT NBR -NM 60454-3 TIPO -5 CLASSE C, 90°C. Dimensões: comprimento: 10 metros, largura: 18 mm, espessura: 0,13mm",1,"5,11","5,11",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Terminal pré-isolado tipo pino tubular (TPP), conexão por compressão, de alta condutividade elétrica e resistência à corrosão. Material de cobre eletrolítico e isolação em polipropileno. Norma ABNT NBR 5370, para cabo de 10mm². Ref: Intelli",15,"2,05","30,75",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Terminal pré-isolado tipo olhal tubular (TPT), conexão por compressão, de alta condutividade elétrica e resistência à corrosão. Material de cobre eletrolítico e isolação em polipropileno. Norma ABNT NBR ,5370, para cabo de 10 mm². Ref: Intelli",15,"1,20","18,00",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Terminal pré-isolado tipo pino tubular de compressão, para cabos de cobre flexível de 4mm²- 6mm², de alta condutividade elétrica e resistência a corrosão, para circuitos até 70ºC e 750V, material de cobre eletrolítico e isolação em PVC rígido com retardam",100,"0,75","75,00",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Terminal pré-isolado tipo olhal de compressão, para cabos de cobre flexível de 4mm- 6 mm², de alta condutividade elétrica e resistência a corrosão, para circuitos elétricos até 70° C e 750 V, material cobre eletrolítico e isolação em PVC rígido com retard",100,"0,93","93,00",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Broca de videa SDS PLUS, com encaixe rápido. Dimensões (mm): Diâmetro: 8.0mm, comprimento: 160 mm. REf: Makita, Dewalt",2,"15,37","30,74",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Broca de videa SDS PLUS, com encaixe rápido. Dimensões (mm): Diâmetro: 14.00 mm, comprimento: 160 mm. REf: Makita, Dewalt.",6,"15,01","90,06",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Broca para metal aço rápido, para perfurar metais ferrosos e não ferrosos, ligas de aço. Com ponta centralizada, dispensando o pré furo.Dimensões (mm):Diâmetro: 8,00mm, comprimento: 75mm.Ref: MAKITA, Dewalt.",5,"7,50","37,50",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Broca para metal aço rápido, para perfurar metais ferrosos e não ferrosos, ligas de aço. Com ponta centralizada, dispensando o pré furo.Dimensões (mm):Diâmetro: 10,00mm, comprimento: 113mm. Ref: Makita, Dewalt",5,"17,44","87,20",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00802,JL COMÉRCIO LTDA,"Disco de corte fino de ferro e aço inox para esmerilhadeira ou lixadeira pequena. Dimensões 115mmX1,0X22, 23mm.Disco tipo :4.¹/2X3/6X7/8.Ref: Starrett Norton. Aquisição, por DISPENSA ELETRÔNICA, de materiais elétricos para serem empregados em adequação",15,"3,78","56,70",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00812,NCT INFORMÁTICA LTDA,RENOVAÇÃO DE GARANTIA DO FORTISWITCH FS 1048E.,2,"48.000,00","96.000,00",Pregão,090020/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00812,NCT INFORMÁTICA LTDA,RENOVAÇÃO DE GARANTIA DO FORTISWITCH M426E FPOE.,20,"4.400,00","88.000,00",Pregão,090020/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00812,NCT INFORMÁTICA LTDA,RENOVAÇÃO DE GARANTIA DO FORTISWITCH 148FPOE.,20,"2.500,00","50.000,00",Pregão,090020/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00812,NCT INFORMÁTICA LTDA,RENOVAÇÃO DE GARANTIA DO FORTISWITCH 148F.,30,"1.250,00","37.500,00",Pregão,090020/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00812,NCT INFORMÁTICA LTDA,"SUPORTE E ASSISTÊNCIA TÉCNICA PELO PERÍODO DE 18 MESES. Aquisição de garantia, por PREGÃO ELETRÔNICO, que compreende a prestação de serviços de suporte, manutenção, incluindo fornecimento e substituição de peças, para os switches Fortinet da CLDF, por",1,"46.000,00","46.000,00",Pregão,090020/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00813,PURISSIMA AGUA MINERAL LTDA - EPP,"Contratação de empresa, por Sistema de Registro de Preços - SRP, para fornecimento de água mineral sem gás, em galões de 20 litros, para atender às necessidades da Câmara Legislativa do Distrito Federal, conforme Termo de Referência (SEI 1942758), Propost",2800,"5,00","14.000,00",Pregão Eletrônico com Ata,000016/2025-ARP,2026-08-10T19:25:51
2025,9,2025NE00814,KAMILA RODRIGUES ROSENDA TORRI,"Contratação de professora, por inexigibilidade de licitação, para participar da banca de avaliação de TCC de servidor da CLDF, no curso de Pós-Graduação lato sensu em Poder Legislativo e Direito Parlamentar, em nível de especialização, conforme ETP (SEI 2",1,"1.110,57","1.110,57",Inexigível,"Art. 74, III, f",2026-08-10T19:25:51
2025,9,2025NE00815,ROBERTA SIMOES NASCIMENTO,"Contratação de professora, por inexigibilidade de licitação, para participar da banca de avaliação de TCC de servidor da CLDF no curso de Pós-Graduação lato sensu em Poder Legislativo e Direito Parlamentar, em nível de especialização, conforme ETP (SEI 22",1,"1.233,99","1.233,99",Inexigível,"Art. 74, III, f",2026-08-10T19:25:51
2025,9,2025NE00816,BIBLIOTHECA SISTEMAS DO BRASIL,"Contratação de empresa, por inexigibilidade de licitação, para a prestação de serviços de manutenção preventiva e corretiva, para os equipamentos que compõem a tecnologia de radiofrequência (RFID) utilizados na Biblioteca Paulo Bertran da Câmara Legislati",4,"3.403,20","13.612,80",Inexigível,"Art. 74, inciso I e",2026-08-10T19:25:51
2025,9,2025NE00817,ASSOCIACAO BRASILEIRA DE EDITORES CIENTIFICOS,"SERVIDORES NÃO ASSOCIADOS (34 SERVIDORES X R$ 400,00 - 20% = R$ 10.880,00)",34,"320,00","10.880,00",Inexigível,"Art. 74, III, f",2026-08-10T19:25:51
2025,9,2025NE00817,ASSOCIACAO BRASILEIRA DE EDITORES CIENTIFICOS,"SERVIDOR ASSOCIADO ABEC. Contratação de empresa, por inexigibilidade de licitação, para promover a ação de capacitação Avaliador de Artigo Científico , com aulas assíncronas online via plataforma Moodle, com acesso disponível por 365 dias após a matrícul",1,"200,00","200,00",Inexigível,"Art. 74, III, f",2026-08-10T19:25:51
2025,9,2025NE00818,OTIS ENGENHARIA LTDA,"Contratação, por DISPENSA DE LICITAÇÃO, de empresa especializada para o fornecimento e instalação de Grades de Piso para reposição de tais elementos no edifício sede da CLDF, conforme condições e exigências estabelecidas no Termo de Referência (SEI 224668",1,"104.999,00","104.999,00",Dispensa de Licitação,"Art. 75, I.",2026-08-10T19:25:51
2025,9,2025NE00819,ASSOCIACAO BRASILEIRA DE RECURSOS HUMANOS - ABRH,"Contratação de Associação, por INEXIGIBILIDADE DE LICITAÇÃO, para participação de servidores da CLDF no 35º ENCONTRARH 2025, na modalidade presencial, em Brasília-DF, com duração de 08 horas/aulas - de 8h00 às 18h00, a ser realizado no dia 25 de setembr",13,"2.025,00","26.325,00",Inexigível,"Art. 74, III, f.",2026-08-10T19:25:51
2025,9,2025NE00821,NETWORLD TELECOMUNICACOES DO BRASIL LTDA,"PROPORCIONAL - 06 A 30 DE JULHO/2025. R$ 1.937,70 (VALOR MENSAL) / 30 dias x 25 dias = R$ 1.614,75.",25,"64,59","1.614,75",Pregão,000022/2022-CLDF,2026-08-10T19:25:51
2025,9,2025NE00821,NETWORLD TELECOMUNICACOES DO BRASIL LTDA,"AGO A NOV/2025: R$ 1.937,70 (VALOR MENSAL) x 4 MESES. Contratação, por PREGÃO, de link de dados de 2 Gbps para acesso dedicado à Internet com serviços anti DoS (Denial of Service) / DDoS (Distributed Denial of Service) instalado na CLDF, com garantia e su",4,"1.937,70","7.750,80",Pregão,000022/2022-CLDF,2026-08-10T19:25:51
2025,9,2025NE00822,CARNEIRO SOLUÇÕES EMPRESARIAIS LTDA,"SUPORTE PEDESTAL MÓVEL PARA TV 55 A 85 MOTORIZADO PARA VIDEOCONFERÊNCIA TW85 NB COM CONTROLE REMOTO. Cancelamento da 2025NE00632 (SEI 2211374), decorrente da rescisão bilateral e de comum acordo, referente à Dispensa Eletrônica n° 90011/2025, conforme Ter",10,"2.900,00","29.000,00",Dispensa de Licitação,"Art. 75, II",2026-08-10T19:25:51
2025,9,2025NE00825,SHOW TECNOLOGIA DA INFORMACAO E COM. DE EQUIP. DE,PROPORCIONAL - 17 A 30 DE MAIO/2025 - RETROATIVO REFERENTE A REAJUSTE.,1,"205,41","205,41",Pregão,090018/2024-CLDF,2026-08-10T19:25:51
2025,9,2025NE00825,SHOW TECNOLOGIA DA INFORMACAO E COM. DE EQUIP. DE,JUNHO E JULHO/2025 - RETROATIVO REFERENTE A REAJUSTE.,2,"440,17","880,34",Pregão,090018/2024-CLDF,2026-08-10T19:25:51
2025,9,2025NE00825,SHOW TECNOLOGIA DA INFORMACAO E COM. DE EQUIP. DE,"AGOSTO A DEZEMBRO/2025. Contratação, por PREGÃO ELETRÔNICO, de empresa especializada na prestação de serviços de manutenção do parque de microcomputadores desktops e notebooks da CLDF, com substituição de peças quando houver necessidade, conforme Contrato",5,"8.400,17","42.000,85",Pregão,090018/2024-CLDF,2026-08-10T19:25:51
2025,9,2025NE00826,2A FABRICACAO DE ESQUADRIAS DE ACO LTDA,"27,9m x R$ 752,68 (VLR UNIT). CORRIMÃO DUPLO EM AÇO INOX CURVADO E COM FIXAÇÃO ESPECIAL, CONFORME ESPECIFICADO NO TR (SEI 2264745). Contratação, por DISPENSA, de empresa especializada no fornecimento e instalação de corrimão em aço inox, sob medida, com t",1,"20.999,77","20.999,77",Dispensa de Licitação,"Art. 75, I",2026-08-10T19:25:51
2025,9,2025NE00827,AV COMUNICAÇÃO E MARKETING LTDA,"Contratação de empresa especializada visando à prestação de serviços de publicidade, conforme Contrato-PG nº 38/2022 (SEI 1152540) e 2º Termo Aditivo (SEI 1880262). Empenho referente à campanha de Utilidade Pública Machismo não 4 - 2025 , cujo período de",1,"1.330.000,00","1.330.000,00",Concorrência,000001/2022-DICOM,2026-08-10T19:25:51
2025,9,2025NE00828,CALIA Y2 PROPAGANDA E MARKETING LTDA,"Contratação de empresa especializada visando à prestação de serviços de publicidade, conforme Contrato-PG nº 37/2022 (SEI 1152523) e 2º Termo Aditivo (SEI 1880156). Empenho referente à campanha de Utilidade Pública Machismo não 4 - 2025 , cujo período de",1,"1.330.000,00","1.330.000,00",Concorrência,000001/2022-DICOM,2026-08-10T19:25:51
2025,9,2025NE00829,EBM QUINTTO COMUNICACAO LTDA,"Contratação de empresa especializada visando à prestação de serviços de publicidade, conforme Contrato-PG nº 39/2022 (SEI 0982991) e 1º Termo Aditivo (SEI 1016526). Empenho referente à campanha de Utilidade Pública Machismo não 4 - 2025 , cujo período d",1,"1.340.000,00","1.340.000,00",Concorrência,000001/2022-DICOM,2026-08-10T19:25:51
2025,9,2025NE00842,AV COMUNICAÇÃO E MARKETING LTDA,"Contratação de empresa especializada visando à prestação de serviços de publicidade, conforme Contrato-PG Nº 38/2022 (SEI 1152540). O empenho solicitado se refere a ações diversas e pontuais de comunicação institucional para o ano de 2025, conforme Memora",1,"600.000,00","600.000,00",Concorrência,000001/2022-DICOM,2026-08-10T19:25:51
2025,9,2025NE00843,EBM QUINTTO COMUNICACAO LTDA,"Contratação de empresa especializada visando à prestação de serviços de publicidade, conforme Contrato-PG nº 39/2022 (SEI 0982991) e 1º Termo Aditivo (SEI 1016526). O empenho solicitado se refere a ações diversas e pontuais de comunicação de utilidade púb",1,"1.250.000,00","1.250.000,00",Concorrência,000001/2022-DICOM,2026-08-10T19:25:51
2025,9,2025NE00844,CALIA Y2 PROPAGANDA E MARKETING LTDA,"Contratação de empresa especializada visando à prestação de serviços de publicidade, conforme Contrato-PG nº 37/2022 (SEI 1152523). O empenho solicitado se refere a ações diversas e pontuais de comunicação de utilidade pública para o ano de 2025, conforme",1,"1.250.000,00","1.250.000,00",Concorrência,000001/2022-DICOM,2026-08-10T19:25:51
2025,9,2025NE00845,AV COMUNICAÇÃO E MARKETING LTDA,"Contratação de empresa especializada visando à prestação de serviços de publicidade, conforme Contrato-PG nº 38/2022 (SEI 1152540). O empenho solicitado se refere a ações diversas e pontuais de comunicação de utilidade pública para o ano de 2025, conforme",1,"1.250.000,00","1.250.000,00",Concorrência,000001/2022-DICOM,2026-08-10T19:25:51
2025,9,2025NE00846,CALIA Y2 PROPAGANDA E MARKETING LTDA,"Cancelamento de Saldo da Nota de Empenho 2025NE00373 (SEI 2080799), tendo em vista o encerramento da Campanha Ações Diversas Institucional - Aniversário de Brasília 2025 , objeto do Contrato-PG nº 37/2022 (SEI 1152523), que se refere à prestação de servi",1,"3.384,84","3.384,84",Concorrência,000001/2022-DICOM,2026-08-10T19:25:51
2025,9,2025NE00847,VISUAL SISTEMAS ELETRÔNICOS LTDA,"Cancelamento de Saldo da Nota de Empenho 2025NE00092 (1987566), tendo em vista o cumprimento integral do objeto constante do Contrato-PG nº 051/2024 (1859919), que compreende a instalação dos novos terminais de registro de presença e votação no Plenário,",1,"6.265,00","6.265,00",Inexigível,"Art. 74, I",2026-08-10T19:25:51
2025,9,2025NE00848,RODRIGO RIBEIRO BEDRITICHUK,"Contratação de docente, por INEXIGIBILIDADE DE LICITAÇÃO, para participar da banca de avaliação de TCC de servidor da CLDF no curso de Pós-Graduação lato sensu, em nível de especialização, em Poder Legislativo e Direito Parlamentar, conforme condições est",1,"1.110,57","1.110,57",Inexigível,"Art. 74, III, f",2026-08-10T19:25:51
2025,9,2025NE00850,Max Maciel Cavalcante,"Concessão de DIÁRIAS a parlamentar da CLDF, a fim de que participe de visita técnica às cidades de Fortaleza e Maracanaú/CE, para conhecer de perto a política de mobilidade urbana desses municípios, nos dias 24 a 26/09/25, conforme Ato da Mesa Diretora 20",1,"3.412,50","3.412,50",Não Aplicável,AMD 209/2025,2026-08-10T19:25:51
2025,9,2025NE00851,THAYENE DE OLIVEIRA ROCHA,"Concessão de DIÁRIAS a servidora da CLDF, a fim de que participe de visita técnica às cidades de Fortaleza e Maracanaú/CE, para conhecer de perto a política de mobilidade urbana desses municípios, nos dias 24 a 26/09/25, conforme Ato da Mesa Diretora 209,",1,"3.412,50","3.412,50",Não Aplicável,AMD 209/2025,2026-08-10T19:25:51
2025,9,2025NE00856,ROBÉRIO BANDEIRA DE NEGREIROS FILHO,"Concessão de DIÁRIAS ao parlamentar, a fim de que realize visita técnica à Empresa RanMarine Technology, localizada na cidade de Roterdã, Holanda, no período de 1º a 10/10/25, conforme Ato da Mesa Diretora nº 83/2025, publicado no DCL nº 100, de 19/05/25",1,"27.744,75","27.744,75",Não Aplicável,AMD 83/2025,2026-08-10T19:25:51
2025,9,2025NE00857,SERVIX INFORMÁTICA LTDA,"COMPLEMENTO DO VALOR PARA O PERÍODO PROPORCIONAL DE 01 A 27/09/25. Contratação, por PREGÃO, de serviços de monitoramento e gestão de eventos dos ativos de rede e do datacenter da infraestrutura de TI da CLDF, executado remotamente por meio de um CENTRO DE",1,"1.213,73","1.213,73",Pregão,000025/2022-CLDF,2026-08-10T19:25:51
2025,9,2025NE00862,MAZIMU'S SERVIÇOS ESPECIALIZADOS EIRELI,1 MANUTENÇÃO X 2 EQUIP. CARDIOVERSOR BIFÁSICO.,2,"581,26","1.162,52",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00862,MAZIMU'S SERVIÇOS ESPECIALIZADOS EIRELI,"1 MANUTENÇÃO X 4 EQUIP. MONITOR MULTIPARAMÉTRICO. Contratação de empresa especializada para prestação de serviço técnico especializado de manutenção preventiva com 4 visitas no ano, periodicidade de 3 meses, manutenção corretiva, calibração e reposição de",4,"290,64","1.162,56",Dispensa de Licitação,"Art. 75, inc. II",2026-08-10T19:25:51
2025,9,2025NE00863,OPPORTUNITY COMERCIO E SERVICOS LTDA,MESA QUADRADA PARA O REFEITÓRIO,13,"1.441,24","18.736,12",Pregão,090018/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00863,OPPORTUNITY COMERCIO E SERVICOS LTDA,CADEIRA PARA O REFEITÓRIO,22,"361,42","7.951,24",Pregão,090018/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00863,OPPORTUNITY COMERCIO E SERVICOS LTDA,BANQUETA MÉDIA PARA O REFEITÓRIO,3,"439,45","1.318,35",Pregão,090018/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00863,OPPORTUNITY COMERCIO E SERVICOS LTDA,VENTILADOR PARA A ACADEMIA,3,"233,70","701,10",Pregão,090018/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00863,OPPORTUNITY COMERCIO E SERVICOS LTDA,"BEBEDOURO DE COLUNA ELÉTRICO. Aquisição, na modalidade PREGÃO, de equipamentos e mobiliários mediante o fornecimento e/ou fabricação e instalação de bens para equipar os espaços destinados ao Programa Saúde e Esporte - PSE e ao Refeitório da CLDF, conform",2,"766,70","1.533,40",Pregão,090018/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00864,RD MÓVEIS LTDA.,BANCO PARA O REFEITÓRIO,1,"17.400,00","17.400,00",Pregão,090018/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00864,RD MÓVEIS LTDA.,BANCO PARA A ACADEMIA,1,"7.730,00","7.730,00",Pregão,090018/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00864,RD MÓVEIS LTDA.,ARMÁRIO PARA A ACADEMIA 01 - NICHOS,1,"4.330,00","4.330,00",Pregão,090018/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00864,RD MÓVEIS LTDA.,ARMÁRIO PARA A ACADEMIA 02 - LOCKER,1,"4.635,00","4.635,00",Pregão,090018/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00864,RD MÓVEIS LTDA.,PROTEÇÃO DE PAREDE E BANCADA PARA O REFEITÓRIO,1,"7.950,00","7.950,00",Pregão,090018/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00864,RD MÓVEIS LTDA.,"ESPELHO PARA A ACADEMIA, 12,6 m. Aquisição, na modalidade PREGÃO, de equipamentos e mobiliários mediante o fornecimento e/ou fabricação e instalação de bens para equipar os espaços destinados ao Programa Saúde e Esporte - PSE e ao Refeitório da CLDF, conf",1,"8.600,00","8.600,00",Pregão,090018/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00865,TATAMI PONTO COM LTDA,"FORNECIMENTO E INSTAL. DE 36 M2 DE TATAME E DE 18 M. LINEARES DE PROTEÇÃO DE PAREDE. Aquisição, na modalidade PREGÃO, de equipamentos e mobiliários mediante o fornecimento e/ou fabricação e instalação de bens para equipar os espaços destinados ao Programa",1,"13.858,00","13.858,00",Pregão,090018/2025-CLDF,2026-08-10T19:25:51
2025,9,2025NE00866,ANGELA MARIA DOS SANTOS,"Contratação de instrutora, por INEXIGIBILIDADE, para a 2ª Semana de Defesa dos Direitos da Pessoa Idosa, de outubro a dezembro/25, conforme ETP (SEI 2327048), Parecer-PG 447/2025 (2334080), Despacho GMD (2334509) e Despacho DAF (2336883). Rodas de convers",30,"308,49","9.254,70",Inexigível,"Art. 74, III, f.",2026-08-10T19:25:51
2025,9,2025NE00867,ANGELA MARIA DOS SANTOS,Anulação da 2025NE00866 para ajuste no cronograma.,30,"308,49","9.254,70",Inexigível,"Art. 74, III, f.",2026-08-10T19:25:51
2025,9,2025NE00868,ANGELA MARIA DOS SANTOS,"Contratação de instrutora, por INEXIGIBILIDADE, para a 2ª Semana de Defesa dos Direitos da Pessoa Idosa, de outubro a dezembro/25, conforme ETP (SEI 2327048), Parecer-PG 447/2025 (2334080), Despacho GMD (2334509) e Despacho DAF (2336883). Rodas de convers",30,"308,49","9.254,70",Inexigível,"Art. 74, III, f.",2026-08-10T19:25:51
2025,9,2025NE00869,ARMANDO DE MORAIS VELOSO,"Contratação de instrutor, por INEXIGIBILIDADE, para a 2ª Semana de Defesa dos Direitos da Pessoa Idosa, de outubro a dezembro/25, conforme ETP (2327048), Parecer-PG 447/25 (2334080), Despacho GMD (2334509) e Despacho DAF (2336883). Oficinas vivenciais sob",30,"370,19","11.105,70",Inexigível,"Art. 74, III, f.",2026-08-10T19:25:51
2025,9,2025NE00870,JUSTI TRADUÇÕES LTDA,"Reconhecimento de dívida do exercício de 2024, para pgt do valor retroativo de 29/09 a dez/2024, referente a reajuste realizado via Apostilamento (SEI 1880544) ao Contrato 45/23 (1453356), cujo objeto é a prestação de serviços de tradução/interpretação de",1,"2.756,42","2.756,42",Pregão,000028/2023-CLDF,2026-08-10T19:25:51
