fonte,entidade,campo_normalizado,grafias,n_arquivos,origem_arquivos,tipo_original,rotulo_original,descricao_original,modulo,publicado_em
pleservico,probe-urgencia,[].tipodocumento.assinaturas[].tipoassinatura,[].tipoDocumento.assinaturas[].tipoAssinatura,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.blocoparlamentar,[].tipoDocumento.blocoParlamentar,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.consultaexterna,[].tipoDocumento.consultaExterna,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.controleautoria,[].tipoDocumento.controleAutoria,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.controlestatus,[].tipoDocumento.controleStatus,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.descricao,[].tipoDocumento.descricao,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,null|string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.excluido,[].tipoDocumento.excluido,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,boolean,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.id,[].tipoDocumento.id,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,number,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.idmodelo,[].tipoDocumento.idModelo,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,number,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.inicialproposicao,[].tipoDocumento.inicialProposicao,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.nome,[].tipoDocumento.nome,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.ordenacao,[].tipoDocumento.ordenacao,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.situacao,[].tipoDocumento.situacao,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.textoidentificacao,[].tipoDocumento.textoIdentificacao,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.tipoemenda,[].tipoDocumento.tipoEmenda,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.tipomensagemexecutivo,[].tipoDocumento.tipoMensagemExecutivo,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.tiponumeracao,[].tipoDocumento.tipoNumeracao,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].tipodocumento.unidades,[].tipoDocumento.unidades,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,array,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].validodesde,[].validoDesde,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas,null|string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,[].value,[].value,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/18416/documento/ativas/tipo-documento-options,number,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content,content,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,array,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].ano,content[].ano,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].autores,content[].autores,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].autoria,content[].autoria,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].dataacesso,content[].dataAcesso,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].dataleitura,content[].dataLeitura,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].datalimite,content[].dataLimite,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].descricaoproposicao,content[].descricaoProposicao,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].ementa,content[].ementa,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].etapa,content[].etapa,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].habilitadoonline,content[].habilitadoOnline,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].id,content[].id,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,number,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].idautoria,content[].idAutoria,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].idrelator,content[].idRelator,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].idsmarcadores,content[].idsMarcadores,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,array,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].idtipoproposicao,content[].idTipoProposicao,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].idunidade,content[].idUnidade,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].idusuarioatribuido,content[].idUsuarioAtribuido,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].idusuariodisponibilizado,content[].idUsuarioDisponibilizado,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].parecer,content[].parecer,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].pesquisa,content[].pesquisa,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].proposicaoblacklist,content[].proposicaoBlacklist,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].regiaoadministrativanome,content[].regiaoAdministrativaNome,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].sessaovirtual,content[].sessaoVirtual,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].siglanumero,content[].siglaNumero,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].siglanumeroano,content[].siglaNumeroAno,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].situacaoproposicao,content[].situacaoProposicao,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].somentenaolidas,content[].somenteNaoLidas,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,boolean,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].temaid,content[].temaId,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].temanome,content[].temaNome,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].tiponumero,content[].tipoNumero,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,content[].tipoproposicao,content[].tipoProposicao,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,detail,detail,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,distribuicao,distribuicao,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,empty,empty,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,boolean,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,error,error,1,GET https://ple.cl.df.gov.br/pleservico/api/public/tipo-emenda/options,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,first,first,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,boolean,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,historico,historico,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,array,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,historico[].acao,historico[].acao,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,null|string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,historico[].datahistorico,historico[].dataHistorico,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,historico[].descricao,historico[].descricao,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,historico[].id,historico[].id,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,historico[].idproposicao,historico[].idProposicao,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,number,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,historico[].idunidade,historico[].idUnidade,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,historico[].ipusuario,historico[].ipUsuario,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,historico[].loginrede,historico[].loginRede,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,historico[].mostrarandamento,historico[].mostrarAndamento,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,historico[].mostrarhistorico,historico[].mostrarHistorico,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,historico[].nomeunidade,historico[].nomeUnidade,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,historico[].proposicao,historico[].proposicao,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,historico[].sigla,historico[].sigla,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,idsunidadesdisponibilizadas,idsUnidadesDisponibilizadas,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,array,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,idsunidadesdisponibilizadas[],idsUnidadesDisponibilizadas[],1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,number,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,last,last,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,boolean,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,message,message,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,number,number,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,number,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,numberofelements,numberOfElements,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,number,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,pageable,pageable,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,object,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,pageable.offset,pageable.offset,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,number,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,pageable.paged,pageable.paged,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,boolean,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,pageable.pagenumber,pageable.pageNumber,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,number,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,pageable.pagesize,pageable.pageSize,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,number,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,pageable.sort,pageable.sort,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,object,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,pageable.sort.empty,pageable.sort.empty,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,boolean,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,pageable.sort.sorted,pageable.sort.sorted,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,boolean,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,pageable.sort.unsorted,pageable.sort.unsorted,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,boolean,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,pageable.unpaged,pageable.unpaged,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,boolean,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,path,path,1,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,proposicao,proposicao,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,object,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,proposicao.autores,proposicao.autores,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,array,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,proposicao.autores[].email,proposicao.autores[].email,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,string,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,proposicao.autores[].historico,proposicao.autores[].historico,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,null,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,proposicao.autores[].id,proposicao.autores[].id,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,number,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,proposicao.autores[].iddocumentoproposicao,proposicao.autores[].idDocumentoProposicao,1,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,null,n/d,n/d,n/d,não publicado
