ano,mes,mes_numero,tipo,linhas,matriculas_distintas,creditos,descontos,auxilios,liquido
2021,Dezembro,12,PENSIONISTA,126,46,"1.212.261,62","'-589.884,20","0,00","622.377,42"
2021,Dezembro,12,REQUISITADO,251,85,"1.220.773,31","'-653.492,67","124.972,00","692.252,64"
2022,Janeiro,1,COMISSIONADO,3364,871,"9.707.083,09","'-3.087.284,41","1.483.798,48","8.103.597,16"
2022,Janeiro,1,CONCURSADO,1571,577,"27.413.901,69","'-7.595.632,01","906.435,44","20.724.705,12"
2022,Janeiro,1,DEPUTADO,70,26,"659.488,74","'-280.410,18","38.700,72","417.779,28"
2022,Janeiro,1,INATIVO,485,406,"10.443.429,23","'-4.412.841,83","65,96","6.030.653,36"
2022,Janeiro,1,PENSIONISTA,47,47,"509.664,47","'-166.745,19","0,00","342.919,28"
2022,Janeiro,1,REQUISITADO,190,83,"781.211,65","'-219.486,18","133.872,48","695.597,95"
2022,Fevereiro,2,COMISSIONADO,2138,894,"7.695.194,84","'-3.034.083,35","1.486.290,74","6.147.402,23"
2022,Fevereiro,2,CONCURSADO,1250,576,"17.637.323,75","'-7.144.980,04","913.323,16","11.405.666,87"
2022,Fevereiro,2,DEPUTADO,51,26,"658.973,58","'-275.629,73","41.761,20","425.105,05"
2022,Fevereiro,2,INATIVO,481,406,"10.377.241,36","'-4.418.843,58","0,00","5.958.397,78"
2022,Fevereiro,2,PENSIONISTA,47,47,"616.019,94","'-211.945,99","0,00","404.073,95"
2022,Fevereiro,2,REQUISITADO,175,85,"638.966,11","'-210.146,73","131.035,54","559.854,92"
2022,Março,3,COMISSIONADO,2133,893,"7.613.455,63","'-2.998.569,87","1.612.438,01","6.227.323,77"
2022,Março,3,CONCURSADO,1275,605,"17.765.319,04","'-7.395.683,48","1.001.742,38","11.371.377,94"
2022,Março,3,DEPUTADO,54,28,"651.481,98","'-276.285,50","43.252,94","418.449,42"
2022,Março,3,INATIVO,469,407,"10.326.599,15","'-4.554.014,88","0,00","5.772.584,27"
2022,Março,3,PENSIONISTA,47,47,"572.375,83","'-203.690,08","0,00","368.685,75"
2022,Março,3,REQUISITADO,177,85,"654.065,37","'-226.969,38","140.810,34","567.906,33"
2022,Abril,4,COMISSIONADO,2175,896,"8.303.125,21","'-3.229.584,17","1.657.068,83","6.730.609,87"
2022,Abril,4,CONCURSADO,1294,614,"19.059.790,27","'-8.357.319,82","1.120.085,17","11.822.555,62"
2022,Abril,4,DEPUTADO,49,25,"609.266,74","'-253.747,18","41.242,34","396.761,90"
2022,Abril,4,INATIVO,448,407,"11.283.520,92","'-5.154.524,77","0,00","6.128.996,15"
2022,Abril,4,PENSIONISTA,48,48,"610.892,99","'-214.268,83","0,00","396.624,16"
2022,Abril,4,REQUISITADO,180,87,"717.994,80","'-245.742,66","140.568,55","612.820,69"
2022,Maio,5,COMISSIONADO,2164,901,"8.256.493,56","'-3.327.786,15","1.616.386,55","6.545.093,96"
2022,Maio,5,CONCURSADO,1310,613,"19.018.206,20","'-8.373.037,59","1.062.576,05","11.707.744,66"
2022,Maio,5,DEPUTADO,48,24,"603.513,69","'-244.787,26","41.660,36","400.386,79"
2022,Maio,5,INATIVO,415,408,"11.674.059,85","'-5.185.951,78","0,00","6.488.108,07"
2022,Maio,5,PENSIONISTA,49,49,"647.845,05","'-228.684,14","0,00","419.160,91"
2022,Maio,5,REQUISITADO,183,86,"705.969,95","'-257.884,29","151.184,66","599.270,32"
2022,Junho,6,COMISSIONADO,2170,901,"10.855.341,62","'-3.196.580,56","1.645.286,72","9.304.047,78"
2022,Junho,6,CONCURSADO,1292,611,"21.810.230,59","'-8.305.409,51","1.066.841,54","14.571.662,62"
2022,Junho,6,DEPUTADO,48,24,"911.600,88","'-250.897,53","41.660,36","702.363,71"
2022,Junho,6,INATIVO,411,410,"16.020.871,02","'-5.204.804,38","0,00","10.816.066,64"
2022,Junho,6,PENSIONISTA,49,49,"879.549,10","'-224.625,70","0,00","654.923,40"
2022,Junho,6,REQUISITADO,177,82,"927.291,51","'-245.783,61","135.946,14","817.454,04"
2022,Julho,7,COMISSIONADO,2157,900,"8.363.066,88","'-3.223.549,05","1.654.731,55","6.794.249,38"
2022,Julho,7,CONCURSADO,1322,643,"18.648.040,46","'-8.453.127,42","1.064.224,80","11.259.137,84"
2022,Julho,7,DEPUTADO,48,24,"607.734,00","'-254.749,60","41.660,36","394.644,76"
2022,Julho,7,INATIVO,418,412,"11.579.794,45","'-5.183.127,39","3.065,48","6.399.732,54"
2022,Julho,7,PENSIONISTA,49,49,"598.940,01","'-222.842,27","0,00","376.097,74"
2022,Julho,7,REQUISITADO,164,78,"643.034,18","'-238.902,27","128.091,99","532.223,90"
2022,Agosto,8,,101,101,"103.811,27","0,00","19.700,00","123.511,27"
2022,Agosto,8,COMISSIONADO,2229,916,"9.312.172,24","'-3.340.092,25","1.681.586,11","7.653.666,10"
2022,Agosto,8,CONCURSADO,1612,650,"19.740.398,81","'-8.703.882,61","1.187.151,00","12.223.667,20"
2022,Agosto,8,DEPUTADO,48,24,"607.734,00","'-254.770,51","41.660,36","394.623,85"
2022,Agosto,8,INATIVO,415,412,"11.238.935,00","'-5.214.821,35","0,00","6.024.113,65"
2022,Agosto,8,PENSIONISTA,49,49,"598.940,01","'-224.630,04","0,00","374.309,97"
2022,Agosto,8,REQUISITADO,166,76,"708.075,45","'-239.665,37","129.223,12","597.633,20"
2022,Setembro,9,COMISSIONADO,2156,910,"8.030.209,93","'-3.129.472,07","1.640.656,75","6.541.394,61"
2022,Setembro,9,CONCURSADO,1388,650,"19.424.702,87","'-8.729.854,62","1.145.290,75","11.840.139,00"
2022,Setembro,9,DEPUTADO,52,24,"601.627,37","'-253.403,97","40.127,62","388.351,02"
2022,Setembro,9,INATIVO,413,412,"11.233.233,14","'-5.153.289,47","0,00","6.079.943,67"
2022,Setembro,9,PENSIONISTA,49,49,"598.940,01","'-223.378,99","0,00","375.561,02"
2022,Setembro,9,REQUISITADO,162,77,"694.404,11","'-255.062,47","128.138,40","567.480,04"
2022,Outubro,10,COMISSIONADO,2187,908,"8.540.148,54","'-3.305.147,97","1.663.624,17","6.898.624,74"
2022,Outubro,10,CONCURSADO,1381,650,"19.652.105,26","'-8.763.540,17","1.139.470,36","12.028.035,45"
2022,Outubro,10,DEPUTADO,48,24,"606.045,87","'-253.158,44","40.546,10","393.433,53"
2022,Outubro,10,INATIVO,415,412,"11.249.741,45","'-5.211.470,47","0,00","6.038.270,98"
2022,Outubro,10,PENSIONISTA,49,49,"598.193,30","'-231.224,45","0,00","366.968,85"
2022,Outubro,10,REQUISITADO,159,76,"646.151,73","'-234.400,61","126.004,32","537.755,44"
2022,Novembro,11,,106,106,"117.160,00","0,00","14.910,00","132.070,00"
2022,Novembro,11,COMISSIONADO,2138,895,"8.244.843,48","'-3.106.854,71","1.630.291,05","6.768.279,82"
2022,Novembro,11,CONCURSADO,1682,650,"21.073.518,69","'-8.748.680,25","1.141.712,86","13.466.551,30"
2022,Novembro,11,DEPUTADO,49,24,"572.282,94","'-238.160,52","38.456,00","372.578,42"
2022,Novembro,11,INATIVO,498,413,"13.176.810,16","'-5.266.191,77","0,00","7.910.618,39"
2022,Novembro,11,PENSIONISTA,48,48,"606.152,25","'-232.040,21","0,00","374.112,04"
2022,Novembro,11,REQUISITADO,160,75,"651.903,07","'-239.713,31","125.355,77","537.545,53"
2022,Dezembro,12,,100,100,"110.960,00","0,00","8.970,00","119.930,00"
2022,Dezembro,12,COMISSIONADO,3401,888,"20.000.232,47","'-10.097.801,79","1.620.833,65","11.523.264,33"
2022,Dezembro,12,CONCURSADO,2168,670,"35.629.788,73","'-21.415.947,94","1.139.820,20","15.353.660,99"
2022,Dezembro,12,DEPUTADO,48,24,"607.734,00","'-272.191,39","39.710,52","375.253,13"
2022,Dezembro,12,INATIVO,846,412,"21.857.907,57","'-12.965.042,50","0,00","8.892.865,07"
2022,Dezembro,12,PENSIONISTA,96,48,"1.178.262,33","'-640.593,01","0,00","537.669,32"
2022,Dezembro,12,REQUISITADO,244,74,"1.483.136,29","'-842.470,04","121.454,21","762.120,46"
2023,Janeiro,1,COMISSIONADO,1922,862,"9.927.053,66","'-2.763.599,57","1.054.474,95","8.217.929,04"
2023,Janeiro,1,CONCURSADO,1922,731,"33.137.554,77","'-9.874.911,06","1.147.105,98","24.409.749,69"
2023,Janeiro,1,DEPUTADO,40,25,"714.582,89","'-238.191,03","24.415,83","500.807,69"
2023,Janeiro,1,INATIVO,412,412,"11.275.575,48","'-5.246.034,87","0,00","6.029.540,61"
2023,Janeiro,1,PENSIONISTA,48,48,"592.292,51","'-218.704,55","0,00","373.587,96"
2023,Janeiro,1,REQUISITADO,147,68,"753.371,35","'-342.201,88","85.907,78","497.077,25"
2023,Fevereiro,2,COMISSIONADO,2007,862,"7.975.166,63","'-2.539.412,91","1.970.111,96","7.405.865,68"
2023,Fevereiro,2,CONCURSADO,1656,728,"22.005.342,54","'-9.328.594,75","1.472.120,89","14.148.868,68"
2023,Fevereiro,2,DEPUTADO,49,24,"708.443,88","'-257.875,55","62.506,72","513.075,05"
2023,Fevereiro,2,INATIVO,414,413,"11.513.023,91","'-5.305.433,30","1.623,60","6.209.214,21"
2023,Fevereiro,2,PENSIONISTA,48,48,"618.042,12","'-223.458,68","0,00","394.583,44"
2023,Fevereiro,2,REQUISITADO,141,76,"569.137,26","'-174.404,40","119.572,31","514.305,17"
2023,Março,3,COMISSIONADO,2052,866,"7.548.384,28","'-2.585.349,81","1.666.557,73","6.629.592,20"
2023,Março,3,CONCURSADO,1560,728,"22.045.845,03","'-9.474.375,24","1.368.612,84","13.940.082,63"
2023,Março,3,DEPUTADO,49,24,"693.775,23","'-275.259,44","42.497,01","461.012,80"
2023,Março,3,INATIVO,413,413,"11.374.428,40","'-5.301.783,24","0,00","6.072.645,16"
2023,Março,3,PENSIONISTA,48,48,"646.769,90","'-253.033,54","0,00","393.736,36"
2023,Março,3,REQUISITADO,162,81,"657.249,38","'-222.753,71","156.450,60","590.946,27"
2023,Abril,4,COMISSIONADO,2912,874,"8.139.583,38","'-2.809.614,10","1.719.292,52","7.049.261,80"
2023,Abril,4,CONCURSADO,2253,727,"22.331.415,52","'-9.701.252,16","1.354.267,58","13.984.430,94"
2023,Abril,4,DEPUTADO,48,24,"742.722,38","'-292.684,74","42.728,32","492.765,96"
2023,Abril,4,INATIVO,822,415,"12.059.109,02","'-5.529.547,32","0,00","6.529.561,70"
2023,Abril,4,PENSIONISTA,56,48,"740.550,56","'-287.256,12","0,00","453.294,44"
2023,Abril,4,REQUISITADO,246,89,"723.861,49","'-231.017,80","159.809,79","652.653,48"
2023,Maio,5,COMISSIONADO,2110,882,"8.144.942,63","'-2.960.081,34","1.681.031,54","6.865.892,83"
2023,Maio,5,CONCURSADO,1586,731,"23.405.429,23","'-9.917.020,19","1.359.393,62","14.847.802,66"
2023,Maio,5,DEPUTADO,49,24,"741.222,07","'-300.878,97","42.433,12","482.776,22"
2023,Maio,5,INATIVO,417,415,"12.025.844,36","'-5.519.275,06","0,00","6.506.569,30"
2023,Maio,5,PENSIONISTA,48,48,"657.160,05","'-256.333,84","0,00","400.826,21"
2023,Maio,5,REQUISITADO,182,89,"717.479,70","'-211.670,61","177.049,13","682.858,22"
2023,Junho,6,COMISSIONADO,2116,873,"11.575.046,15","'-3.041.809,55","1.724.939,25","10.258.175,85"
2023,Junho,6,CONCURSADO,1615,747,"26.976.547,94","'-9.707.661,17","1.356.012,34","18.624.899,11"
2023,Junho,6,DEPUTADO,50,24,"1.076.763,97","'-298.297,97","42.551,25","821.017,25"
2023,Junho,6,INATIVO,468,418,"19.122.831,33","'-5.539.910,35","535,64","13.583.456,62"
2023,Junho,6,PENSIONISTA,48,48,"959.591,07","'-256.754,93","0,00","702.836,14"
2023,Junho,6,REQUISITADO,186,87,"1.034.626,01","'-221.556,66","172.833,82","985.903,17"
2023,Julho,7,COMISSIONADO,2131,876,"8.478.561,27","'-3.342.351,31","1.706.890,13","6.843.100,09"
2023,Julho,7,CONCURSADO,1535,747,"22.419.722,11","'-9.825.351,99","1.382.435,57","13.976.805,69"
2023,Julho,7,DEPUTADO,48,24,"749.716,56","'-304.238,68","43.097,32","488.575,20"
2023,Julho,7,INATIVO,419,418,"12.047.045,94","'-5.505.178,53","0,00","6.541.867,41"
2023,Julho,7,PENSIONISTA,48,48,"651.418,66","'-253.392,34","0,00","398.026,32"
2023,Julho,7,REQUISITADO,188,91,"712.487,37","'-211.950,39","170.768,38","671.305,36"
2023,Agosto,8,COMISSIONADO,2151,892,"8.290.489,85","'-3.135.289,09","1.703.679,35","6.858.880,11"
2023,Agosto,8,CONCURSADO,1613,746,"22.536.667,22","'-9.998.750,71","1.446.254,54","13.984.171,05"
2023,Agosto,8,DEPUTADO,48,24,"749.716,56","'-307.351,51","43.097,32","485.462,37"
2023,Agosto,8,INATIVO,421,418,"12.038.148,28","'-5.536.128,22","1.683,44","6.503.703,50"
2023,Agosto,8,PENSIONISTA,48,48,"651.418,66","'-255.426,00","0,00","395.992,66"
2023,Agosto,8,REQUISITADO,195,90,"733.809,71","'-216.434,91","171.843,19","689.217,99"
2023,Setembro,9,COMISSIONADO,2127,877,"8.654.957,99","'-3.339.364,11","1.725.854,41","7.041.448,29"
2023,Setembro,9,CONCURSADO,1576,746,"23.288.249,30","'-10.531.964,79","1.408.897,86","14.165.182,37"
2023,Setembro,9,DEPUTADO,50,24,"747.230,91","'-308.089,20","42.433,12","481.574,83"
2023,Setembro,9,INATIVO,417,417,"12.540.777,34","'-5.887.805,58","0,00","6.652.971,76"
2023,Setembro,9,PENSIONISTA,48,48,"652.162,99","'-274.818,48","0,00","377.344,51"
2023,Setembro,9,REQUISITADO,190,91,"762.777,83","'-239.483,61","171.427,54","694.721,76"
2023,Outubro,10,,110,110,"159.859,33","0,00","0,00","159.859,33"
2023,Outubro,10,COMISSIONADO,2129,886,"8.978.650,23","'-3.493.811,26","1.709.649,90","7.194.488,87"
2023,Outubro,10,CONCURSADO,1582,754,"24.224.484,82","'-10.788.850,73","1.415.073,76","14.850.707,85"
2023,Outubro,10,DEPUTADO,50,24,"749.483,59","'-313.667,36","42.875,92","478.692,15"
2023,Outubro,10,INATIVO,420,416,"12.562.373,38","'-5.892.468,01","0,00","6.669.905,37"
2023,Outubro,10,PENSIONISTA,53,49,"897.007,07","'-302.003,87","0,00","595.003,20"
2023,Outubro,10,REQUISITADO,199,96,"866.014,56","'-318.575,96","171.508,96","718.947,56"
2023,Novembro,11,,115,115,"166.884,33","0,00","0,00","166.884,33"
2023,Novembro,11,COMISSIONADO,2080,875,"8.809.456,21","'-3.468.659,20","1.684.879,82","7.025.676,83"
2023,Novembro,11,CONCURSADO,1619,766,"23.964.124,66","'-10.761.921,95","1.407.629,51","14.609.832,22"
2023,Novembro,11,DEPUTADO,48,24,"749.716,56","'-318.610,61","43.097,32","474.203,27"
2023,Novembro,11,INATIVO,421,417,"12.806.985,71","'-5.901.580,97","1.623,60","6.907.028,34"
2023,Novembro,11,PENSIONISTA,50,50,"694.917,68","'-294.429,31","0,00","400.488,37"
2023,Novembro,11,REQUISITADO,188,93,"772.316,77","'-225.913,27","168.964,17","715.367,67"
2023,Dezembro,12,,116,116,"166.308,99","0,00","0,00","166.308,99"
2023,Dezembro,12,COMISSIONADO,2939,869,"16.101.895,16","'-8.470.525,34","1.685.982,54","9.317.352,36"
2023,Dezembro,12,CONCURSADO,2459,769,"42.586.243,30","'-25.306.674,00","1.452.047,17","18.731.616,47"
2023,Dezembro,12,DEPUTADO,77,24,"1.190.742,94","'-505.993,14","43.097,32","727.847,12"
2023,Dezembro,12,INATIVO,865,417,"23.403.767,80","'-14.150.109,08","0,00","9.253.658,72"
2023,Dezembro,12,PENSIONISTA,102,51,"1.388.509,40","'-752.155,94","0,00","636.353,46"
2023,Dezembro,12,REQUISITADO,278,93,"1.389.757,90","'-649.403,50","177.024,96","917.379,36"
2024,Janeiro,1,COMISSIONADO,3423,878,"12.559.550,23","'-3.845.449,65","1.702.483,61","10.416.584,19"
2024,Janeiro,1,CONCURSADO,3049,781,"38.168.004,97","'-11.830.114,82","1.478.020,11","27.815.910,26"
2024,Janeiro,1,DEPUTADO,75,24,"751.316,52","'-315.088,23","43.097,32","479.325,61"
2024,Janeiro,1,INATIVO,416,415,"12.554.651,02","'-5.871.868,31","0,00","6.682.782,71"
2024,Janeiro,1,PENSIONISTA,51,51,"696.353,31","'-291.813,70","0,00","404.539,61"
2024,Janeiro,1,REQUISITADO,339,96,"916.144,31","'-252.843,03","181.919,12","845.220,40"
2024,Fevereiro,2,COMISSIONADO,3505,899,"9.140.640,73","'-3.499.321,82","1.713.236,83","7.354.555,74"
2024,Fevereiro,2,CONCURSADO,2644,793,"26.969.476,36","'-10.862.835,29","1.504.221,54","17.610.862,61"
2024,Fevereiro,2,DEPUTADO,75,24,"793.753,32","'-328.613,57","43.097,32","508.237,07"
2024,Fevereiro,2,INATIVO,415,414,"12.722.275,59","'-5.703.401,88","0,00","7.018.873,71"
2024,Fevereiro,2,PENSIONISTA,51,51,"738.606,37","'-307.549,35","0,00","431.057,02"
2024,Fevereiro,2,REQUISITADO,322,96,"767.930,82","'-232.704,21","180.123,19","715.349,80"
2024,Março,3,COMISSIONADO,2163,890,"8.846.374,32","'-3.462.307,73","1.777.043,65","7.161.110,24"
2024,Março,3,CONCURSADO,1780,816,"26.917.425,34","'-11.072.360,98","1.578.866,16","17.423.930,52"
2024,Março,3,DEPUTADO,54,24,"822.027,50","'-323.781,33","44.391,12","542.637,29"
2024,Março,3,INATIVO,415,414,"12.575.380,21","'-5.601.975,97","0,00","6.973.404,24"
2024,Março,3,PENSIONISTA,52,52,"732.863,01","'-301.575,33","0,00","431.287,68"
2024,Março,3,REQUISITADO,198,96,"729.005,81","'-225.989,46","187.186,32","690.202,67"
2024,Abril,4,COMISSIONADO,2147,902,"8.770.344,07","'-3.521.202,79","1.794.157,61","7.043.298,89"
2024,Abril,4,CONCURSADO,1758,821,"27.295.392,74","'-11.073.463,22","1.603.881,69","17.825.811,21"
2024,Abril,4,DEPUTADO,49,24,"791.475,31","'-329.064,56","43.396,62","505.807,37"
2024,Abril,4,INATIVO,420,416,"13.454.907,86","'-5.682.401,91","3.427,60","7.775.933,55"
2024,Abril,4,PENSIONISTA,52,52,"733.601,19","'-301.946,47","0,00","431.654,72"
2024,Abril,4,REQUISITADO,206,99,"800.507,66","'-239.482,44","195.330,13","756.355,35"
2024,Maio,5,COMISSIONADO,2259,907,"8.909.665,71","'-3.636.089,74","1.815.636,62","7.089.212,59"
2024,Maio,5,CONCURSADO,1799,833,"26.976.139,79","'-11.391.605,38","1.637.599,00","17.222.133,41"
2024,Maio,5,DEPUTADO,52,24,"837.153,57","'-345.013,86","43.473,16","535.612,87"
2024,Maio,5,INATIVO,418,416,"12.682.928,65","'-5.740.129,24","3.367,76","6.946.167,17"
2024,Maio,5,PENSIONISTA,53,53,"735.115,88","'-304.077,24","0,00","431.038,64"
2024,Maio,5,REQUISITADO,222,102,"827.691,69","'-287.066,97","197.156,09","737.780,81"
2024,Junho,6,COMISSIONADO,3055,902,"12.575.254,34","'-3.799.200,57","1.816.758,27","10.592.812,04"
2024,Junho,6,CONCURSADO,2619,852,"32.343.402,58","'-12.031.208,21","1.645.036,01","21.957.230,38"
2024,Junho,6,DEPUTADO,75,24,"1.225.330,17","'-338.148,57","43.626,24","930.807,84"
2024,Junho,6,INATIVO,831,417,"18.830.912,50","'-6.067.138,33","3.427,60","12.767.201,77"
2024,Junho,6,PENSIONISTA,63,54,"1.174.147,07","'-343.422,52","0,00","830.724,55"
2024,Junho,6,REQUISITADO,302,101,"1.171.601,68","'-289.978,77","198.404,26","1.080.027,17"
2024,Julho,7,COMISSIONADO,2139,904,"9.374.438,56","'-3.688.655,04","1.815.421,35","7.501.204,87"
2024,Julho,7,CONCURSADO,1771,860,"27.773.965,43","'-12.081.256,11","1.693.186,66","17.385.895,98"
2024,Julho,7,DEPUTADO,49,24,"794.590,86","'-335.520,20","43.626,24","502.696,90"
2024,Julho,7,INATIVO,418,417,"13.266.186,12","'-6.070.088,31","0,00","7.196.097,81"
2024,Julho,7,PENSIONISTA,54,54,"835.593,19","'-336.601,23","0,00","498.991,96"
2024,Julho,7,REQUISITADO,207,102,"809.928,24","'-273.276,58","197.031,54","733.683,20"
2024,Agosto,8,COMISSIONADO,2161,911,"9.376.404,53","'-3.878.130,18","1.814.179,08","7.312.453,43"
2024,Agosto,8,CONCURSADO,2109,866,"28.994.382,26","'-12.281.809,86","1.703.610,36","18.416.182,76"
2024,Agosto,8,DEPUTADO,49,24,"810.948,59","'-330.278,71","43.013,92","523.683,80"
2024,Agosto,8,INATIVO,428,417,"13.480.024,14","'-6.073.670,71","0,00","7.406.353,43"
2024,Agosto,8,PENSIONISTA,54,54,"775.316,83","'-312.521,81","0,00","462.795,02"
2024,Agosto,8,REQUISITADO,214,102,"805.826,01","'-267.466,69","197.986,54","736.345,86"
2024,Setembro,9,COMISSIONADO,2171,911,"9.439.829,50","'-3.780.265,38","1.827.048,65","7.486.612,77"
2024,Setembro,9,CONCURSADO,2206,873,"33.621.579,31","'-12.244.489,11","1.710.147,22","23.087.237,42"
2024,Setembro,9,DEPUTADO,54,24,"878.141,55","'-330.253,80","43.243,54","591.131,29"
2024,Setembro,9,INATIVO,607,420,"18.383.599,96","'-6.084.625,61","0,00","12.298.974,35"
2024,Setembro,9,PENSIONISTA,58,55,"1.000.870,03","'-488.293,43","0,00","512.576,60"
2024,Setembro,9,REQUISITADO,210,100,"828.873,71","'-318.775,29","195.184,57","705.282,99"
2024,Outubro,10,COMISSIONADO,2178,911,"9.465.642,84","'-3.768.697,60","1.836.229,82","7.533.175,06"
2024,Outubro,10,CONCURSADO,1874,870,"28.412.279,68","'-12.239.669,48","1.727.212,38","17.899.822,58"
2024,Outubro,10,DEPUTADO,51,24,"795.757,56","'-335.019,59","43.401,76","504.139,73"
2024,Outubro,10,INATIVO,431,422,"13.428.105,08","'-6.117.319,07","1.683,88","7.312.469,89"
2024,Outubro,10,PENSIONISTA,57,55,"854.757,16","'-344.624,37","0,00","510.132,79"
2024,Outubro,10,REQUISITADO,218,100,"824.960,81","'-319.985,82","191.641,44","696.616,43"
2024,Novembro,11,COMISSIONADO,2191,926,"9.650.900,34","'-3.869.496,28","1.851.958,94","7.633.363,00"
2024,Novembro,11,CONCURSADO,1922,884,"29.257.419,19","'-12.703.914,62","1.741.472,93","18.294.977,50"
2024,Novembro,11,DEPUTADO,54,24,"803.398,52","'-335.016,48","43.360,92","511.742,96"
2024,Novembro,11,INATIVO,434,423,"13.977.912,08","'-6.179.066,39","396,28","7.799.241,97"
2024,Novembro,11,PENSIONISTA,56,56,"935.165,71","'-346.431,56","0,00","588.734,15"
2024,Novembro,11,REQUISITADO,207,101,"823.823,98","'-300.429,13","192.097,53","715.492,38"
2024,Dezembro,12,COMISSIONADO,3068,914,"17.621.451,42","'-9.519.177,31","1.842.741,91","9.945.016,02"
2024,Dezembro,12,CONCURSADO,2857,881,"50.902.618,06","'-29.409.199,21","1.749.423,25","23.242.842,10"
2024,Dezembro,12,DEPUTADO,73,24,"1.190.713,62","'-558.461,24","42.555,20","674.807,58"
2024,Dezembro,12,INATIVO,866,424,"25.855.007,68","'-15.402.474,48","0,00","10.452.533,20"
2024,Dezembro,12,PENSIONISTA,112,56,"1.554.985,36","'-882.709,30","0,00","672.276,06"
2024,Dezembro,12,REQUISITADO,299,101,"1.487.247,00","'-752.280,03","192.051,59","927.018,56"
2025,Janeiro,1,COMISSIONADO,3550,925,"13.351.620,46","'-4.045.564,03","1.936.973,74","11.243.030,17"
2025,Janeiro,1,CONCURSADO,3164,880,"42.381.222,79","'-13.416.080,50","1.828.238,03","30.793.380,32"
2025,Janeiro,1,DEPUTADO,74,24,"792.255,52","'-329.694,59","44.482,88","507.043,81"
2025,Janeiro,1,INATIVO,434,424,"13.498.782,20","'-6.180.993,37","0,00","7.317.788,83"
2025,Janeiro,1,PENSIONISTA,106,57,"860.151,41","'-370.786,87","0,00","489.364,54"
2025,Janeiro,1,REQUISITADO,352,103,"1.032.992,75","'-379.757,86","203.164,82","856.399,71"
2025,Fevereiro,2,COMISSIONADO,2203,927,"9.851.199,79","'-3.975.028,17","1.941.319,24","7.817.490,86"
2025,Fevereiro,2,CONCURSADO,2035,881,"32.060.693,65","'-12.580.456,72","1.842.187,14","21.322.424,07"
2025,Fevereiro,2,DEPUTADO,53,24,"837.406,92","'-333.608,36","43.788,53","547.587,09"
2025,Fevereiro,2,INATIVO,428,424,"13.656.704,82","'-6.005.117,42","0,00","7.651.587,40"
2025,Fevereiro,2,PENSIONISTA,57,56,"866.548,08","'-388.758,01","0,00","477.790,07"
2025,Fevereiro,2,REQUISITADO,215,103,"948.431,20","'-379.458,86","206.196,24","775.168,58"
2025,Março,3,COMISSIONADO,3267,931,"9.843.066,19","'-3.907.658,56","2.128.976,00","8.064.383,63"
2025,Março,3,CONCURSADO,2959,898,"33.480.609,31","'-12.825.249,14","2.019.315,05","22.674.675,22"
2025,Março,3,DEPUTADO,78,24,"843.333,21","'-345.815,56","48.902,88","546.420,53"
2025,Março,3,INATIVO,587,424,"19.368.288,76","'-5.964.972,11","0,00","13.403.316,65"
2025,Março,3,PENSIONISTA,60,56,"896.191,10","'-382.565,25","0,00","513.625,85"
2025,Março,3,REQUISITADO,323,103,"887.685,18","'-343.322,07","219.737,83","764.100,94"
2025,Abril,4,COMISSIONADO,2231,942,"9.884.235,67","'-3.962.738,20","2.132.375,59","8.053.873,06"
2025,Abril,4,CONCURSADO,1932,893,"30.196.878,41","'-12.611.397,32","2.051.611,36","19.637.092,45"
2025,Abril,4,DEPUTADO,52,24,"831.184,13","'-336.290,72","47.847,36","542.740,77"
2025,Abril,4,INATIVO,428,428,"13.883.271,43","'-6.169.242,91","0,00","7.714.028,52"
2025,Abril,4,PENSIONISTA,55,55,"859.724,16","'-378.095,21","0,00","481.628,95"
2025,Abril,4,REQUISITADO,208,104,"860.614,42","'-302.106,38","216.641,94","775.149,98"
2025,Maio,5,COMISSIONADO,2239,948,"10.047.803,82","'-4.000.486,60","2.186.957,64","8.234.274,86"
2025,Maio,5,CONCURSADO,1889,896,"30.358.728,36","'-12.670.779,89","2.052.311,72","19.740.260,19"
2025,Maio,5,DEPUTADO,53,24,"877.217,38","'-360.807,81","48.902,88","565.312,45"
2025,Maio,5,INATIVO,441,428,"14.185.399,62","'-6.199.785,57","0,00","7.985.614,05"
2025,Maio,5,PENSIONISTA,57,55,"884.012,12","'-380.161,02","0,00","503.851,10"
2025,Maio,5,REQUISITADO,201,101,"794.716,23","'-254.311,98","217.292,45","757.696,70"
2025,Junho,6,COMISSIONADO,2169,927,"12.846.179,29","'-3.644.089,37","2.149.225,83","11.351.315,75"
2025,Junho,6,CONCURSADO,1799,893,"34.414.787,21","'-12.136.108,05","2.046.950,48","24.325.629,64"
2025,Junho,6,DEPUTADO,74,24,"1.272.654,54","'-334.216,62","48.902,88","987.340,80"
2025,Junho,6,INATIVO,441,430,"19.653.508,92","'-5.808.033,31","1.935,12","13.847.410,73"
2025,Junho,6,PENSIONISTA,57,55,"1.280.809,82","'-367.579,06","0,00","913.230,76"
2025,Junho,6,REQUISITADO,202,101,"1.096.520,56","'-230.798,83","218.574,31","1.084.296,04"
2025,Julho,7,COMISSIONADO,2227,946,"9.718.160,28","'-3.703.989,61","2.186.179,88","8.200.350,55"
2025,Julho,7,CONCURSADO,1855,894,"29.832.485,02","'-12.152.482,41","2.051.452,72","19.731.455,33"
2025,Julho,7,DEPUTADO,51,24,"853.306,99","'-325.125,65","48.902,88","577.084,22"
