ano,mes,mes_numero,unidade_orcamentaria,funcao,funcao_rotulo,subfuncao,subfuncao_rotulo,natureza,natureza_rotulo,natureza_em_seis_digitos,natureza_categoria_economica,natureza_grupo,natureza_modalidade_de_aplicacao,natureza_elemento,natureza_subelemento,fonte,fonte_rotulo,empenhado,liquidado,pago,as_of
2022,Abril,4,1101,1,,122,,319092,,319092,3,1,90,92,,100,,"114.941,04","114.941,04","114.941,04",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,319113,,319113,3,1,91,13,,100,,"0,00","3.602.352,74","3.602.352,74",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,319192,,319192,3,1,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339008,,339008,3,3,90,08,,100,,"344.424,10","344.424,10","344.424,10",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339014,,339014,3,3,90,14,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339030,,339030,3,3,90,30,,100,,"69.323,32","33.302,31","37.851,47",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339033,,339033,3,3,90,33,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339035,,339035,3,3,90,35,,100,,"42.250,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339037,,339037,3,3,90,37,,100,,"0,00","232.883,79","232.883,79",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339039,,339039,3,3,90,39,,100,,"24.663,69","657.399,69","722.019,71",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339046,,339046,3,3,90,46,,100,,"2.513.799,29","2.467.436,50","2.488.868,48",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339047,,339047,3,3,90,47,,100,,"2.613,00","2.613,00","2.613,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339049,,339049,3,3,90,49,,100,,"37.635,58","36.745,29","37.013,38",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339092,,339092,3,3,90,92,,100,,"2.166,65","2.166,65","2.166,65",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339093,,339093,3,3,90,93,,100,,"3.649,90","3.649,90","2.723,54",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339147,,339147,3,3,91,47,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339192,,339192,3,3,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,339193,,339193,3,3,91,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,449051,,449051,4,4,90,51,,100,,"0,00","1.599,67","1.599,67",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,449052,,449052,4,4,90,52,,100,,"54.347,35","3.004,00","3.004,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,122,,449092,,449092,4,4,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,126,,339030,,339030,3,3,90,30,,100,,"0,00","1.000,00","1.000,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,126,,339039,,339039,3,3,90,39,,100,,"0,00","127.357,89","127.357,89",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,126,,339040,,339040,3,3,90,40,,100,,"158.000,00","333.339,95","333.339,95",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,126,,339092,,339092,3,3,90,92,,100,,"3.055,00","3.055,00","3.055,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,126,,449040,,449040,4,4,90,40,,100,,"63.014,40","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,126,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,128,,339032,,339032,3,3,90,32,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,128,,339036,,339036,3,3,90,36,,100,,"14.322,00","14.322,00","14.322,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,128,,339039,,339039,3,3,90,39,,100,,"10.200,00","55.278,84","54.865,23",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,131,,339037,,339037,3,3,90,37,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,131,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,131,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,131,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,31,,339030,,339030,3,3,90,30,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,31,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,31,,339032,,339032,3,3,90,32,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,31,,339037,,339037,3,3,90,37,,100,,"0,00","802.622,22","802.622,22",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,31,,339039,,339039,3,3,90,39,,100,,"6.731,00","34.422,32","34.422,32",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,31,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,31,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,392,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,392,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,392,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,1,,392,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,28,,845,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,28,,846,,319091,,319091,3,1,90,91,,100,,"9.133,05","7.841,51","7.841,51",2026-08-07T20:15:03.924257
2022,Abril,4,1101,28,,846,,319092,,319092,3,1,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,28,,846,,319094,,319094,3,1,90,94,,100,,"652.294,14","652.294,14","652.294,14",2026-08-07T20:15:03.924257
2022,Abril,4,1101,28,,846,,319096,,319096,3,1,90,96,,100,,"190.970,49","127.394,93","106.131,88",2026-08-07T20:15:03.924257
2022,Abril,4,1101,28,,846,,319192,,319192,3,1,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,28,,846,,319196,,319196,3,1,91,96,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,28,,846,,339091,,339091,3,3,90,91,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,28,,846,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,28,,846,,339093,,339093,3,3,90,93,,100,,"142.787,47","154.994,89","154.994,89",2026-08-07T20:15:03.924257
2022,Abril,4,1101,28,,846,,339192,,339192,3,3,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Abril,4,1101,28,,846,,339193,,339193,3,3,91,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,319007,,319007,3,1,90,07,,100,,"0,00","137.134,78","137.134,78",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,319011,,319011,3,1,90,11,,100,,"26.302.585,59","25.899.236,37","25.896.494,33",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,319013,,319013,3,1,90,13,,100,,"0,00","2.111.365,94","2.111.365,94",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,319016,,319016,3,1,90,16,,100,,"115.251,36","115.251,36","115.251,36",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,319092,,319092,3,1,90,92,,100,,"122.003,53","122.003,53","122.003,53",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,319113,,319113,3,1,91,13,,100,,"0,00","3.602.674,40","3.602.674,40",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,319192,,319192,3,1,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339008,,339008,3,3,90,08,,100,,"331.580,18","330.865,21","330.865,21",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339014,,339014,3,3,90,14,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339030,,339030,3,3,90,30,,100,,"68.184,09","367.033,87","367.245,67",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339033,,339033,3,3,90,33,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339035,,339035,3,3,90,35,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339037,,339037,3,3,90,37,,100,,"298.056,56","1.158.935,09","1.158.935,09",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339039,,339039,3,3,90,39,,100,,"147.139,81","588.981,80","588.981,80",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339046,,339046,3,3,90,46,,100,,"2.526.415,24","2.498.546,68","2.499.223,10",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339047,,339047,3,3,90,47,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339049,,339049,3,3,90,49,,100,,"52.088,30","50.692,05","50.108,32",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339093,,339093,3,3,90,93,,100,,"2.132,70","1.972,30","2.898,66",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339147,,339147,3,3,91,47,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339192,,339192,3,3,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,339193,,339193,3,3,91,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,449051,,449051,4,4,90,51,,100,,"0,00","1.599,67","1.599,67",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,449052,,449052,4,4,90,52,,100,,"'-1.469,14","913.076,95","913.076,95",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,122,,449092,,449092,4,4,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,126,,339030,,339030,3,3,90,30,,100,,"0,00","18.199,40","18.199,40",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,126,,339039,,339039,3,3,90,39,,100,,"0,00","357.850,54","357.850,54",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,126,,339040,,339040,3,3,90,40,,100,,"587.713,55","678.768,81","678.768,81",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,126,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,126,,449040,,449040,4,4,90,40,,100,,"1.110.175,00","12.829,52","12.829,52",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,126,,449052,,449052,4,4,90,52,,100,,"279.707,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,128,,339032,,339032,3,3,90,32,,100,,"41.175,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,128,,339036,,339036,3,3,90,36,,100,,"21.531,73","18.673,87","18.673,87",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,128,,339039,,339039,3,3,90,39,,100,,"216.580,07","15.903,48","16.317,09",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,131,,339037,,339037,3,3,90,37,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,131,,339039,,339039,3,3,90,39,,100,,"0,00","24.055,90","24.055,90",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,131,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,131,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,31,,339030,,339030,3,3,90,30,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,31,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,31,,339032,,339032,3,3,90,32,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,31,,339037,,339037,3,3,90,37,,100,,"0,00","394.992,32","394.992,32",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,31,,339039,,339039,3,3,90,39,,100,,"564.959,99","247.029,53","247.029,53",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,31,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,31,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,392,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,392,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,392,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,1,,392,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,28,,845,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,28,,846,,319091,,319091,3,1,90,91,,100,,"9.133,05","9.133,05","9.133,05",2026-08-07T20:15:03.924257
2022,Maio,5,1101,28,,846,,319092,,319092,3,1,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,28,,846,,319094,,319094,3,1,90,94,,100,,"755.565,94","755.565,94","755.565,94",2026-08-07T20:15:03.924257
2022,Maio,5,1101,28,,846,,319096,,319096,3,1,90,96,,100,,"255.071,99","240.795,87","262.058,92",2026-08-07T20:15:03.924257
2022,Maio,5,1101,28,,846,,319192,,319192,3,1,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,28,,846,,319196,,319196,3,1,91,96,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,28,,846,,339091,,339091,3,3,90,91,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,28,,846,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,28,,846,,339093,,339093,3,3,90,93,,100,,"'-83.474,81","153.078,44","153.078,44",2026-08-07T20:15:03.924257
2022,Maio,5,1101,28,,846,,339192,,339192,3,3,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Maio,5,1101,28,,846,,339193,,339193,3,3,91,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,319007,,319007,3,1,90,07,,100,,"0,00","136.326,44","136.326,44",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,319011,,319011,3,1,90,11,,100,,"32.861.456,65","32.784.620,90","32.785.427,71",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,319013,,319013,3,1,90,13,,100,,"0,00","2.120.290,05","2.120.290,05",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,319016,,319016,3,1,90,16,,100,,"114.068,50","114.068,50","114.068,50",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,319092,,319092,3,1,90,92,,100,,"28.697,72","28.697,72","28.697,72",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,319113,,319113,3,1,91,13,,100,,"0,00","3.612.591,06","3.612.591,06",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,319192,,319192,3,1,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339008,,339008,3,3,90,08,,100,,"324.861,06","322.878,71","322.878,71",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339014,,339014,3,3,90,14,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339030,,339030,3,3,90,30,,100,,"148.209,00","77.249,87","77.249,87",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339033,,339033,3,3,90,33,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339035,,339035,3,3,90,35,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339037,,339037,3,3,90,37,,100,,"0,00","743.808,98","743.808,98",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339039,,339039,3,3,90,39,,100,,"1.228.751,83","863.960,72","776.798,36",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339046,,339046,3,3,90,46,,100,,"2.524.321,37","2.490.765,84","2.488.119,29",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339047,,339047,3,3,90,47,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339049,,339049,3,3,90,49,,100,,"47.676,03","47.222,30","46.515,21",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339093,,339093,3,3,90,93,,100,,"6.353,72","6.514,12","6.514,12",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339147,,339147,3,3,91,47,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339192,,339192,3,3,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,339193,,339193,3,3,91,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,449051,,449051,4,4,90,51,,100,,"0,00","1.599,67","1.599,67",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,449052,,449052,4,4,90,52,,100,,"148.600,00","1.610,13","1.610,13",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,122,,449092,,449092,4,4,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,126,,339030,,339030,3,3,90,30,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,126,,339039,,339039,3,3,90,39,,100,,"0,00","63.616,59","63.616,59",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,126,,339040,,339040,3,3,90,40,,100,,"1.066.068,26","369.529,91","366.329,91",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,126,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,126,,449040,,449040,4,4,90,40,,100,,"0,00","14.423,29","14.423,29",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,126,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,128,,339032,,339032,3,3,90,32,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,128,,339036,,339036,3,3,90,36,,100,,"43.091,56","27.822,71","27.173,90",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,128,,339039,,339039,3,3,90,39,,100,,"7.100,51","10.308,95","10.308,95",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,131,,339037,,339037,3,3,90,37,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,131,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,131,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,131,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,31,,339030,,339030,3,3,90,30,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,31,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,31,,339032,,339032,3,3,90,32,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,31,,339037,,339037,3,3,90,37,,100,,"'-304.713,36","394.992,32","394.992,32",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,31,,339039,,339039,3,3,90,39,,100,,"5.342,67","1.037.609,04","1.037.609,04",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,31,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,31,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,392,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,392,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,392,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,1,,392,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,28,,845,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,28,,846,,319091,,319091,3,1,90,91,,100,,"9.133,05","9.133,05","9.133,05",2026-08-07T20:15:03.924257
2022,Junho,6,1101,28,,846,,319092,,319092,3,1,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,28,,846,,319094,,319094,3,1,90,94,,100,,"797.588,20","797.588,20","797.588,20",2026-08-07T20:15:03.924257
2022,Junho,6,1101,28,,846,,319096,,319096,3,1,90,96,,100,,"123.719,02","108.189,33","108.189,33",2026-08-07T20:15:03.924257
2022,Junho,6,1101,28,,846,,319192,,319192,3,1,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,28,,846,,319196,,319196,3,1,91,96,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,28,,846,,339091,,339091,3,3,90,91,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,28,,846,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,28,,846,,339093,,339093,3,3,90,93,,100,,"0,00","172.714,29","172.714,29",2026-08-07T20:15:03.924257
2022,Junho,6,1101,28,,846,,339192,,339192,3,3,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Junho,6,1101,28,,846,,339193,,339193,3,3,91,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,319007,,319007,3,1,90,07,,100,,"0,00","153.522,18","153.522,18",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,319011,,319011,3,1,90,11,,100,,"26.578.122,06","26.280.955,10","26.277.206,27",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,319013,,319013,3,1,90,13,,100,,"0,00","2.150.499,05","2.150.499,05",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,319016,,319016,3,1,90,16,,100,,"165.366,17","165.366,17","165.366,17",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,319092,,319092,3,1,90,92,,100,,"5.088,65","5.088,65","5.088,65",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,319113,,319113,3,1,91,13,,100,,"0,00","3.659.813,00","3.659.813,00",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,319192,,319192,3,1,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,339008,,339008,3,3,90,08,,100,,"328.123,98","328.123,98","328.123,98",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,339014,,339014,3,3,90,14,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,339030,,339030,3,3,90,30,,100,,"0,00","72.843,40","72.843,40",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,339033,,339033,3,3,90,33,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,339035,,339035,3,3,90,35,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,339037,,339037,3,3,90,37,,100,,"1.177.163,79","697.408,14","697.408,14",2026-08-07T20:15:03.924257
2022,Julho,7,1101,1,,122,,339039,,339039,3,3,90,39,,100,,"2.349,06","613.107,77","700.270,13",2026-08-07T20:15:03.924257
