ano,data,sessao_id,tipo_sessao,tipo_sessao_normalizado,ambiente,deputado,partido,registros_na_fonte,as_of
2025,2025-08-07,1859,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,THIAGO MANZONI,PL,1,2026-08-27
2025,2025-08-07,1875,ORDINARIA,ORDINARIA,PRESENCIAL,CHICO VIGILANTE,PT,1,2026-08-27
2025,2025-08-07,1875,ORDINARIA,ORDINARIA,PRESENCIAL,GABRIEL MAGNO,PT,1,2026-08-27
2025,2025-08-07,1875,ORDINARIA,ORDINARIA,PRESENCIAL,HERMETO,MDB,1,2026-08-27
2025,2025-08-07,1875,ORDINARIA,ORDINARIA,PRESENCIAL,IOLANDO,MDB,1,2026-08-27
2025,2025-08-07,1875,ORDINARIA,ORDINARIA,PRESENCIAL,ROGERIO MORRO DA CRUZ,PRD,1,2026-08-27
2025,2025-08-07,1875,ORDINARIA,ORDINARIA,PRESENCIAL,THIAGO MANZONI,PL,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,CHICO VIGILANTE,PT,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,DANIEL DONIZET,MDB,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,FÁBIO FELIX,PSOL,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,GABRIEL MAGNO,PT,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,HERMETO,MDB,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,IOLANDO,MDB,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,JAQUELINE SILVA,MDB,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,JOAQUIM RORIZ NETO,PL,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,JORGE VIANNA,PSD,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,JOÃO CARDOSO,AVANTE,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,PEPA,PP,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,ROBÉRIO NEGREIROS,PSD,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,ROGERIO MORRO DA CRUZ,PRD,1,2026-08-27
2025,2025-08-07,1876,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,THIAGO MANZONI,PL,1,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,CHICO VIGILANTE,PT,2,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,EDUARDO PEDROSA,UNIÃO,1,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,FÁBIO FELIX,PSOL,2,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,GABRIEL MAGNO,PT,2,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,HERMETO,MDB,1,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,IOLANDO,MDB,2,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,JAQUELINE SILVA,MDB,2,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,JOÃO CARDOSO,AVANTE,2,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,MARTINS MACHADO,REPUBLICANOS,2,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,MAX MACIEL,PSOL,1,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,PASTOR DANIEL DE CASTRO,PP,1,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,PAULA BELMONTE,CIDADANIA,2,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,PEPA,PP,2,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,RICARDO VALE,PT,2,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,ROBÉRIO NEGREIROS,PSD,1,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,ROGERIO MORRO DA CRUZ,PRD,2,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,ROOSEVELT VILELA,PL,1,2026-08-27
2025,2025-08-12,1879,ORDINARIA,ORDINARIA,PRESENCIAL,THIAGO MANZONI,PL,2,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,CHICO VIGILANTE,PT,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,EDUARDO PEDROSA,UNIÃO,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,FÁBIO FELIX,PSOL,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,GABRIEL MAGNO,PT,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,HERMETO,MDB,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,IOLANDO,MDB,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,JAQUELINE SILVA,MDB,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,JOÃO CARDOSO,AVANTE,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,MAX MACIEL,PSOL,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,PASTOR DANIEL DE CASTRO,PP,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,PAULA BELMONTE,CIDADANIA,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,PEPA,PP,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,RICARDO VALE,PT,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,ROGERIO MORRO DA CRUZ,PRD,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,ROOSEVELT VILELA,PL,1,2026-08-27
2025,2025-08-12,1880,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,THIAGO MANZONI,PL,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,CHICO VIGILANTE,PT,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,EDUARDO PEDROSA,UNIÃO,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,FÁBIO FELIX,PSOL,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,GABRIEL MAGNO,PT,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,HERMETO,MDB,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,JAQUELINE SILVA,MDB,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,JORGE VIANNA,PSD,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,JOÃO CARDOSO,AVANTE,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,MAX MACIEL,PSOL,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,PASTOR DANIEL DE CASTRO,PP,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,PEPA,PP,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,RICARDO VALE,PT,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,ROBÉRIO NEGREIROS,PSD,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,ROGERIO MORRO DA CRUZ,PRD,1,2026-08-27
2025,2025-08-13,1882,ORDINARIA,ORDINARIA,PRESENCIAL,ROOSEVELT VILELA,PL,1,2026-08-27
2025,2025-08-14,1884,ORDINARIA,ORDINARIA,PRESENCIAL,GABRIEL MAGNO,PT,1,2026-08-27
2025,2025-08-14,1884,ORDINARIA,ORDINARIA,PRESENCIAL,IOLANDO,MDB,1,2026-08-27
2025,2025-08-14,1884,ORDINARIA,ORDINARIA,PRESENCIAL,PAULA BELMONTE,CIDADANIA,1,2026-08-27
2025,2025-08-14,1884,ORDINARIA,ORDINARIA,PRESENCIAL,ROGERIO MORRO DA CRUZ,PRD,1,2026-08-27
2025,2025-08-14,1885,ORDINARIA,ORDINARIA,PRESENCIAL,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2025,2025-08-14,1885,ORDINARIA,ORDINARIA,PRESENCIAL,MAX MACIEL,PSOL,1,2026-08-27
2025,2025-08-14,1885,ORDINARIA,ORDINARIA,PRESENCIAL,RICARDO VALE,PT,1,2026-08-27
2025,2025-08-14,1885,ORDINARIA,ORDINARIA,PRESENCIAL,THIAGO MANZONI,PL,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,CHICO VIGILANTE,PT,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,DAYSE AMARILIO,PSB,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,DOUTORA JANE,MDB,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,EDUARDO PEDROSA,UNIÃO,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,FÁBIO FELIX,PSOL,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,GABRIEL MAGNO,PT,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,HERMETO,MDB,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,IOLANDO,MDB,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,JAQUELINE SILVA,MDB,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,JORGE VIANNA,PSD,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,JOÃO CARDOSO,AVANTE,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,MAX MACIEL,PSOL,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,PASTOR DANIEL DE CASTRO,PP,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,PAULA BELMONTE,CIDADANIA,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,PEPA,PP,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,RICARDO VALE,PT,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,ROBÉRIO NEGREIROS,PSD,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,ROGERIO MORRO DA CRUZ,PRD,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,ROOSEVELT VILELA,PL,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,THIAGO MANZONI,PL,1,2026-08-27
2025,2025-08-19,1891,ORDINARIA,ORDINARIA,PRESENCIAL,WELLINGTON LUIZ,MDB,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,CHICO VIGILANTE,PT,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,DAYSE AMARILIO,PSB,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,DOUTORA JANE,MDB,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,EDUARDO PEDROSA,UNIÃO,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,FÁBIO FELIX,PSOL,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,GABRIEL MAGNO,PT,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,HERMETO,MDB,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,IOLANDO,MDB,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,JAQUELINE SILVA,MDB,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,JORGE VIANNA,PSD,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,JOÃO CARDOSO,AVANTE,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,MAX MACIEL,PSOL,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,PASTOR DANIEL DE CASTRO,PP,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,PAULA BELMONTE,CIDADANIA,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,PEPA,PP,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,RICARDO VALE,PT,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,ROBÉRIO NEGREIROS,PSD,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,ROGERIO MORRO DA CRUZ,PRD,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,ROOSEVELT VILELA,PL,1,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,THIAGO MANZONI,PL,2,2026-08-27
2025,2025-08-19,1892,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,WELLINGTON LUIZ,MDB,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,CHICO VIGILANTE,PT,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,DAYSE AMARILIO,PSB,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,DOUTORA JANE,MDB,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,EDUARDO PEDROSA,UNIÃO,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,FÁBIO FELIX,PSOL,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,GABRIEL MAGNO,PT,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,HERMETO,MDB,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,JAQUELINE SILVA,MDB,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,JOAQUIM RORIZ NETO,PL,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,MAX MACIEL,PSOL,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,PASTOR DANIEL DE CASTRO,PP,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,PAULA BELMONTE,CIDADANIA,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,PEPA,PP,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,RICARDO VALE,PT,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,ROGERIO MORRO DA CRUZ,PRD,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,ROOSEVELT VILELA,PL,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,THIAGO MANZONI,PL,1,2026-08-27
2025,2025-08-20,1895,ORDINARIA,ORDINARIA,PRESENCIAL,WELLINGTON LUIZ,MDB,1,2026-08-27
2025,2025-08-21,1897,SOLENE,SOLENE,PRESENCIAL,PASTOR DANIEL DE CASTRO,PP,1,2026-08-27
2025,2025-08-21,1897,SOLENE,SOLENE,PRESENCIAL,PAULA BELMONTE,CIDADANIA,1,2026-08-27
2025,2025-08-22,1899,SOLENE,SOLENE,PRESENCIAL,PAULA BELMONTE,CIDADANIA,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,CHICO VIGILANTE,PT,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,DAYSE AMARILIO,PSB,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,DOUTORA JANE,MDB,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,EDUARDO PEDROSA,UNIÃO,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,FÁBIO FELIX,PSOL,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,GABRIEL MAGNO,PT,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,HERMETO,MDB,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,IOLANDO,MDB,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,JAQUELINE SILVA,MDB,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,JOAQUIM RORIZ NETO,PL,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,JORGE VIANNA,PSD,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,MAX MACIEL,PSOL,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,PASTOR DANIEL DE CASTRO,PP,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,PEPA,PP,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,RICARDO VALE,PT,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,ROGERIO MORRO DA CRUZ,PRD,1,2026-08-27
2025,2025-08-26,1896,EXTRAORDINARIA,EXTRAORDINARIA,PRESENCIAL,ROOSEVELT VILELA,PL,1,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,CHICO VIGILANTE,PT,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,DAYSE AMARILIO,PSB,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,DOUTORA JANE,MDB,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,EDUARDO PEDROSA,UNIÃO,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,FÁBIO FELIX,PSOL,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,GABRIEL MAGNO,PT,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,HERMETO,MDB,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,IOLANDO,MDB,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,JAQUELINE SILVA,MDB,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,JOAQUIM RORIZ NETO,PL,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,JORGE VIANNA,PSD,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,JOÃO CARDOSO,AVANTE,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,MARTINS MACHADO,REPUBLICANOS,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,MAX MACIEL,PSOL,3,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,PASTOR DANIEL DE CASTRO,PP,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,PAULA BELMONTE,CIDADANIA,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,PEPA,PP,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,RICARDO VALE,PT,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,ROBÉRIO NEGREIROS,PSD,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,ROGERIO MORRO DA CRUZ,PRD,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,ROOSEVELT VILELA,PL,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,THIAGO MANZONI,PL,2,2026-08-27
2025,2025-08-26,1903,ORDINARIA,ORDINARIA,PRESENCIAL,WELLINGTON LUIZ,MDB,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,CHICO VIGILANTE,PT,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,DOUTORA JANE,MDB,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,EDUARDO PEDROSA,UNIÃO,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,FÁBIO FELIX,PSOL,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,GABRIEL MAGNO,PT,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,HERMETO,MDB,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,IOLANDO,MDB,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,JAQUELINE SILVA,MDB,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,JOAQUIM RORIZ NETO,PL,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,JORGE VIANNA,PSD,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,MAX MACIEL,PSOL,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,PASTOR DANIEL DE CASTRO,PP,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,PAULA BELMONTE,CIDADANIA,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,PEPA,PP,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,RICARDO VALE,PT,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,ROBÉRIO NEGREIROS,PSD,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,ROGERIO MORRO DA CRUZ,PRD,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,ROOSEVELT VILELA,PL,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,THIAGO MANZONI,PL,1,2026-08-27
2025,2025-08-27,1904,ORDINARIA,ORDINARIA,PRESENCIAL,WELLINGTON LUIZ,MDB,1,2026-08-27
2025,2025-08-28,1906,ORDINARIA,ORDINARIA,PRESENCIAL,GABRIEL MAGNO,PT,1,2026-08-27
2025,2025-08-28,1906,ORDINARIA,ORDINARIA,PRESENCIAL,IOLANDO,MDB,1,2026-08-27
2025,2025-08-28,1906,ORDINARIA,ORDINARIA,PRESENCIAL,PAULA BELMONTE,CIDADANIA,1,2026-08-27
