ano,unidade_orcamentaria,funcao,subfuncao,natureza,fonte,tipo_documento_da_loa,valor_votado_na_loa,valor_movimentado_pelos_creditos,diferenca,superficies_que_declaram
2023,28209,16,482,449051,100,proposta,,"0,00",,1
2023,28209,16,482,449051,135000000,proposta,"82.038.188,00",,,1
2023,28209,16,482,449051,220000000,proposta,"4.000.000,00",,,1
2023,28209,28,846,319096,100000000,proposta,"200.000,00",,,1
2023,28209,28,846,339093,100000000,proposta,"100.000,00",,,1
2023,28209,4,122,339039,100000000,proposta,"1.000.000,00",,,1
2023,28209,4,122,339139,100000000,proposta,"700.000,00",,,1
2023,28209,4,122,449051,100000000,proposta,"4.000.000,00",,,1
2023,28209,4,122,449051,220000000,proposta,"1.000.000,00",,,1
2023,28209,4,122,449052,220000000,proposta,"200.000,00",,,1
2023,28209,4,123,339039,183000000,proposta,"2.000.000,00",,,1
2023,28209,4,123,339039,220000000,proposta,"5.000.000,00",,,1
2023,28209,4,128,339039,100000000,proposta,"200.000,00",,,1
2023,28209,4,61,319091,100000000,proposta,"1.000.000,00",,,1
2023,28209,4,61,339091,100000000,proposta,"1.239.882,00",,,1
2023,28209,4,61,339091,220000000,proposta,"16.234,00",,,1
2023,28901,15,127,339039,168000000,proposta,"100.000,00",,,1
2023,28901,15,127,339039,169000000,proposta,"800.000,00",,,1
2023,28901,15,451,339039,168000000,proposta,"400.000,00",,,1
2023,28901,15,451,339039,169000000,proposta,"20.000,00",,,1
2023,28901,15,451,339039,185000000,proposta,"620.032,00",,,1
2023,28901,15,451,449051,168000000,proposta,"14.250.752,00",,,1
2023,28901,15,451,449051,169000000,proposta,"10.852.826,00",,,1
2023,28901,15,451,449052,169000000,proposta,"4.000.000,00",,,1
2023,28901,16,482,339039,168000000,proposta,"1.200.000,00",,,1
2023,28905,15,451,449051,107000000,proposta,"10.268,00",,,1
2023,28905,15,451,449051,170000000,proposta,"171.422,00",,,1
2023,28905,16,482,339039,183000000,proposta,"97.956,00",,,1
2023,28905,16,482,449051,170000000,proposta,"57.142,00",,,1
2023,34101,14,243,335041,100,proposta,,"'-300.000,00",,1
2023,34101,14,421,339139,100000000,proposta,"600.000,00",,,1
2023,34101,27,122,339039,100000000,proposta,"20.000,00",,,1
2023,34101,27,242,335041,100,proposta,,"'-1.500.000,00",,1
2023,34101,27,243,339039,100000000,proposta,"46.403.176,00",,,1
2023,34101,27,811,335041,100,proposta,,"'-4.028.000,00",,1
2023,34101,27,811,335043,100,proposta,,"'-1.500.000,00",,1
2023,34101,27,811,339033,100,proposta,,"200.000,00",,1
2023,34101,27,811,339033,100000000,proposta,"2.000.000,00",,,1
2023,34101,27,811,339039,100000000,proposta,"28.000,00",,,1
2023,34101,27,811,339048,100000000,proposta,"4.400.000,00",,,1
2023,34101,27,812,335041,100,proposta,,"516.500,00",,1
2023,34101,27,812,335041,100000000,proposta,"61.839.650,00",,,1
2023,34101,27,812,335043,100,proposta,,"0,00",,1
2023,34101,27,812,339030,100,proposta,,"300.000,00",,1
2023,34101,27,812,339030,100000000,proposta,"200.000,00",,,1
2023,34101,27,812,339031,100,proposta,,"150.000,00",,1
2023,34101,27,812,339033,100,proposta,,"'-1.350.000,00",,1
2023,34101,27,812,339039,100,proposta,,"10.430.000,00",,1
2023,34101,27,812,339039,100000000,proposta,"20.562.888,00",,,1
2023,34101,27,812,339039,120000000,proposta,"3.422.798,00",,,1
2023,34101,27,812,339039,132000000,proposta,"103.881.152,00",,,1
2023,34101,27,812,339039,183000000,proposta,"1.466.912,00",,,1
2023,34101,27,812,339048,100000000,proposta,"1.800.000,00",,,1
2023,34101,27,812,449051,100,proposta,,"'-2.745.000,00",,1
2023,34101,27,846,319094,100000000,proposta,"734.598,00",,,1
2023,34101,28,846,319094,100000000,proposta,"1.820.470,00",,,1
2023,34101,28,846,319096,100000000,proposta,"1.071.928,00",,,1
2023,34101,28,846,339093,100000000,proposta,"20.000,00",,,1
2023,34101,4,122,319011,100000000,proposta,"24.351.042,00",,,1
2023,34101,4,122,319013,100000000,proposta,"4.165.966,00",,,1
2023,34101,4,122,319016,100000000,proposta,"1.806.576,00",,,1
2023,34101,4,122,319113,100000000,proposta,"1.006.598,00",,,1
2023,34101,4,122,339008,100000000,proposta,"16.840,00",,,1
2023,34101,4,122,339014,100000000,proposta,"80.000,00",,,1
2023,34101,4,122,339030,100,proposta,,"49.998,00",,1
2023,34101,4,122,339030,100000000,proposta,"440.000,00",,,1
2023,34101,4,122,339033,100000000,proposta,"400.000,00",,,1
2023,34101,4,122,339039,100000000,proposta,"79.998,00",,,1
2023,34101,4,122,339046,100000000,proposta,"2.598.734,00",,,1
2023,34101,4,122,339049,100000000,proposta,"193.142,00",,,1
2023,34101,4,122,449052,100,proposta,,"200.000,00",,1
2023,34101,4,126,339039,100000000,proposta,"330.000,00",,,1
2023,34101,4,126,339040,100000000,proposta,"200.000,00",,,1
2023,34101,4,128,339039,100000000,proposta,"100.000,00",,,1
2023,34902,27,122,339014,171000000,proposta,"10.234,00",,,1
2023,34902,27,122,339036,171000000,proposta,"600.000,00",,,1
2023,34902,27,122,339047,171000000,proposta,"200.000,00",,,1
2023,34902,27,122,339093,171000000,proposta,"20.000,00",,,1
2023,34902,27,126,339039,125000000,proposta,"20.000,00",,,1
2023,34902,27,811,339033,125000000,proposta,"6.000.000,00",,,1
2023,34902,27,811,339039,125000000,proposta,"2.000.000,00",,,1
2023,34902,27,811,339048,125000000,proposta,"2.000.000,00",,,1
2023,34902,27,812,335041,125000000,proposta,"6.000.000,00",,,1
2023,34902,27,812,339030,125000000,proposta,"5.600.000,00",,,1
2023,34902,27,812,339033,125000000,proposta,"200.000,00",,,1
2023,34902,27,812,339039,125000000,proposta,"11.400.000,00",,,1
2023,34902,27,812,339039,183000000,proposta,"355.814,00",,,1
2023,34902,27,812,339048,125000000,proposta,"626.510,00",,,1
2023,34902,27,812,449051,125000000,proposta,"20.000.000,00",,,1
2023,34902,27,812,449052,125000000,proposta,"5.200.000,00",,,1
2023,34902,4,122,339030,125000000,proposta,"1.000.000,00",,,1
2023,40101,14,243,335041,100,proposta,,"'-5.967.350,00",,1
2023,40101,19,573,335041,100,proposta,,"14.810.000,00",,1
2023,40101,19,573,335043,100,proposta,,"'-2.000.000,00",,1
2023,40101,19,573,339039,100000000,proposta,"7.800.000,00",,,1
2023,40101,23,695,339039,100000000,proposta,"218.782,00",,,1
2023,40101,28,846,319094,100000000,proposta,"1.086.044,00",,,1
2023,40101,28,846,319096,100000000,proposta,"1.000.000,00",,,1
2023,40101,28,846,339093,100000000,proposta,"6.000,00",,,1
2023,40101,4,122,319011,100000000,proposta,"11.535.018,00",,,1
2023,40101,4,122,319013,100000000,proposta,"3.200.000,00",,,1
2023,40101,4,122,319016,100000000,proposta,"100.000,00",,,1
2023,40101,4,122,319113,100000000,proposta,"460.000,00",,,1
2023,40101,4,122,339030,100000000,proposta,"1.000.000,00",,,1
2023,40101,4,122,339030,111000000,proposta,"1.210,00",,,1
2023,40101,4,122,339030,120000000,proposta,"13.908,00",,,1
2023,40101,4,122,339030,183000000,proposta,"6.478,00",,,1
2023,40101,4,122,339039,100000000,proposta,"2.224.000,00",,,1
2023,40101,4,122,339046,100000000,proposta,"1.580.460,00",,,1
2023,40101,4,122,339049,100000000,proposta,"60.000,00",,,1
2023,40101,4,122,339139,100000000,proposta,"16.000,00",,,1
2023,40101,4,122,449052,100000000,proposta,"400.000,00",,,1
2023,40101,4,128,339039,100000000,proposta,"600.000,00",,,1
2023,40101,4,128,339048,100000000,proposta,"140.000,00",,,1
2023,40101,4,421,339139,100000000,proposta,"160.000,00",,,1
2023,40101,8,244,335041,100,proposta,,"800.000,00",,1
2023,40201,19,122,319007,100000000,proposta,"4.000,00",,,1
2023,40201,19,122,319011,100000000,proposta,"9.646.000,00",,,1
2023,40201,19,122,319013,100000000,proposta,"1.200.000,00",,,1
2023,40201,19,122,319016,100000000,proposta,"100.000,00",,,1
2023,40201,19,122,319113,100000000,proposta,"1.400.000,00",,,1
2023,40201,19,122,339008,100000000,proposta,"8.000,00",,,1
2023,40201,19,122,339014,100100000,proposta,"20.000,00",,,1
2023,40201,19,122,339030,100100000,proposta,"100.000,00",,,1
2023,40201,19,122,339033,100100000,proposta,"420.000,00",,,1
2023,40201,19,122,339037,100100000,proposta,"2.000.000,00",,,1
2023,40201,19,122,339039,100100000,proposta,"13.318.000,00",,,1
2023,40201,19,122,339046,100000000,proposta,"830.616,00",,,1
2023,40201,19,122,339049,100000000,proposta,"20.000,00",,,1
2023,40201,19,122,449052,100100000,proposta,"500.000,00",,,1
2023,40201,19,126,339030,100100000,proposta,"240.000,00",,,1
2023,40201,19,126,339040,100100000,proposta,"2.560.000,00",,,1
2023,40201,19,126,449052,100100000,proposta,"700.000,00",,,1
2023,40201,19,128,339039,100100000,proposta,"980.000,00",,,1
2023,40201,19,128,449052,100100000,proposta,"20.000,00",,,1
2023,40201,19,131,339039,100100000,proposta,"400.000,00",,,1
2023,40201,19,131,339139,100100000,proposta,"700.000,00",,,1
2023,40201,19,364,339018,100000000,proposta,"62.236,00",,,1
2023,40201,19,421,339139,100100000,proposta,"20.000,00",,,1
2023,40201,19,451,339039,100100000,proposta,"200.000,00",,,1
2023,40201,19,451,449052,100100000,proposta,"100.000,00",,,1
2023,40201,19,571,339018,100,proposta,,"'-100.000,00",,1
2023,40201,19,571,339018,100100000,proposta,"43.102.000,00",,,1
2023,40201,19,571,339020,100000000,proposta,"13.000.000,00",,,1
2023,40201,19,571,339020,100100000,proposta,"110.000.000,00",,,1
2023,40201,19,571,339020,221000000,proposta,"1.419.108,00",,,1
2023,40201,19,571,339020,232000000,proposta,"1.833.200,00",,,1
2023,40201,19,571,449020,100100000,proposta,"39.916.954,00",,,1
2023,40201,19,571,449020,232000000,proposta,"6.800.000,00",,,1
2023,40201,19,571,449051,100100000,proposta,"210.000,00",,,1
2023,40201,19,573,335041,100,proposta,,"150.000,00",,1
2023,40201,19,573,335041,100100000,proposta,"1.800.000,00",,,1
2023,40201,19,573,336045,100100000,proposta,"15.880.000,00",,,1
2023,40201,19,573,339020,100100000,proposta,"24.400.000,00",,,1
2023,40201,19,573,445042,100100000,proposta,"200.000,00",,,1
2023,40201,19,573,446041,100100000,proposta,"5.000.000,00",,,1
2023,40201,28,846,319094,100000000,proposta,"550.798,00",,,1
2023,40201,28,846,319096,100000000,proposta,"200.000,00",,,1
2023,40201,28,846,332091,100000000,proposta,"600.000,00",,,1
2023,40201,28,846,339047,100000000,proposta,"140.000,00",,,1
2023,40201,28,846,339093,100100000,proposta,"100.000,00",,,1
2023,40901,19,122,339039,100000000,proposta,"20.000,00",,,1
2023,44101,14,122,339014,100000000,proposta,"34.000,00",,,1
2023,44101,14,122,339030,100000000,proposta,"3.260.000,00",,,1
2023,44101,14,122,339033,100000000,proposta,"160.000,00",,,1
2023,44101,14,122,339036,100000000,proposta,"1.000.000,00",,,1
2023,44101,14,122,339039,100000000,proposta,"58.000.000,00",,,1
2023,44101,14,122,339039,111000000,proposta,"876,00",,,1
2023,44101,14,122,339039,183000000,proposta,"376,00",,,1
2023,44101,14,122,339040,100000000,proposta,"600.000,00",,,1
2023,44101,14,122,339047,100000000,proposta,"2.000,00",,,1
2023,44101,14,122,339093,100000000,proposta,"4.000,00",,,1
2023,44101,14,122,449051,100000000,proposta,"20.000,00",,,1
2023,44101,14,122,449052,100000000,proposta,"420.000,00",,,1
2023,44101,14,126,339040,100000000,proposta,"1.800.000,00",,,1
2023,44101,14,126,449052,100000000,proposta,"2.400.000,00",,,1
2023,44101,14,241,339039,100000000,proposta,"100.000,00",,,1
2023,44101,14,243,335043,100,proposta,,"'-3.400.000,00",,1
2023,44101,14,243,335043,100000000,proposta,"2.760.000,00",,,1
2023,44101,14,243,335043,121700000,proposta,"75.992,00",,,1
2023,44101,14,243,335043,132000000,proposta,"1.733.334,00",,,1
2023,44101,14,243,339014,100000000,proposta,"30.000,00",,,1
2023,44101,14,243,339030,100000000,proposta,"1.900.000,00",,,1
2023,44101,14,243,339031,100000000,proposta,"12.000,00",,,1
2023,44101,14,243,339033,100000000,proposta,"34.000,00",,,1
2023,44101,14,243,339036,100000000,proposta,"3.000.000,00",,,1
2023,44101,14,243,339039,100,proposta,,"'-200.000,00",,1
2023,44101,14,243,339039,100000000,proposta,"44.695.112,00",,,1
2023,44101,14,243,339047,100000000,proposta,"2.000,00",,,1
2023,44101,14,243,339093,100000000,proposta,"2.000,00",,,1
2023,44101,14,243,445042,100000000,proposta,"40.000,00",,,1
2023,44101,14,243,449051,100000000,proposta,"140.000,00",,,1
2023,44101,14,243,449052,100000000,proposta,"440.000,00",,,1
2023,44101,14,244,335041,100,proposta,,"'-1.500.000,00",,1
2023,44101,14,244,335043,100000000,proposta,"20.000,00",,,1
2023,44101,14,421,339139,100000000,proposta,"3.300.000,00",,,1
2023,44101,14,421,449152,100000000,proposta,"8.000,00",,,1
2023,44101,14,422,335041,100,proposta,,"4.545.000,00",,1
2023,44101,14,422,335042,100,proposta,,"50.000,00",,1
2023,44101,14,422,335043,100,proposta,,"1.750.000,00",,1
2023,44101,14,422,335043,100000000,proposta,"140.000,00",,,1
2023,44101,14,422,339030,100000000,proposta,"160.000,00",,,1
2023,44101,14,422,339036,100000000,proposta,"1.340.000,00",,,1
2023,44101,14,422,339039,100000000,proposta,"1.574.000,00",,,1
2023,44101,14,422,339047,100000000,proposta,"80.000,00",,,1
2023,44101,14,422,449051,100,proposta,,"'-39.000,00",,1
2023,44101,14,422,449052,100000000,proposta,"300.000,00",,,1
2023,44101,28,846,319094,100000000,proposta,"74.790.960,00",,,1
2023,44101,28,846,339093,100000000,proposta,"40.000,00",,,1
2023,44101,4,122,319007,100000000,proposta,"260.000,00",,,1
2023,44101,4,122,319011,100000000,proposta,"624.143.890,00",,,1
2023,44101,4,122,319013,100000000,proposta,"16.000.000,00",,,1
2023,44101,4,122,319016,100000000,proposta,"12.000.000,00",,,1
2023,44101,4,122,319094,100000000,proposta,"4.600.000,00",,,1
2023,44101,4,122,319113,100000000,proposta,"130.000.000,00",,,1
2023,44101,4,122,339008,100000000,proposta,"700.000,00",,,1
2023,44101,4,122,339046,100000000,proposta,"50.843.874,00",,,1
2023,44101,4,122,339049,100000000,proposta,"900.000,00",,,1
2023,44101,4,122,449051,100,proposta,,"1.000.000,00",,1
2023,44101,4,128,339039,100000000,proposta,"200.000,00",,,1
2023,44101,8,244,335041,100,proposta,,"900.000,00",,1
2023,44201,14,122,319011,100000000,proposta,"539.872,00",,,1
2023,44201,14,122,319011,183000000,proposta,"4.342.544,00",,,1
2023,44201,14,122,319013,183000000,proposta,"1.000.000,00",,,1
2023,44201,14,122,319016,183000000,proposta,"200.000,00",,,1
2023,44201,14,122,339008,100000000,proposta,"10.866,00",,,1
2023,44201,14,122,339014,220000000,proposta,"30.000,00",,,1
2023,44201,14,122,339030,220000000,proposta,"170.000,00",,,1
2023,44201,14,122,339033,220000000,proposta,"20.000,00",,,1
2023,44201,14,122,339036,220000000,proposta,"600.000,00",,,1
2023,44201,14,122,339039,220000000,proposta,"1.050.000,00",,,1
2023,44201,14,122,339040,220000000,proposta,"400.000,00",,,1
2023,44201,14,122,339046,100000000,proposta,"740.000,00",,,1
2023,44201,14,122,339047,220000000,proposta,"90.000,00",,,1
2023,44201,14,122,339049,100000000,proposta,"120.000,00",,,1
2023,44201,14,122,339139,220000000,proposta,"40.000,00",,,1
2023,44201,14,122,449051,220000000,proposta,"2.000.000,00",,,1
2023,44201,14,122,449052,220000000,proposta,"2.180.000,00",,,1
2023,44201,14,128,339039,220000000,proposta,"100.000,00",,,1
2023,44201,14,421,335041,100,proposta,,"500.000,00",,1
2023,44201,14,421,339108,220000000,proposta,"20.036.574,00",,,1
2023,44201,14,421,339130,220000000,proposta,"1.000.000,00",,,1
2023,44201,14,421,339136,220000000,proposta,"28.000.000,00",,,1
2023,44201,14,421,339139,220000000,proposta,"400.000,00",,,1
2023,44201,14,421,449152,220000000,proposta,"600.000,00",,,1
2023,44201,2,61,339039,220000000,proposta,"79.622,00",,,1
2023,44201,2,61,339091,220000000,proposta,"40.000,00",,,1
2023,44201,28,846,319094,100000000,proposta,"140.000,00",,,1
2023,44202,14,122,319007,100000000,proposta,"11.000,00",,,1
2023,44202,14,122,319011,100000000,proposta,"21.032.658,00",,,1
2023,44202,14,122,319013,100000000,proposta,"920.000,00",,,1
2023,44202,14,122,319016,100000000,proposta,"186.000,00",,,1
2023,44202,14,122,319092,100000000,proposta,"70.000,00",,,1
2023,44202,14,122,319094,100000000,proposta,"40.000,00",,,1
2023,44202,14,122,319113,100000000,proposta,"4.436.180,00",,,1
2023,44202,14,122,339008,100000000,proposta,"27.000,00",,,1
2023,44202,14,122,339030,100000000,proposta,"54.000,00",,,1
2023,44202,14,122,339030,111000000,proposta,"26.572,00",,,1
2023,44202,14,122,339039,100000000,proposta,"3.246.038,00",,,1
2023,44202,14,122,339039,183000000,proposta,"11.388,00",,,1
2023,44202,14,122,339046,100000000,proposta,"2.005.326,00",,,1
2023,44202,14,122,339049,100000000,proposta,"131.140,00",,,1
2023,44202,14,122,339139,100000000,proposta,"190.000,00",,,1
2023,44202,14,122,449052,100000000,proposta,"54.000,00",,,1
2023,44202,14,126,339039,100000000,proposta,"1.600,00",,,1
2023,44202,14,421,339139,100000000,proposta,"700.000,00",,,1
2023,44202,28,846,312091,100000000,proposta,"79.846,00",,,1
2023,44202,28,846,319094,100000000,proposta,"1.360.292,00",,,1
2023,44202,28,846,332091,100000000,proposta,"79.846,00",,,1
2023,44202,28,846,339093,100000000,proposta,"350.000,00",,,1
2023,44902,14,122,339039,171000000,proposta,"186.000,00",,,1
2023,44902,14,122,339139,171000000,proposta,"140.000,00",,,1
2023,44902,14,126,339030,171000000,proposta,"380.000,00",,,1
2023,44902,14,126,339039,171000000,proposta,"300.000,00",,,1
2023,44902,14,126,339040,171000000,proposta,"1.600.000,00",,,1
2023,44902,14,126,339048,171000000,proposta,"100.000,00",,,1
2023,44902,14,126,449052,171000000,proposta,"4.400.000,00",,,1
2023,44902,14,422,339014,171000000,proposta,"60.000,00",,,1
2023,44902,14,422,339030,171000000,proposta,"1.122.000,00",,,1
2023,44902,14,422,339033,171000000,proposta,"120.000,00",,,1
2023,44902,14,422,339039,171000000,proposta,"5.202.000,00",,,1
2023,44902,14,422,339048,171000000,proposta,"1.000.000,00",,,1
2023,44902,14,422,449052,171000000,proposta,"5.237.946,00",,,1
2023,44902,28,846,332091,171000000,proposta,"110.790,00",,,1
2023,44902,28,846,339091,171000000,proposta,"112.858,00",,,1
2023,44902,28,846,339093,170000000,proposta,"15.832,00",,,1
2023,44902,28,846,339093,171000000,proposta,"456.430,00",,,1
2023,44906,8,244,335043,100000000,proposta,"8.040.000,00",,,1
2023,44906,8,244,339039,100000000,proposta,"283.812,00",,,1
2023,44908,14,243,335043,100000000,proposta,"41.317.274,00",,,1
2023,44908,14,243,335043,170000000,proposta,"2.405.532,00",,,1
2023,44908,14,243,335043,171000000,proposta,"2.495.600,00",,,1
2023,44908,14,243,335043,183000000,proposta,"1.688.108,00",,,1
2023,44908,14,243,339030,100000000,proposta,"2.000.000,00",,,1
2023,44908,14,243,339039,100000000,proposta,"28.799.980,00",,,1
2023,44908,14,243,445042,100000000,proposta,"17.080.262,00",,,1
2023,44908,14,243,445042,171000000,proposta,"1.663.732,00",,,1
2023,44908,14,243,445042,183000000,proposta,"1.125.404,00",,,1
2023,44908,14,243,449051,100000000,proposta,"8.000.020,00",,,1
2023,44908,14,243,449052,100000000,proposta,"17.600.000,00",,,1
2023,45101,28,846,319094,100000000,proposta,"9.018.582,00",,,1
2023,45101,28,846,319096,100000000,proposta,"1.400.000,00",,,1
2023,45101,28,846,339093,100000000,proposta,"407.746,00",,,1
2023,45101,4,122,319007,100000000,proposta,"240.000,00",,,1
2023,45101,4,122,319011,100000000,proposta,"109.587.824,00",,,1
2023,45101,4,122,319013,100000000,proposta,"984.000,00",,,1
2023,45101,4,122,319016,100000000,proposta,"410.000,00",,,1
2023,45101,4,122,319113,100000000,proposta,"28.000.000,00",,,1
2023,45101,4,122,339008,100000000,proposta,"46.000,00",,,1
2023,45101,4,122,339014,100000000,proposta,"40.000,00",,,1
2023,45101,4,122,339030,100000000,proposta,"160.000,00",,,1
2023,45101,4,122,339030,111000000,proposta,"280,00",,,1
2023,45101,4,122,339030,183000000,proposta,"120,00",,,1
2023,45101,4,122,339033,100000000,proposta,"100.000,00",,,1
2023,45101,4,122,339039,100000000,proposta,"1.488.000,00",,,1
2023,45101,4,122,339046,100000000,proposta,"3.956.148,00",,,1
2023,45101,4,122,339049,100000000,proposta,"30.000,00",,,1
2023,45101,4,124,339039,100000000,proposta,"20.000,00",,,1
2023,45101,4,126,339039,100000000,proposta,"10.000,00",,,1
2023,45101,4,126,339040,100000000,proposta,"919.390,00",,,1
2023,45101,4,128,339039,100000000,proposta,"10.000,00",,,1
2023,45101,4,421,339139,100000000,proposta,"940.000,00",,,1
2023,45901,4,122,339039,171000000,proposta,"665.000,00",,,1
2023,45901,4,122,339039,183000000,proposta,"285.000,00",,,1
2023,45901,4,128,339039,171000000,proposta,"35.000,00",,,1
2023,45901,4,128,339039,183000000,proposta,"15.000,00",,,1
2023,48101,28,846,319094,100000000,proposta,"21.152.160,00",,,1
2023,48101,28,846,319096,100000000,proposta,"2.000.000,00",,,1
2023,48101,28,846,339093,100000000,proposta,"12.400.000,00",,,1
2023,48101,3,122,319007,100000000,proposta,"2.000.000,00",,,1
2023,48101,3,122,319011,100000000,proposta,"324.877.714,00",,,1
2023,48101,3,122,319013,100000000,proposta,"2.600.000,00",,,1
2023,48101,3,122,319016,100000000,proposta,"42.000.000,00",,,1
2023,48101,3,122,319113,100000000,proposta,"67.000.000,00",,,1
2023,48101,3,122,339008,100000000,proposta,"100.000,00",,,1
2023,48101,3,122,339014,100000000,proposta,"200.000,00",,,1
2023,48101,3,122,339030,100000000,proposta,"768.960,00",,,1
2023,48101,3,122,339033,100000000,proposta,"400.000,00",,,1
2023,48101,3,122,339039,100000000,proposta,"17.020.000,00",,,1
2023,48101,3,122,339046,100000000,proposta,"33.551.158,00",,,1
2023,48101,3,122,339049,100000000,proposta,"300.000,00",,,1
2023,48101,3,122,449051,100000000,proposta,"40.000,00",,,1
2023,48101,3,122,449052,100,proposta,,"0,00",,1
2023,48101,3,122,449052,100000000,proposta,"5.000.000,00",,,1
2023,48101,3,126,339040,100000000,proposta,"6.600.000,00",,,1
2023,48101,3,128,339039,100000000,proposta,"400.000,00",,,1
2023,48101,3,244,339139,100000000,proposta,"160.000,00",,,1
2023,48101,3,421,339139,100000000,proposta,"1.200.000,00",,,1
2023,48101,3,61,339014,100000000,proposta,"40.000,00",,,1
2023,48101,3,61,339036,100000000,proposta,"200.000,00",,,1
2023,48101,3,61,339039,100,proposta,,"'-550.000,00",,1
2023,48101,3,61,339039,100000000,proposta,"12.360.000,00",,,1
2023,48101,3,61,339048,100000000,proposta,"1.400.000,00",,,1
2023,48901,3,122,449051,171000000,proposta,"413.630,00",,,1
2023,48901,3,122,449052,171000000,proposta,"4.000.000,00",,,1
2023,48901,3,61,339039,160000000,proposta,"319.082,00",,,1
2023,48901,3,61,339039,170000000,proposta,"1.050.270,00",,,1
2023,48901,3,61,339039,171000000,proposta,"3.000.000,00",,,1
2023,57101,14,122,319007,100000000,proposta,"10.000,00",,,1
2023,57101,14,122,319011,100000000,proposta,"39.961.808,00",,,1
2023,57101,14,122,319013,100000000,proposta,"1.640.000,00",,,1
2023,57101,14,122,319016,100000000,proposta,"400.000,00",,,1
2023,57101,14,122,319113,100000000,proposta,"10.000.000,00",,,1
2023,57101,14,122,335041,100,proposta,,"200.000,00",,1
2023,57101,14,122,339008,100000000,proposta,"8.000,00",,,1
2023,57101,14,122,339014,100000000,proposta,"40.000,00",,,1
2023,57101,14,122,339030,100000000,proposta,"1.559.560,00",,,1
2023,57101,14,122,339033,100000000,proposta,"100.000,00",,,1
2023,57101,14,122,339039,100000000,proposta,"2.952.640,00",,,1
2023,57101,14,122,339046,100000000,proposta,"2.943.090,00",,,1
2023,57101,14,122,339049,100000000,proposta,"80.000,00",,,1
2023,57101,14,122,449052,100000000,proposta,"1.009.628,00",,,1
2023,57101,14,126,339039,100000000,proposta,"619.990,00",,,1
2023,57101,14,126,449052,100000000,proposta,"320.000,00",,,1
2023,57101,14,128,339039,100000000,proposta,"100.000,00",,,1
2023,57101,14,244,339039,100000000,proposta,"1.625.400,00",,,1
2023,57101,14,421,339139,100000000,proposta,"237.122,00",,,1
2023,57101,14,422,335041,100,proposta,,"1.800.000,00",,1
2023,57101,14,422,335041,100000000,proposta,"1.000.000,00",,,1
2023,57101,14,422,335042,100,proposta,,"0,00",,1
2023,57101,14,422,335043,100,proposta,,"3.500.000,00",,1
2023,57101,14,422,338041,100000000,proposta,"1.450.466,00",,,1
2023,57101,14,422,339030,100000000,proposta,"191.450,00",,,1
2023,57101,14,422,339039,100,proposta,,"8.000.000,00",,1
2023,57101,14,422,339039,100000000,proposta,"5.886.328,00",,,1
2023,57101,14,422,449051,100000000,proposta,"80.000,00",,,1
2023,57101,14,422,449052,100,proposta,,"'-800.000,00",,1
2023,57101,14,422,449052,100000000,proposta,"20.000,00",,,1
2023,57101,28,846,319094,100000000,proposta,"1.995.026,00",,,1
2023,57101,28,846,319096,100000000,proposta,"2.000,00",,,1
2023,57101,28,846,339093,100000000,proposta,"2.000,00",,,1
2023,60101,13,392,335043,100,proposta,,"500.000,00",,1
2023,60101,14,243,335041,100,proposta,,"1.500.000,00",,1
2023,60101,14,422,335041,100,proposta,,"650.000,00",,1
2023,60101,14,422,335043,100,proposta,,"2.330.000,00",,1
2023,60101,8,244,335041,100,proposta,,"1.900.000,00",,1
2023,61101,28,846,319094,100000000,proposta,"70.784,00",,,1
2023,61101,4,122,319011,100000000,proposta,"2.242.512,00",,,1
2023,61101,4,122,319013,100000000,proposta,"2.963.350,00",,,1
2023,61101,4,122,319016,100000000,proposta,"2.963.350,00",,,1
2023,61101,4,122,319094,100000000,proposta,"2.963.350,00",,,1
2023,61101,4,122,319113,100000000,proposta,"2.563.358,00",,,1
2023,61101,4,122,339008,100000000,proposta,"283.976,00",,,1
2023,61101,4,122,339039,100000000,proposta,"283.976,00",,,1
2023,61101,4,122,339046,100000000,proposta,"283.976,00",,,1
2023,61101,4,122,339049,100000000,proposta,"283.976,00",,,1
2023,61101,4,846,319096,100000000,proposta,"400.000,00",,,1
2023,61101,8,244,335041,100,proposta,,"'-950.000,00",,1
2023,61101,8,244,335043,100,proposta,,"2.000.000,00",,1
2023,61101,8,244,339039,100,proposta,,"50.000,00",,1
2023,61101,8,244,449052,100,proposta,,"850.000,00",,1
2023,63101,28,846,312091,100000000,proposta,"86.050,00",,,1
2023,63101,28,846,319094,100000000,proposta,"54.373.642,00",,,1
2023,63101,28,846,319096,100000000,proposta,"300.000,00",,,1
2023,63101,28,846,339093,120000000,proposta,"4.376.216,00",,,1
2023,63101,28,846,339093,183000000,proposta,"15.390.546,00",,,1
2023,63101,4,122,319011,100000000,proposta,"176.730.570,00",,,1
2023,63101,4,122,319013,100000000,proposta,"1.620.064,00",,,1
2023,63101,4,122,319016,100000000,proposta,"2.949.782,00",,,1
2023,63101,4,122,319094,100000000,proposta,"4.000.000,00",,,1
2023,63101,4,122,319113,100000000,proposta,"128.000.000,00",,,1
2023,63101,4,122,339008,100000000,proposta,"514.560,00",,,1
2023,63101,4,122,339030,100000000,proposta,"120.000,00",,,1
2023,63101,4,122,339030,160000000,proposta,"56.112,00",,,1
2023,63101,4,122,339036,111000000,proposta,"140,00",,,1
