ano,tipoProposicao,numero,ementa,comissao,comissao_fonte,verdict,verdict_estrutural,clausula,sigla_unidade,documento_id,data_documento
2024,Projeto de Lei,1131,Institui Datas Distritais de Conscientização e Enfrentamento do Parto Prematuro. ,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.185/2024, no âmbito da Comissão de Constituição e Justiça, com a aprovação da subemenda modificativa anexa.",GAB DEP FÁBIO FÉLIX,295339,2025-05-07T16:36:12.593
2024,Projeto de Lei,1139,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o Dia de Enfrentamento ao Racismo Ambiental e Defesa da Justiça Climática.
",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.139/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",GAB DEP FÁBIO FÉLIX,282521,2025-02-05T16:41:18.503
2024,Projeto de Lei,1148,DISPÕE SOBRE O CONTROLE E MANEJO DE ESPÉCIES INVASORAS NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"III - CONCLUSÃO Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.148, de 2024, e pela ADMISSIBILIDADE da emenda nº 1 da CDESCTMAT, na forma da subemenda substitutiva apresentada em anexo.",GAB DEP FÁBIO FÉLIX,335956,2026-06-10T14:09:59.433
2024,Projeto de Lei,1150,"Institui e Inclui no Calendário Oficial do Distrito Federal o evento Innova Summit a ser  celebrado anualmente no mês de junho.

 
 ",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"II – CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.150/2024, no âmbito da Comissão de Constituição e Justiça.",GAB DEP ROBÉRIO NEGREIROS,303994,2025-06-23T16:44:53.593
2024,Projeto de Lei,1150,"Institui e Inclui no Calendário Oficial do Distrito Federal o evento Innova Summit a ser  celebrado anualmente no mês de junho.

 
 ",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"II – CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.150/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",GAB DEP ROBÉRIO NEGREIROS,298432,2025-05-20T15:01:48.767
2024,Projeto de Lei,1154,"Inclui no Calendário Oficial de eventos do Distrito Federal o dia da Câmara de Dirigentes lojistas do Distrito Federal.

 ",CONSTITUIÇÃO DE JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1154/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",CCJ,138529,2024-10-21T17:20:39.697
2024,Projeto de Lei,1155,"Cria Banco de Currículos para Mulheres em condições de vulnerabilidade social, e incentivo à contratação destas mulheres por empresas no Distrito Federal. ",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"III- CONCLUSÃO Diante de todo o exposto, manifestamo-nos pela admissibilidade do Projeto de Lei nº 1155/2024, no âmbito da CCJ, na forma do Substitutivo aprovado na Comissão de Assuntos Sociais.",GAB DEP ROBÉRIO NEGREIROS,341581,2026-08-21T16:45:11.323
2024,Projeto de Lei,1167,Dispõe sobre a criação do Certificado Escola Amiga do Autista no âmbito do Distrito Federal.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III - CONCLUSÕES Ante o exposto, vota-se, no âmbito da CCJ, pela ADMISSIBILIDADE do PL nº 1167/2024, com o SUBSTITUTIVO em anexo, nos termos do art. 63, I, do RICLDF.",GAB DEP ROBÉRIO NEGREIROS,294727,2025-04-30T14:18:05.957
2024,Projeto de Lei,1168,Cria o Instituto de Pesos e Medidas do Distrito Federal (IPEM-DF) e dá outras providências.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"III - CONCLUSÕES Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.168, de 2024.",GAB DEP IOLANDO,294016,2025-04-22T15:07:34.537
2024,Projeto de Lei,1169,Dispõe sobre a implementação de protocolo de segurança nas maternidades e dá outras providências.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"vista que a proposição observa todas as exigências formais e matérias do ordenamento jurídico e favorece o desenvolvimento da atuação governamental, no âmbito desta COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.169, de 2024, do Poder Executivo.",GAB DEP IOLANDO,129031,2024-08-19T15:37:31.2
2024,Projeto de Lei,1170,"Altera a Lei nº 6.466, de 27 de dezembro de 2019, que dispõe sobre os benefícios fiscais do Imposto sobre a Propriedade de Veículos Automotores - IPVA, do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, do Imposto sobre a transmissão Causa Mortis e Doação de Quaisquer Bens ou Direitos - ITCD, do Imposto sobre a Transmissão Inter Vivos de Bens Imóveis e de Direitos a eles Relativos - ITBI e da Taxa de Limpeza Pública - TLP.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"vista que a proposição observa todas as exigências formais e matérias do ordenamento jurídico e favorece o desenvolvimento da atuação governamental, no âmbito desta COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.170, de 2024, do Poder Executivo.",GAB DEP IOLANDO,131811,2024-09-10T13:31:00.827
2024,Projeto de Lei,1178,Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o Dia da Corrida e Caminhada pela Inclusão Olga Kos em homenagem ao Dia da Pessoa com Deficiência.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.178/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda modificativa anexa.",GAB DEP IOLANDO,305265,2025-07-29T13:52:21.947
2024,Projeto de Lei,1185,Inclui no Calendário Oficial de eventos do Distrito Federal o Dia da Pipa.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"evocatória que não se aplica ao caso, visto que se trata de matéria não disciplinada anteriormente, conforme dispõe o art. 97, §2º da Lei complementar nº 13, de 1996. III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1185/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",GAB DEP FÁBIO FÉLIX,300425,2025-05-27T17:34:54.14
2024,Projeto de Lei,1194,Institui e inclui no Calendário Oficial de Eventos do Distrito Federal a Semana Distrital de Incentivo a Participação da Mulher na Política.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"Para corrigir esses pequenos problemas formais III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.194/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda modificativa anexa.",GAB DEP ROBÉRIO NEGREIROS,325010,2026-02-12T14:47:07.707
2024,Projeto de Lei,1205,"Altera o art. 1º da Lei 4.835, de 17 de maio de 2012, que dispõe sobre a inclusão do exame que especifica na coleta de sangue de doadores voluntários.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,inadmissivel,Não apreciado(a),"III - CONCLUSÃO Por todo o exposto, com fundamento nos arts. 22, incisos I e VII, da Constituição e no art. 71, § 1º, inciso IV, da Lei Orgânica do Distrito Federal, resta tão só manifestar voto pela INADMISSIBILIDADE constitucional e jurídica do Projeto de Lei nº 1.205/2024.",GAB DEP ROBÉRIO NEGREIROS,301854,2025-06-11T16:25:33.48
2024,Projeto de Lei,1212,Cria o programa de incentivo à prática esportiva parkour no âmbito do Distrito Federal.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III- CONCLUSÃO Diante de todo o exposto, manifestamo-nos pela admissibilidade do Projeto de Lei nº 1212/24, no âmbito da CCJ com a Emenda Modificativa em anexo.",GAB DEP ROBÉRIO NEGREIROS,293668,2025-04-14T16:33:55.863
2024,Projeto de Lei,1223,"Dispõe sobre a desafetação de área pública, caracterizada de uso comum do povo no Setor de Desenvolvimento Econômico – SDE, Região Administrativa de Planaltina - RA VI.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III - CONCLUSÕES Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos pela ADMISSIBILIDADE do Projeto de Lei nº 1.223, de 2024.",GAB DEP THIAGO MANZONI,291766,2025-03-28T18:28:21.45
2024,Projeto de Lei,1224,Institui o dia 20 de março como o Dia do Profissional de Coberturas Lonadas.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"Nesse sentido, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1224/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",GAB DEP FÁBIO FÉLIX,300183,2025-05-26T17:55:08.463
2024,Projeto de Lei,1235,Dispõe sobre a comercialização de calçados para pessoas com deficiência nos membros inferiores.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,inadmissivel,Não apreciado(a),"III- CONCLUSÃO Por esses motivos, com fundamento no art. 1º, IV e art. 170, caput, da Constituição Federal, nosso voto é pela INADMISSIBILIDADE do Projeto de Lei nº 1.235/2024.",GAB DEP ROBÉRIO NEGREIROS,304956,2025-07-08T14:56:02.667
2024,Projeto de Lei,1238,"Altera a Lei nº 4.567, de 09 de maio de 2011, que ""dispõe sobre o processo administrativo fiscal, contencioso e voluntário, no âmbito do Distrito Federal, e dá outras providências"".",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Ante o exposto, manifesta-se voto pela ADMISSIBILIDADE CONSTITUCIONAL E JURÍDICA DO PROJETO DE LEI Nº 1.238/2024, com a emenda de relator anexa (de redação) e com as Emendas de Plenário nºs 3 e 4.",GAB DEP ROBÉRIO NEGREIROS,139558,2024-10-24T14:31:50.9
2024,Projeto de Lei,1238,"Altera a Lei nº 4.567, de 09 de maio de 2011, que ""dispõe sobre o processo administrativo fiscal, contencioso e voluntário, no âmbito do Distrito Federal, e dá outras providências"".",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"4. (...) (...) § 2º No caso de inadmissibilidade de impugnação contra o lançamento: I – o interessado será cientificado na forma do art. 11; II – caberá o recurso previsto no art. 110.” ANTE O EXPOSTO, manifesta-se voto pela ADMISSIBILIDADE CONSTITUCIONAL E JURÍDICA DO PROJETO DE LEI Nº 1.238/2024, com a emenda de relator anexa (de redação) e com as Emendas de Plenário nºs 3 e 4.",GAB DEP ROBÉRIO NEGREIROS,139374,2024-10-23T17:17:02.167
2024,Projeto de Lei,1279,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o ""Dia do Moto Clube Bodes do Asfalto"".",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.279/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda modificativa anexa.",GAB DEP FÁBIO FÉLIX,298572,2025-05-20T18:00:56.223
2024,Projeto de Lei,1289,"Altera a Lei nº 4.757, de 14 de fevereiro de 2012, que dispõe sobre a instituição do Eixão do Lazer na Região Administrativa de Brasília – RA I.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,sem_clausula,Não apreciado(a),,GAB DEP ROBÉRIO NEGREIROS,333630,2026-05-20T12:00:08.627
2024,Projeto de Lei,1295,"Altera a Lei nº 6.155, de 25 de junho de 2018, que ""dispõe sobre a Lei de Incentivo ao Esporte do Distrito Federal - LIEDF e dá outras providências"".",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"Diante do exposto, vota-se, no âmbito da CCJ, pela ADMISSIBILIDADE do PL nº 1295/2024, nos termos do art. 63, I, do RICLDF.",GAB DEP IOLANDO,280843,2024-12-10T14:35:44.953
2024,Projeto de Lei,1303,"Altera a Lei nº 41, de 13 de setembro de 1989, que “Dispõe sobre a Política Ambiental do Distrito Federal e dá outras providências.”",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III - CONCLUSÃO Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, votamos pela ADMISSIBILIDADE do Projeto de Lei nº 1.303, de 2024.",GAB DEP CHICO VIGILANTE,281464,2024-12-16T16:16:22.65
2024,Projeto de Lei,1306,"Institui e Inclui no Calendário Oficial do Distrito Federal, o aniversário da Região Administrativa de Água Quente - RA XXXV a ser comemorado anualmente no dia 21 de Dezembro.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.306/2024, no âmbito da Comissão de Constituição e Justiça, acatada a Emenda nº 1 da CEC.",GAB DEP FÁBIO FÉLIX,302234,2025-06-16T11:41:04.1
2024,Projeto de Lei,1311,"Dispõe sobre a não obrigatoriedade do reconhecimento facial em pessoas com deficiência, com transtorno do espectro autista (TEA), transtorno do déficit de atenção e hiperatividade (TDAH), síndrome de down e dá outras providências. ",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"m fundamento nos arts. 23, incisos II e V, e 24, incisos IX e XIV, da Constituição, nos arts. 2 e 24 da Convenção sobre os Direitos das Pessoas com Deficiência e no art. 71, inciso II, da Lei Orgânica, manifesta-se voto pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei nº 1.311/2024 na forma da Emenda nº 1 (substitutivo) da Comissão de Segurança.",GAB DEP ROBÉRIO NEGREIROS,333618,2026-05-20T11:07:40.543
2024,Projeto de Lei,1313,"Altera a Lei nº 5.649, de 31 de março de 2016 que Cria o Programa de Incentivo ao Esporte Amador do Distrito Federal - Boleiros e dá outras providências.
",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III - CONCLUSÕES Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei n.º 1.313/2024, no âmbito da Comissão de Constituição e Justiça.",GAB DEP CHICO VIGILANTE,294497,2025-04-28T10:51:11.743
2024,Projeto de Lei,1334,Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o Dia do Psicopedagogo e dá outras providências.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.334/2024 no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo aprovado na Comissão de Educação e Cultura - CEC.",GAB DEP CHICO VIGILANTE,309186,2025-09-10T09:11:34.733
2024,Projeto de Lei,1336,"Altera a Lei nº 7.404, de 16 de janeiro de 2024, que “Institui a Política Distrital do Hidrogênio Verde e dá outras providências.”.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III – CONCLUSÃO Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, votamos pela ADMISSIBILIDADE do Projeto de Lei nº 1.336, de 2024.",GAB DEP ROBÉRIO NEGREIROS,310939,2025-09-16T14:42:26.503
2024,Projeto de Lei,1344,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal, a Corrida do Policial Civil do DF.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.344/2024, no âmbito da Comissão de Constituição e Justiça, com o acatamento da emenda nº 1 (Substitutivo), da CS, com a subemenda supressiva anexa.",GAB DEP FÁBIO FÉLIX,298317,2025-05-20T11:29:04.313
2024,Projeto de Lei,1344,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal, a Corrida do Policial Civil do DF.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.344/2024, no âmbito da Comissão de Constituição e Justiça, com a aprovação da subemenda supressiva anexa.",GAB DEP FÁBIO FÉLIX,293852,2025-04-16T16:27:21.097
2024,Projeto de Lei,1363,"Inclui no Calendário Oficial de eventos do Distrito Federal o dia “S” de valorização e reconhecimento do Serviço Nacional do Comércio (SESC) e do Serviço Nacional de Aprendizagem Comercial (SENAC).

",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Ante o exposto, vota-se, no âmbito da CCJ, pela ADMISSIBILIDADE do PL nº 1363/2024, nos termos do art. 63, I, do RICLDF.",GAB DEP THIAGO MANZONI,291330,2025-03-27T13:33:12.053
2024,Projeto de Lei,1364,Inclui no Calendário Oficial de eventos do Distrito Federal a semana da moda do Distrito Federal,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.364/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da Emenda Modificativa da CEC.",GAB DEP FÁBIO FÉLIX,325910,2026-03-02T15:19:56.65
2024,Projeto de Lei,1364,Inclui no Calendário Oficial de eventos do Distrito Federal a semana da moda do Distrito Federal,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.364/2024, no âmbito da Comissão de Constituição e Justiça.",GAB DEP FÁBIO FÉLIX,325740,2026-02-26T11:23:54.613
2024,Projeto de Lei,1382,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o ""Dia do Insanos Moto Clube"" divisão Distrito Federal, a ser celebrado no dia 11 de janeiro de cada ano. ",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.382/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda supressiva da CEC e da emenda modificativa anexa.",GAB DEP FÁBIO FÉLIX,325908,2026-03-02T14:44:48.767
2024,Projeto de Lei,1382,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o ""Dia do Insanos Moto Clube"" divisão Distrito Federal, a ser celebrado no dia 11 de janeiro de cada ano. ",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.382/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda modificativa anexa.",GAB DEP FÁBIO FÉLIX,325736,2026-02-26T11:18:09.177
2024,Projeto de Lei,1386,"Estabelece a pauta de valores venais de veículos automotores usados registrados e licenciados no Distrito Federal para efeito de lançamento do Imposto sobre a Propriedade de Veículos Automotores - IPVA, relativamente ao exercício de 2025, e dá outras providências.
",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"Diante do exposto, vota-se, no âmbito da CCJ, pela ADMISSIBILIDADE do PL nº 1386/2024, nos termos do art. 63, I, do RICLDF.",GAB DEP ROBÉRIO NEGREIROS,277382,2024-11-12T15:24:26.693
2024,Projeto de Lei,1387,"Estabelece a pauta de valores venais de terrenos e edificações do Distrito Federal para efeito de lançamento do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, relativamente ao exercício de 2025, e dá outras providências.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"dentifica óbices à continuidade da tramitação, uma vez que atende as exigências da Lei Complementar n° 13, de 03 de setembro de 1996. Por todo o exposto, com fundamento no art. 63, inciso I, do RICLDF, vota-se nesta CCJ pela ADMISSIBILIDADE do PL nº 1387/2024.",GAB DEP ROBÉRIO NEGREIROS,277383,2024-11-12T15:30:28.503
2024,Projeto de Lei,1390,Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o “Encontro da Arte”.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.390/2024, no âmbito da Comissão de Constituição e Justiça.",GAB DEP CHICO VIGILANTE,294485,2025-04-28T10:03:28.16
2024,Projeto de Lei,1403,"Inclui, no Calendário de Eventos do Distrito Federal, o Festival Taguá Rock.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.403/2024, no âmbito da Comissão de Constituição e Justiça.",GAB DEP FÁBIO FÉLIX,319000,2025-11-17T15:08:19.883
2024,Projeto de Lei,1430,"Inclui no calendário de eventos oficiais do Distrito Federal o ""Dia do Escritor Brasiliense"", a ser comemorado anualmente no dia 17 de novembro.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.430/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",GAB DEP FÁBIO FÉLIX,307224,2025-08-27T17:19:22.957
2024,Projeto de Lei,1466,"Autoriza o Poder Executivo a proceder a alienação por venda de imóvel que especifica, pertencente ao patrimônio do Distrito Federal, e dá outras providências.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III – CONCLUSÃO Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.466, de 2024.",GAB DEP IOLANDO,301944,2025-06-12T14:55:12.847
2024,Projeto de Lei,1473,"Institui o Dia da Corrida de Rua no Distrito Federal e dá outras providências.
",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.473/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",GAB DEP FÁBIO FÉLIX,307226,2025-08-27T17:24:57.393
2024,Projeto de Lei,845,"Autoriza o Poder Executivo a proceder a alienação por venda de imóvel que especifica, pertencente ao patrimônio do Distrito Federal, e dá outras providências.
",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"vista que a proposição observa todas as exigências formais e matérias do ordenamento jurídico e favorece o desenvolvimento da atuação governamental, no âmbito desta COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 845, de 2024, do Poder Executivo.",GAB DEP IOLANDO,129775,2024-08-27T17:52:45.83
2024,Projeto de Lei,848,"Altera a Lei nº 3.322, de 18 de fevereiro de 2004, ""que reestrutura a carreira de Enfermeiro, do quadro de pessoal do Distrito Federal, fixa seus vencimentos e dá outras providências.""",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"la Lei distrital nº 2.638/2000 e reestruturada pela Lei distrital nº 3.322/2004. Por esses motivos, com fundamento nos artigos 71, § 1º, incisos II e 100, inciso X, todos da Lei Orgânica do Distrito Federal nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 848/2024. [1] Texto original: Art. 71. A iniciativa das leis complementares e ordinárias cabe a qualquer membro ou comissão da Câmara Legislativa, ao Governador do Distrito Federal e, nos termos do art. 84, IV, ao Tribunal de Contas do Di",GAB DEP IOLANDO,115292,2024-03-20T17:33:10.583
2024,Projeto de Lei,858,Obriga a Instalação de Iluminação Sustentável em Todas as Passarelas do Distrito Federal.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"Voto, portanto, pela ADMISSIBILIDADE do Projeto de Lei nº 858/2024, no âmbito da Comissão de Constituição e Justiça, com a emenda nº 1 da CEOF.",GAB DEP FÁBIO FÉLIX,326596,2026-03-11T11:45:43.6
2024,Projeto de Lei,858,Obriga a Instalação de Iluminação Sustentável em Todas as Passarelas do Distrito Federal.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"Voto, portanto, pela ADMISSIBILIDADE do Projeto de Lei nº 858/2024, no âmbito da Comissão de Constituição e Justiça.",GAB DEP FÁBIO FÉLIX,324295,2026-02-03T17:05:39.91
2024,Projeto de Lei,870,"Reconhece, no âmbito do Distrito Federal, a pesca esportiva, como modalidade desportiva.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 870/2024, com a emenda supressiva anexa.",GAB DEP ROBÉRIO NEGREIROS,126888,2024-07-08T17:48:06.087
2024,Projeto de Lei,885,"Altera a Lei 3.830, de 14 de março de 2006, para definir a base de cálculo do Imposto sobre a Transmissão “Inter Vivos” de Bens Imóveis e de Direitos a eles Relativos - ITBI. 

",CONSTITUIÇÃO E JUSTICA,clausula_da,admissivel,Aprovado(a),"Por todo o exposto, vota-se, no âmbito da CCJ, pela admissibilidade do PL nº 885/2024, nos termos do art. 63, I, do RICLDF.",GAB DEP IOLANDO,121488,2024-05-17T10:05:22.21
2024,Projeto de Lei,888,Institui e inclui no calendário oficial de eventos do Distrito Federal a semana de prevenção e controle da osteoporose e dá outras providências.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 888/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",GAB DEP CHICO VIGILANTE,305633,2025-08-06T16:50:41.887
2024,Projeto de Lei,890,Institui os Conselhos Regionais de Juventude - CRJ's e o Conselho de Juventude do Distrito Federal – CONJUVE-DF.,CONSTITUIÇÃO DE JUSTIÇA,clausula_da,admissivel,Aprovado(a),"CONCLUSÃO Assim, com fundamento no art. 63, inciso I, do RICLDF, manifesta-se voto pela ADMISSIBILIDADE do PL nº 890/2024, no âmbito desta CCJ, com o acolhimento das emendas aditiva e modificativa, apresentadas no âmbito da CAS, e da subemenda e emenda modificativa, ambas deste Relator.",CCJ,115597,2024-03-22T11:10:37.983
2024,Projeto de Lei,904,Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o Dia do Atleta Paralímpico.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 904/2024, no âmbito da Comissão de Constituição e Justiça, com a emenda supressiva anexa.",GAB DEP IOLANDO,129396,2024-08-21T16:56:28.17
