ano,mes,mes_numero,lotacao,lotacao_codigo,tipo_lotacao,linhas,matriculas_distintas,creditos,descontos,auxilios,liquido
2014,Novembro,11,23212,,,5,5,"90.814,14","'-38.127,37","0,00","52.686,77"
2014,Novembro,11,23213,,,7,7,"114.016,02","'-54.251,81","0,00","59.764,21"
2014,Novembro,11,23220,,,4,4,"52.222,33","'-21.796,71","0,00","30.425,62"
2014,Novembro,11,23221,,,8,8,"155.527,41","'-76.497,06","0,00","79.030,35"
2014,Novembro,11,23222,,,6,6,"129.202,28","'-50.982,90","0,00","78.219,38"
2014,Novembro,11,23223,,,9,9,"121.338,38","'-55.931,21","0,00","65.407,17"
2014,Novembro,11,23230,,,5,5,"68.129,17","'-25.109,61","0,00","43.019,56"
2014,Novembro,11,23231,,,4,4,"67.402,05","'-32.824,97","0,00","34.577,08"
2014,Novembro,11,23232,,,28,28,"673.047,31","'-294.954,65","0,00","378.092,66"
2014,Novembro,11,23233,,,3,3,"67.231,30","'-34.347,01","0,00","32.884,29"
2014,Novembro,11,24100,,,6,6,"71.090,02","'-34.457,94","0,00","36.632,08"
2014,Novembro,11,24200,,,8,8,"127.688,82","'-44.666,57","0,00","83.022,25"
2014,Novembro,11,24210,,,6,6,"59.885,21","'-24.021,69","0,00","35.863,52"
2014,Novembro,11,24211,,,3,3,"58.667,97","'-24.061,55","0,00","34.606,42"
2014,Novembro,11,24212,,,4,4,"73.036,00","'-27.570,42","0,00","45.465,58"
2014,Novembro,11,24213,,,3,3,"57.621,68","'-20.843,34","0,00","36.778,34"
2014,Novembro,11,24220,,,4,4,"40.379,70","'-15.620,28","0,00","24.759,42"
2014,Novembro,11,24221,,,7,7,"115.372,32","'-51.693,84","0,00","63.678,48"
2014,Novembro,11,24222,,,5,5,"84.854,42","'-37.137,05","0,00","47.717,37"
2014,Novembro,11,24223,,,9,9,"120.269,60","'-47.389,75","0,00","72.879,85"
2014,Novembro,11,24224,,,5,5,"94.738,71","'-37.501,80","0,00","57.236,91"
2014,Novembro,11,24230,,,7,7,"60.283,36","'-24.235,59","0,00","36.047,77"
2014,Novembro,11,24231,,,13,13,"153.427,88","'-66.889,21","0,00","86.538,67"
2014,Novembro,11,24232,,,11,11,"139.216,50","'-65.323,32","0,00","73.893,18"
2014,Novembro,11,24233,,,21,21,"226.027,94","'-96.254,25","0,00","129.773,69"
2014,Novembro,11,25100,,,13,13,"169.816,09","'-63.424,56","0,00","106.391,53"
2014,Novembro,11,25200,,,7,7,"93.603,20","'-35.156,74","0,00","58.446,46"
2014,Novembro,11,25210,,,3,3,"41.898,93","'-19.281,35","0,00","22.617,58"
2014,Novembro,11,25211,,,6,6,"69.130,65","'-27.475,59","0,00","41.655,06"
2014,Novembro,11,25214,,,12,12,"240.232,68","'-98.223,54","0,00","142.009,14"
2014,Novembro,11,25215,,,13,13,"290.175,89","'-123.651,75","0,00","166.524,14"
2014,Novembro,11,25220,,,7,7,"81.363,16","'-32.048,10","0,00","49.315,06"
2014,Novembro,11,25221,,,59,59,"1.245.916,33","'-492.465,11","0,00","753.451,22"
2014,Novembro,11,25222,,,19,19,"238.580,29","'-108.194,97","0,00","130.385,32"
2014,Novembro,11,25223,,,10,10,"192.367,42","'-77.981,51","0,00","114.385,91"
2014,Novembro,11,25230,,,4,4,"69.577,29","'-19.951,04","0,00","49.626,25"
2014,Novembro,11,25231,,,8,8,"130.433,12","'-51.560,64","0,00","78.872,48"
2014,Novembro,11,25232,,,4,4,"80.864,84","'-38.064,64","0,00","42.800,20"
2014,Novembro,11,25240,,,4,4,"66.553,22","'-23.095,16","0,00","43.458,06"
2014,Novembro,11,25300,,,7,7,"94.177,46","'-44.385,61","0,00","49.791,85"
2014,Novembro,11,25301,,,7,7,"241.697,70","'-113.754,70","0,00","127.943,00"
2014,Novembro,11,25302,,,5,5,"172.257,17","'-101.955,31","0,00","70.301,86"
2014,Novembro,11,25303,,,7,7,"206.230,10","'-83.083,35","0,00","123.146,75"
2014,Novembro,11,25304,,,8,8,"246.265,00","'-98.448,15","0,00","147.816,85"
2014,Novembro,11,25305,,,9,9,"260.251,49","'-114.407,66","0,00","145.843,83"
2014,Novembro,11,26100,,,27,27,"407.547,24","'-172.757,38","0,00","234.789,86"
2014,Novembro,11,26200,,,7,7,"137.433,68","'-63.356,99","0,00","74.076,69"
2014,Novembro,11,27020,,,3,3,"88.498,28","'-25.424,99","0,00","63.073,29"
2014,Novembro,11,27100,,,6,6,"110.075,47","'-48.159,62","0,00","61.915,85"
2014,Novembro,11,27200,,,5,5,"106.783,46","'-56.791,00","0,00","49.992,46"
2014,Novembro,11,27300,,,4,4,"56.079,42","'-19.713,23","0,00","36.366,19"
2014,Novembro,11,27600,,,5,5,"59.122,39","'-27.626,63","0,00","31.495,76"
2014,Novembro,11,27700,,,10,10,"166.144,24","'-64.021,61","0,00","102.122,63"
2014,Novembro,11,27800,,,3,3,"37.622,34","'-6.832,53","0,00","30.789,81"
2014,Novembro,11,27910,,,4,4,"50.064,73","'-17.744,10","0,00","32.320,63"
2014,Novembro,11,27920,,,5,5,"66.523,36","'-27.210,50","0,00","39.312,86"
2014,Novembro,11,27930,,,4,4,"71.445,83","'-16.928,97","0,00","54.516,86"
2014,Novembro,11,27940,,,8,8,"159.523,21","'-74.728,23","0,00","84.794,98"
2014,Novembro,11,28100,,,4,4,"72.719,73","'-34.180,14","0,00","38.539,59"
2014,Novembro,11,28120,,,7,7,"153.222,10","'-61.010,08","0,00","92.212,02"
2014,Novembro,11,28200,,,4,4,"76.821,51","'-23.328,13","0,00","53.493,38"
2014,Novembro,11,29100,,,160,160,"2.884.186,24","'-1.110.402,42","0,00","1.773.783,82"
2014,Novembro,11,29300,,,45,45,"260.429,51","'-70.422,58","0,00","190.006,93"
2014,Novembro,11,81206,,,1,1,"13.079,94","'-3.813,95","0,00","9.265,99"
2014,Novembro,11,82122,,,1,1,"30.120,55","'-17.112,10","0,00","13.008,45"
2014,Novembro,11,82139,,,4,4,"91.416,08","'-36.973,22","0,00","54.442,86"
2014,Novembro,11,82142,,,1,1,"17.262,48","'-5.595,14","0,00","11.667,34"
2014,Novembro,11,82315,,,3,3,"58.195,48","'-24.704,75","0,00","33.490,73"
2014,Dezembro,12,11001,,,8,8,"26.852,33","'-6.655,95","0,00","20.196,38"
2014,Dezembro,12,11003,,,24,24,"90.466,88","'-24.531,30","0,00","65.935,58"
2014,Dezembro,12,11005,,,14,14,"52.841,23","'-11.949,95","0,00","40.891,28"
2014,Dezembro,12,11020,,,5,5,"48.849,22","'-16.246,59","0,00","32.602,63"
2014,Dezembro,12,11030,,,8,8,"26.822,34","'-9.882,15","0,00","16.940,19"
2014,Dezembro,12,11031,,,8,8,"26.053,99","'-5.758,76","0,00","20.295,23"
2014,Dezembro,12,11032,,,8,8,"27.525,78","'-6.487,09","0,00","21.038,69"
2014,Dezembro,12,11033,,,5,5,"24.250,99","'-6.647,85","0,00","17.603,14"
2014,Dezembro,12,11034,,,8,8,"26.851,83","'-7.570,77","0,00","19.281,06"
2014,Dezembro,12,11150,,,1,1,"19.927,97","'-6.879,73","0,00","13.048,24"
2014,Dezembro,12,12029,,,44,44,"213.053,85","'-61.367,35","0,00","151.686,50"
2014,Dezembro,12,12035,,,45,45,"164.888,87","'-38.499,62","0,00","126.389,25"
2014,Dezembro,12,13005,,,27,27,"206.331,25","'-70.487,15","0,00","135.844,10"
2014,Dezembro,12,13067,,,27,27,"191.666,58","'-65.956,86","0,00","125.709,72"
2014,Dezembro,12,13068,,,28,28,"191.272,40","'-53.248,29","0,00","138.024,11"
2014,Dezembro,12,13073,,,28,28,"195.325,72","'-62.203,18","0,00","133.122,54"
2014,Dezembro,12,13074,,,24,24,"206.754,70","'-79.997,96","0,00","126.756,74"
2014,Dezembro,12,13095,,,28,28,"195.039,03","'-50.920,33","0,00","144.118,70"
2014,Dezembro,12,13099,,,24,24,"203.937,21","'-63.320,11","0,00","140.617,10"
2014,Dezembro,12,13101,,,29,29,"200.298,63","'-57.819,59","0,00","142.479,04"
2014,Dezembro,12,13102,,,28,28,"196.705,87","'-58.021,28","0,00","138.684,59"
2014,Dezembro,12,13104,,,27,27,"198.022,46","'-52.799,64","0,00","145.222,82"
2014,Dezembro,12,13105,,,26,26,"193.775,56","'-54.885,59","0,00","138.889,97"
2014,Dezembro,12,13115,,,28,28,"220.835,41","'-72.587,81","0,00","148.247,60"
2014,Dezembro,12,13116,,,28,28,"192.290,75","'-55.690,76","0,00","136.599,99"
2014,Dezembro,12,13117,,,29,29,"195.905,46","'-62.442,86","0,00","133.462,60"
2014,Dezembro,12,13118,,,26,26,"187.510,98","'-56.241,67","0,00","131.269,31"
2014,Dezembro,12,13119,,,29,29,"198.148,97","'-61.272,32","0,00","136.876,65"
2014,Dezembro,12,13120,,,26,26,"184.831,51","'-58.417,07","0,00","126.414,44"
2014,Dezembro,12,13121,,,26,26,"174.127,97","'-52.162,01","0,00","121.965,96"
2014,Dezembro,12,13122,,,29,29,"202.159,00","'-59.940,99","0,00","142.218,01"
2014,Dezembro,12,13123,,,27,27,"188.116,66","'-57.845,41","0,00","130.271,25"
2014,Dezembro,12,13125,,,28,28,"191.770,80","'-59.510,24","0,00","132.260,56"
2014,Dezembro,12,13126,,,29,29,"208.865,66","'-66.302,63","0,00","142.563,03"
2014,Dezembro,12,13128,,,26,26,"183.558,43","'-50.318,25","0,00","133.240,18"
2014,Dezembro,12,13130,,,25,25,"205.208,53","'-66.252,22","0,00","138.956,31"
2014,Dezembro,12,15000,,,1,1,"12.847,93","'-7.889,29","0,00","4.958,64"
2014,Dezembro,12,21100,,,14,14,"180.569,14","'-68.561,55","0,00","112.007,59"
2014,Dezembro,12,21101,,,33,33,"298.982,96","'-111.315,09","0,00","187.667,87"
2014,Dezembro,12,21121,,,20,20,"360.210,50","'-148.298,38","0,00","211.912,12"
2014,Dezembro,12,21122,,,7,7,"109.694,12","'-53.718,28","0,00","55.975,84"
2014,Dezembro,12,21123,,,1,1,"29.042,77","'-13.952,75","0,00","15.090,02"
2014,Dezembro,12,21130,,,10,10,"145.563,30","'-52.743,45","0,00","92.819,85"
2014,Dezembro,12,21131,,,9,9,"187.192,64","'-85.130,74","0,00","102.061,90"
2014,Dezembro,12,21132,,,2,2,"71.615,62","'-36.448,17","0,00","35.167,45"
2014,Dezembro,12,21133,,,3,3,"79.370,50","'-43.040,71","0,00","36.329,79"
2014,Dezembro,12,21134,,,7,7,"96.874,87","'-41.044,78","0,00","55.830,09"
2014,Dezembro,12,21140,,,10,10,"132.575,60","'-59.918,60","0,00","72.657,00"
2014,Dezembro,12,21150,,,10,10,"236.921,75","'-111.999,42","0,00","124.922,33"
2014,Dezembro,12,21155,,,1,1,"25.536,27","'-7.451,54","0,00","18.084,73"
2014,Dezembro,12,21157,,,1,1,"25.536,27","'-7.500,96","0,00","18.035,31"
2014,Dezembro,12,21158,,,1,1,"29.560,52","'-11.577,37","0,00","17.983,15"
2014,Dezembro,12,21159,,,1,1,"21.629,90","'-7.667,30","0,00","13.962,60"
2014,Dezembro,12,21170,,,13,13,"270.148,74","'-108.320,82","0,00","161.827,92"
2014,Dezembro,12,21180,,,4,4,"57.454,38","'-23.820,64","0,00","33.633,74"
2014,Dezembro,12,21181,,,18,18,"348.099,52","'-156.278,45","0,00","191.821,07"
2014,Dezembro,12,21182,,,19,19,"260.248,51","'-114.144,33","0,00","146.104,18"
2014,Dezembro,12,21190,,,9,9,"161.866,79","'-71.888,53","0,00","89.978,26"
2014,Dezembro,12,22100,,,11,11,"123.625,20","'-53.876,42","0,00","69.748,78"
2014,Dezembro,12,22150,,,4,4,"57.347,79","'-18.577,63","0,00","38.770,16"
2014,Dezembro,12,22151,,,2,2,"51.450,62","'-28.822,97","0,00","22.627,65"
2014,Dezembro,12,22152,,,3,3,"84.140,91","'-39.153,50","0,00","44.987,41"
2014,Dezembro,12,22153,,,5,5,"120.192,70","'-60.060,33","0,00","60.132,37"
2014,Dezembro,12,22200,,,4,4,"83.413,79","'-41.112,31","0,00","42.301,48"
2014,Dezembro,12,22201,,,9,9,"177.861,59","'-71.266,93","0,00","106.594,66"
2014,Dezembro,12,22202,,,9,9,"170.724,96","'-69.013,08","0,00","101.711,88"
2014,Dezembro,12,22203,,,10,10,"219.140,23","'-93.553,61","0,00","125.586,62"
2014,Dezembro,12,22300,,,34,34,"585.598,06","'-259.923,74","0,00","325.674,32"
2014,Dezembro,12,22301,,,2,2,"21.973,17","'-9.933,01","0,00","12.040,16"
2014,Dezembro,12,22302,,,2,2,"27.288,67","'-11.872,53","0,00","15.416,14"
2014,Dezembro,12,22303,,,2,2,"40.397,04","'-16.334,79","0,00","24.062,25"
2014,Dezembro,12,22304,,,2,2,"37.544,98","'-12.015,77","0,00","25.529,21"
2014,Dezembro,12,22305,,,4,4,"45.808,12","'-23.421,43","0,00","22.386,69"
2014,Dezembro,12,22306,,,1,1,"26.554,03","'-9.030,64","0,00","17.523,39"
2014,Dezembro,12,22307,,,2,2,"22.589,82","'-8.971,78","0,00","13.618,04"
2014,Dezembro,12,23100,,,7,7,"68.663,78","'-18.447,60","0,00","50.216,18"
2014,Dezembro,12,23200,,,12,12,"213.962,69","'-92.010,84","0,00","121.951,85"
2014,Dezembro,12,23210,,,7,7,"86.711,78","'-33.969,03","0,00","52.742,75"
2014,Dezembro,12,23212,,,5,5,"90.814,14","'-37.418,91","0,00","53.395,23"
2014,Dezembro,12,23213,,,7,7,"114.104,19","'-49.916,90","0,00","64.187,29"
2014,Dezembro,12,23220,,,4,4,"52.344,41","'-19.190,87","0,00","33.153,54"
2014,Dezembro,12,23221,,,8,8,"156.251,41","'-74.599,86","0,00","81.651,55"
2014,Dezembro,12,23222,,,6,6,"115.516,99","'-50.019,14","0,00","65.497,85"
2014,Dezembro,12,23223,,,9,9,"121.761,15","'-54.916,05","0,00","66.845,10"
2014,Dezembro,12,23230,,,5,5,"68.129,17","'-25.964,18","0,00","42.164,99"
2014,Dezembro,12,23231,,,4,4,"67.536,80","'-31.718,65","0,00","35.818,15"
2014,Dezembro,12,23232,,,28,28,"675.426,44","'-299.191,72","0,00","376.234,72"
2014,Dezembro,12,23233,,,3,3,"67.231,30","'-34.934,28","0,00","32.297,02"
2014,Dezembro,12,24100,,,6,6,"71.430,64","'-33.730,58","0,00","37.700,06"
2014,Dezembro,12,24200,,,8,8,"127.688,82","'-46.853,68","0,00","80.835,14"
2014,Dezembro,12,24210,,,6,6,"59.885,21","'-23.967,89","0,00","35.917,32"
2014,Dezembro,12,24211,,,3,3,"58.667,97","'-24.998,31","0,00","33.669,66"
2014,Dezembro,12,24212,,,4,4,"73.036,00","'-27.671,11","0,00","45.364,89"
2014,Dezembro,12,24213,,,3,3,"57.621,68","'-21.141,43","0,00","36.480,25"
2014,Dezembro,12,24220,,,4,4,"40.379,70","'-15.907,05","0,00","24.472,65"
2014,Dezembro,12,24221,,,7,7,"115.372,32","'-51.962,86","0,00","63.409,46"
2014,Dezembro,12,24222,,,5,5,"85.049,77","'-38.263,60","0,00","46.786,17"
2014,Dezembro,12,24223,,,9,9,"120.269,60","'-45.936,46","0,00","74.333,14"
2014,Dezembro,12,24224,,,5,5,"88.983,17","'-37.898,61","0,00","51.084,56"
2014,Dezembro,12,24230,,,7,7,"60.283,36","'-24.071,78","0,00","36.211,58"
2014,Dezembro,12,24231,,,13,13,"153.732,08","'-66.492,52","0,00","87.239,56"
2014,Dezembro,12,24232,,,11,11,"130.393,90","'-61.724,88","0,00","68.669,02"
2014,Dezembro,12,24233,,,21,21,"215.531,30","'-100.502,60","0,00","115.028,70"
2014,Dezembro,12,25100,,,13,13,"167.011,47","'-65.985,58","0,00","101.025,89"
2014,Dezembro,12,25200,,,7,7,"87.639,59","'-34.817,88","0,00","52.821,71"
2014,Dezembro,12,25210,,,3,3,"41.898,93","'-19.075,76","0,00","22.823,17"
2014,Dezembro,12,25211,,,6,6,"69.130,65","'-27.543,92","0,00","41.586,73"
2014,Dezembro,12,25214,,,12,12,"206.874,10","'-96.043,48","0,00","110.830,62"
2014,Dezembro,12,25215,,,13,13,"269.495,33","'-123.017,29","0,00","146.478,04"
2014,Dezembro,12,25220,,,7,7,"81.509,08","'-31.527,02","0,00","49.982,06"
2014,Dezembro,12,25221,,,59,59,"1.248.827,99","'-493.360,91","0,00","755.467,08"
2014,Dezembro,12,25222,,,19,19,"238.715,03","'-103.438,30","0,00","135.276,73"
2014,Dezembro,12,25223,,,10,10,"192.426,55","'-79.591,65","0,00","112.834,90"
2014,Dezembro,12,25230,,,4,4,"56.509,63","'-19.097,87","0,00","37.411,76"
2014,Dezembro,12,25231,,,8,8,"130.567,86","'-51.319,23","0,00","79.248,63"
2014,Dezembro,12,25232,,,4,4,"80.864,84","'-37.902,90","0,00","42.961,94"
2014,Dezembro,12,25240,,,3,3,"57.688,64","'-20.141,00","0,00","37.547,64"
2014,Dezembro,12,25300,,,7,7,"94.177,46","'-44.052,86","0,00","50.124,60"
2014,Dezembro,12,25301,,,7,7,"240.142,31","'-114.429,21","0,00","125.713,10"
2014,Dezembro,12,25302,,,5,5,"172.675,06","'-101.950,52","0,00","70.724,54"
2014,Dezembro,12,25303,,,7,7,"185.649,33","'-77.860,38","0,00","107.788,95"
2014,Dezembro,12,25304,,,8,8,"227.086,54","'-96.395,45","0,00","130.691,09"
2014,Dezembro,12,25305,,,9,9,"260.452,40","'-114.363,04","0,00","146.089,36"
2014,Dezembro,12,26100,,,27,27,"407.606,37","'-175.064,18","0,00","232.542,19"
2014,Dezembro,12,26200,,,7,7,"137.433,68","'-63.295,46","0,00","74.138,22"
2014,Dezembro,12,27020,,,3,3,"67.878,48","'-24.123,25","0,00","43.755,23"
2014,Dezembro,12,27100,,,6,6,"110.075,47","'-48.049,26","0,00","62.026,21"
2014,Dezembro,12,27200,,,5,5,"106.874,15","'-57.535,82","0,00","49.338,33"
2014,Dezembro,12,27300,,,4,4,"56.079,42","'-19.485,28","0,00","36.594,14"
2014,Dezembro,12,27600,,,6,6,"71.253,08","'-30.726,53","0,00","40.526,55"
2014,Dezembro,12,27700,,,10,10,"166.505,46","'-63.799,58","0,00","102.705,88"
2014,Dezembro,12,27800,,,3,3,"30.817,09","'-6.784,09","0,00","24.033,00"
2014,Dezembro,12,27910,,,4,4,"50.064,73","'-17.656,16","0,00","32.408,57"
2014,Dezembro,12,27920,,,5,5,"66.523,36","'-27.188,36","0,00","39.335,00"
2014,Dezembro,12,27930,,,4,4,"54.712,99","'-16.222,20","0,00","38.490,79"
2014,Dezembro,12,27940,,,8,8,"159.523,21","'-71.224,25","0,00","88.298,96"
2014,Dezembro,12,28100,,,4,4,"72.719,73","'-32.299,98","0,00","40.419,75"
2014,Dezembro,12,28120,,,7,7,"153.222,10","'-60.487,46","0,00","92.734,64"
2014,Dezembro,12,28200,,,4,4,"63.160,61","'-22.517,07","0,00","40.643,54"
2014,Dezembro,12,29100,,,161,161,"2.903.426,61","'-1.121.332,21","0,00","1.782.094,40"
2014,Dezembro,12,29300,,,45,45,"260.429,51","'-69.648,76","0,00","190.780,75"
2014,Dezembro,12,81206,,,1,1,"13.079,94","'-3.813,95","0,00","9.265,99"
2014,Dezembro,12,82122,,,1,1,"30.120,55","'-17.053,08","0,00","13.067,47"
2014,Dezembro,12,82139,,,4,4,"91.416,08","'-37.584,49","0,00","53.831,59"
2014,Dezembro,12,82142,,,1,1,"17.262,48","'-5.685,50","0,00","11.576,98"
2014,Dezembro,12,82315,,,3,3,"58.195,48","'-24.806,45","0,00","33.389,03"
2015,Janeiro,1,11003,,,16,16,"80.176,14","'-14.498,45","0,00","65.677,69"
2015,Janeiro,1,11005,,,14,14,"59.400,09","'-12.852,09","0,00","46.548,00"
2015,Janeiro,1,11025,,,7,7,"26.002,62","'-4.305,41","0,00","21.697,21"
2015,Janeiro,1,11031,,,7,7,"31.055,56","'-4.788,01","0,00","26.267,55"
2015,Janeiro,1,11032,,,7,7,"31.595,56","'-6.363,35","0,00","25.232,21"
2015,Janeiro,1,11033,,,5,5,"24.335,86","'-5.599,29","0,00","18.736,57"
2015,Janeiro,1,11034,,,1,1,"2.869,56","'-396,17","0,00","2.473,39"
2015,Janeiro,1,11150,,,1,1,"21.119,60","'-7.347,78","0,00","13.771,82"
2015,Janeiro,1,12029,,,19,19,"135.264,88","'-33.736,11","0,00","101.528,77"
2015,Janeiro,1,12035,,,11,11,"44.724,31","'-9.826,45","0,00","34.897,86"
2015,Janeiro,1,12038,,,3,3,"24.015,15","'-5.044,31","0,00","18.970,84"
2015,Janeiro,1,12039,,,17,17,"75.035,83","'-12.102,52","0,00","62.933,31"
2015,Janeiro,1,12040,,,2,2,"87.537,32","'-21.118,13","0,00","66.419,19"
2015,Janeiro,1,12041,,,4,4,"15.427,38","'-1.890,38","0,00","13.537,00"
2015,Janeiro,1,13005,,,22,22,"198.318,02","'-48.011,69","0,00","150.306,33"
2015,Janeiro,1,13067,,,25,25,"215.404,60","'-57.789,37","0,00","157.615,23"
2015,Janeiro,1,13073,,,1,1,"8.229,92","'-4.889,06","0,00","3.340,86"
2015,Janeiro,1,13074,,,21,21,"198.957,26","'-68.100,21","0,00","130.857,05"
2015,Janeiro,1,13095,,,24,24,"242.786,99","'-50.045,76","0,00","192.741,23"
2015,Janeiro,1,13106,,,16,16,"112.777,54","'-23.941,97","0,00","88.835,57"
2015,Janeiro,1,13108,,,23,23,"225.168,02","'-49.302,66","0,00","175.865,36"
2015,Janeiro,1,13111,,,29,29,"223.363,40","'-44.374,99","0,00","178.988,41"
2015,Janeiro,1,13116,,,28,28,"223.816,44","'-54.930,88","0,00","168.885,56"
2015,Janeiro,1,13118,,,22,22,"204.913,94","'-49.812,07","0,00","155.101,87"
2015,Janeiro,1,13119,,,29,29,"213.369,69","'-54.457,45","0,00","158.912,24"
2015,Janeiro,1,13121,,,23,23,"212.928,24","'-48.947,83","0,00","163.980,41"
2015,Janeiro,1,13123,,,25,25,"198.794,32","'-50.466,08","0,00","148.328,24"
2015,Janeiro,1,13125,,,24,24,"165.497,01","'-40.012,43","0,00","125.484,58"
2015,Janeiro,1,13126,,,29,29,"228.410,28","'-62.553,97","0,00","165.856,31"
2015,Janeiro,1,13128,,,26,26,"223.525,04","'-51.202,31","0,00","172.322,73"
2015,Janeiro,1,13130,,,1,1,"31.510,45","'-11.991,18","0,00","19.519,27"
2015,Janeiro,1,13131,,,26,26,"204.702,99","'-47.710,10","0,00","156.992,89"
2015,Janeiro,1,13132,,,14,14,"140.611,19","'-33.009,94","0,00","107.601,25"
2015,Janeiro,1,13133,,,14,14,"110.877,54","'-25.992,79","0,00","84.884,75"
2015,Janeiro,1,13134,,,17,17,"147.629,01","'-32.339,59","0,00","115.289,42"
2015,Janeiro,1,13135,,,20,20,"151.284,29","'-32.876,87","0,00","118.407,42"
2015,Janeiro,1,13136,,,28,28,"188.046,98","'-42.719,09","0,00","145.327,89"
2015,Janeiro,1,13137,,,9,9,"126.098,03","'-30.673,14","0,00","95.424,89"
2015,Janeiro,1,13138,,,12,12,"125.276,29","'-34.484,08","0,00","90.792,21"
2015,Janeiro,1,13139,,,19,19,"155.887,25","'-35.822,94","0,00","120.064,31"
2015,Janeiro,1,15000,,,1,1,"13.615,18","'-8.400,82","0,00","5.214,36"
2015,Janeiro,1,21100,,,13,13,"232.486,29","'-66.371,47","0,00","166.114,82"
2015,Janeiro,1,21101,,,22,22,"366.536,28","'-115.031,65","0,00","251.504,63"
2015,Janeiro,1,21121,,,19,19,"589.726,18","'-171.296,41","0,00","418.429,77"
2015,Janeiro,1,21122,,,7,7,"177.795,57","'-64.102,86","0,00","113.692,71"
2015,Janeiro,1,21123,,,1,1,"67.180,44","'-16.330,82","0,00","50.849,62"
2015,Janeiro,1,21130,,,10,10,"183.292,29","'-58.639,84","0,00","124.652,45"
2015,Janeiro,1,21131,,,9,9,"225.586,68","'-89.165,59","0,00","136.421,09"
2015,Janeiro,1,21132,,,2,2,"112.323,79","'-37.627,86","0,00","74.695,93"
2015,Janeiro,1,21133,,,3,3,"128.355,33","'-51.320,63","0,00","77.034,70"
2015,Janeiro,1,21134,,,6,6,"135.868,07","'-45.120,45","0,00","90.747,62"
2015,Janeiro,1,21140,,,10,10,"232.459,12","'-70.315,42","0,00","162.143,70"
2015,Janeiro,1,21150,,,11,11,"285.207,90","'-118.681,75","0,00","166.526,15"
