ano,sigla,numero,autor,tipo_autor,registros_na_fonte,id_proposicao,as_of
2025,MO,1667,Deputado Jorge Vianna,PARLAMENTAR,1,154982,2026-09-01
2025,MO,1668,Deputado Gabriel Magno,PARLAMENTAR,1,154992,2026-09-01
2025,MO,1669,Deputado Jorge Vianna,PARLAMENTAR,1,154998,2026-09-01
2025,MO,1670,Deputado Hermeto,PARLAMENTAR,1,154991,2026-09-01
2025,MO,1671,Deputado Hermeto,PARLAMENTAR,1,154990,2026-09-01
2025,MO,1672,Deputada Doutora Jane,PARLAMENTAR,1,154999,2026-09-01
2025,MO,1673,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,154995,2026-09-01
2025,MO,1674,Deputada Paula Belmonte,PARLAMENTAR,1,155025,2026-09-01
2025,MO,1675,Deputada Paula Belmonte,PARLAMENTAR,1,155027,2026-09-01
2025,MO,1676,Deputado Thiago Manzoni,PARLAMENTAR,1,155008,2026-09-01
2025,MO,1677,Deputada Doutora Jane,PARLAMENTAR,1,155044,2026-09-01
2025,MO,1678,Deputado Max Maciel,PARLAMENTAR,1,155046,2026-09-01
2025,MO,1679,Deputado Jorge Vianna,PARLAMENTAR,1,155055,2026-09-01
2025,MO,1680,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155041,2026-09-01
2025,MO,1681,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155060,2026-09-01
2025,MO,1682,Deputada Paula Belmonte,PARLAMENTAR,1,155075,2026-09-01
2025,MO,1683,Deputado Jorge Vianna,PARLAMENTAR,1,155077,2026-09-01
2025,MO,1684,Deputado Jorge Vianna,PARLAMENTAR,1,155054,2026-09-01
2025,MO,1685,Deputado Hermeto,PARLAMENTAR,1,155085,2026-09-01
2025,MO,1686,Deputado Pepa,PARLAMENTAR,1,155111,2026-09-01
2025,MO,1687,Deputado Jorge Vianna,PARLAMENTAR,1,155122,2026-09-01
2025,MO,1688,Deputado Thiago Manzoni,PARLAMENTAR,1,155003,2026-09-01
2025,MO,1689,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155182,2026-09-01
2025,MO,1690,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,155221,2026-09-01
2025,MO,1691,Deputado Wellington Luiz,PARLAMENTAR,1,155222,2026-09-01
2025,MO,1692,Deputado Jorge Vianna,PARLAMENTAR,1,155229,2026-09-01
2025,MO,1693,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,155253,2026-09-01
2025,MO,1694,Deputado Hermeto,PARLAMENTAR,1,155088,2026-09-01
2025,MO,1695,Deputado Max Maciel,PARLAMENTAR,1,155267,2026-09-01
2025,MO,1696,Deputado Max Maciel,PARLAMENTAR,1,155084,2026-09-01
2025,MO,1697,Deputado Jorge Vianna,PARLAMENTAR,1,155270,2026-09-01
2025,MO,1698,Deputada Doutora Jane,PARLAMENTAR,1,155271,2026-09-01
2025,MO,1699,Deputado Jorge Vianna,PARLAMENTAR,2,155277,2026-09-01
2025,MO,1700,Deputada Doutora Jane,PARLAMENTAR,1,155286,2026-09-01
2025,MO,1701,Deputado Pepa,PARLAMENTAR,1,155293,2026-09-01
2025,MO,1702,Deputada Doutora Jane,PARLAMENTAR,1,155291,2026-09-01
2025,MO,1703,Deputado Jorge Vianna,PARLAMENTAR,1,155296,2026-09-01
2025,MO,1704,Deputado Jorge Vianna,PARLAMENTAR,1,155311,2026-09-01
2025,MO,1705,Deputada Doutora Jane,PARLAMENTAR,1,155312,2026-09-01
2025,MO,1706,Deputado Ricardo Vale,PARLAMENTAR,1,155310,2026-09-01
2025,MO,1707,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155319,2026-09-01
2025,MO,1708,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155325,2026-09-01
2025,MO,1709,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155326,2026-09-01
2025,MO,1710,Deputado Iolando,PARLAMENTAR,2,155343,2026-09-01
2025,MO,1711,Deputado Ricardo Vale,PARLAMENTAR,1,155349,2026-09-01
2025,MO,1712,Deputado Rogério Morro da Cruz,PARLAMENTAR,1,155354,2026-09-01
2025,MO,1713,Deputado Rogério Morro da Cruz,PARLAMENTAR,1,155357,2026-09-01
2025,MO,1714,Deputado Robério Negreiros,PARLAMENTAR,1,155098,2026-09-01
2025,MO,1715,Deputada Doutora Jane,PARLAMENTAR,1,155051,2026-09-01
2025,MO,1716,Deputada Doutora Jane,PARLAMENTAR,7,154880,2026-09-01
2025,MO,1717,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155363,2026-09-01
2025,MO,1718,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155366,2026-09-01
2025,MO,1719,Deputada Dayse Amarilio,PARLAMENTAR,1,155364,2026-09-01
2025,MO,1720,Deputado Ricardo Vale,PARLAMENTAR,1,155362,2026-09-01
2025,MO,1721,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,155298,2026-09-01
2025,MO,1722,Deputado Gabriel Magno,PARLAMENTAR,1,155320,2026-09-01
2025,MO,1723,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155398,2026-09-01
2025,MO,1724,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155402,2026-09-01
2025,MO,1725,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155404,2026-09-01
2025,MO,1726,Deputada Dayse Amarilio,PARLAMENTAR,1,155410,2026-09-01
2025,MO,1727,Deputada Paula Belmonte,PARLAMENTAR,1,155412,2026-09-01
2025,MO,1728,Deputado Hermeto,PARLAMENTAR,1,155276,2026-09-01
2025,MO,1729,Deputado Hermeto,PARLAMENTAR,1,155391,2026-09-01
2025,MO,1730,Deputado Robério Negreiros,PARLAMENTAR,1,155411,2026-09-01
2025,MO,1731,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155438,2026-09-01
2025,MO,1732,Deputado Wellington Luiz,PARLAMENTAR,1,155431,2026-09-01
2025,MO,1733,Deputado Gabriel Magno,PARLAMENTAR,1,155392,2026-09-01
2025,MO,1734,Deputada Doutora Jane,PARLAMENTAR,3,155446,2026-09-01
2025,MO,1735,Deputada Doutora Jane,PARLAMENTAR,3,155459,2026-09-01
2025,MO,1736,Deputado Daniel Donizet,PARLAMENTAR,1,155479,2026-09-01
2025,MO,1737,Deputado Hermeto,PARLAMENTAR,1,155493,2026-09-01
2025,MO,1738,Deputada Dayse Amarilio,PARLAMENTAR,1,155469,2026-09-01
2025,MO,1739,Deputado Max Maciel,PARLAMENTAR,1,155471,2026-09-01
2025,MO,1740,Deputado Jorge Vianna,PARLAMENTAR,1,155492,2026-09-01
2025,MO,1741,Deputado Gabriel Magno,PARLAMENTAR,1,155496,2026-09-01
2025,MO,1742,Deputado Jorge Vianna,PARLAMENTAR,1,155516,2026-09-01
2025,MO,1743,Deputado Robério Negreiros,PARLAMENTAR,1,155524,2026-09-01
2025,MO,1744,Deputado Robério Negreiros,PARLAMENTAR,1,155540,2026-09-01
2025,MO,1745,Deputado Fábio Felix,PARLAMENTAR,1,155530,2026-09-01
2025,MO,1746,Deputado Jorge Vianna,PARLAMENTAR,1,155543,2026-09-01
2025,MO,1747,Deputada Dayse Amarilio,PARLAMENTAR,1,155526,2026-09-01
2025,MO,1748,Deputado Max Maciel,PARLAMENTAR,1,155230,2026-09-01
2025,MO,1749,Deputada Dayse Amarilio,PARLAMENTAR,1,155548,2026-09-01
2025,MO,1750,Deputada Dayse Amarilio,PARLAMENTAR,1,155549,2026-09-01
2025,MO,1751,Deputada Dayse Amarilio,PARLAMENTAR,1,155550,2026-09-01
2025,MO,1752,Deputado Robério Negreiros,PARLAMENTAR,1,155547,2026-09-01
2025,MO,1753,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,155570,2026-09-01
2025,MO,1754,Deputado João Cardoso,PARLAMENTAR,8,155551,2026-09-01
2025,MO,1755,Deputado Hermeto,PARLAMENTAR,1,155565,2026-09-01
2025,MO,1756,Deputado Hermeto,PARLAMENTAR,1,155566,2026-09-01
2025,MO,1757,Deputado Hermeto,PARLAMENTAR,1,155576,2026-09-01
2025,MO,1758,Deputado Gabriel Magno,PARLAMENTAR,2,155579,2026-09-01
2025,MO,1759,Deputado João Cardoso,PARLAMENTAR,1,155590,2026-09-01
2025,MO,1760,Deputado Robério Negreiros,PARLAMENTAR,1,155593,2026-09-01
2025,MO,1761,Deputado Jorge Vianna,PARLAMENTAR,1,155592,2026-09-01
2025,MO,1762,Deputado João Cardoso,PARLAMENTAR,1,155606,2026-09-01
2025,MO,1763,Deputado Hermeto,PARLAMENTAR,1,155605,2026-09-01
2025,MO,1764,Deputado João Cardoso,PARLAMENTAR,1,155607,2026-09-01
2025,MO,1765,Deputado Robério Negreiros,PARLAMENTAR,1,155572,2026-09-01
2025,MO,1766,Deputado João Cardoso,PARLAMENTAR,1,155614,2026-09-01
2025,MO,1767,Deputado Gabriel Magno,PARLAMENTAR,1,155612,2026-09-01
2025,MO,1768,Deputado Wellington Luiz,PARLAMENTAR,2,155625,2026-09-01
2025,MO,1769,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,155604,2026-09-01
2025,MO,1770,Deputado Robério Negreiros,PARLAMENTAR,1,155615,2026-09-01
2025,MO,1771,Deputado Gabriel Magno,PARLAMENTAR,2,155661,2026-09-01
2025,MO,1772,Deputada Dayse Amarilio,PARLAMENTAR,1,155649,2026-09-01
2025,MO,1773,Deputado Gabriel Magno,PARLAMENTAR,1,155650,2026-09-01
2025,MO,1774,Deputado Robério Negreiros,PARLAMENTAR,1,155645,2026-09-01
2025,MO,1775,Deputado Iolando,PARLAMENTAR,1,155676,2026-09-01
2025,MO,1776,Deputado Martins Machado,PARLAMENTAR,1,155632,2026-09-01
2025,MO,1777,Deputada Doutora Jane,PARLAMENTAR,3,155483,2026-09-01
2025,MO,1778,Deputado Wellington Luiz,PARLAMENTAR,2,155678,2026-09-01
2025,MO,1779,Deputado Hermeto,PARLAMENTAR,1,155685,2026-09-01
2025,MO,1780,Deputada Dayse Amarilio,PARLAMENTAR,1,155668,2026-09-01
2025,MO,1781,Deputada Dayse Amarilio,PARLAMENTAR,1,155667,2026-09-01
2025,MO,1782,Deputada Dayse Amarilio,PARLAMENTAR,1,155666,2026-09-01
2025,MO,1783,Deputada Dayse Amarilio,PARLAMENTAR,1,155664,2026-09-01
2025,MO,1784,Deputado Hermeto,PARLAMENTAR,1,155686,2026-09-01
2025,MO,1785,Deputado Wellington Luiz,PARLAMENTAR,2,155682,2026-09-01
2025,MO,1786,Deputado Jorge Vianna,PARLAMENTAR,1,155695,2026-09-01
2025,MO,1787,Deputado Wellington Luiz,PARLAMENTAR,2,155701,2026-09-01
2025,MO,1788,Deputado Roosevelt Vilela,PARLAMENTAR,4,155697,2026-09-01
2025,MO,1789,Deputado Ricardo Vale,PARLAMENTAR,1,155665,2026-09-01
2025,MO,1790,Deputado Jorge Vianna,PARLAMENTAR,1,155718,2026-09-01
2025,MO,1791,Deputado João Cardoso,PARLAMENTAR,1,155627,2026-09-01
2025,MO,1792,Deputada Doutora Jane,PARLAMENTAR,2,155723,2026-09-01
2025,MO,1793,Deputado Jorge Vianna,PARLAMENTAR,1,155728,2026-09-01
2025,MO,1794,Deputado Pepa,PARLAMENTAR,1,155754,2026-09-01
2025,MO,1795,Deputado Martins Machado,PARLAMENTAR,1,155722,2026-09-01
2025,MO,1796,Deputado Martins Machado,PARLAMENTAR,1,155758,2026-09-01
2025,MO,1797,Deputado Hermeto,PARLAMENTAR,1,155751,2026-09-01
2025,MO,1798,Deputado Pepa,PARLAMENTAR,1,155780,2026-09-01
2025,MO,1799,Deputado Pepa,PARLAMENTAR,1,155767,2026-09-01
2025,MO,1800,Deputada Paula Belmonte,PARLAMENTAR,1,155786,2026-09-01
2025,MO,1801,Deputada Paula Belmonte,PARLAMENTAR,1,155788,2026-09-01
2025,MO,1802,Deputado Martins Machado,PARLAMENTAR,1,155789,2026-09-01
2025,MO,1803,Deputado Roosevelt Vilela,PARLAMENTAR,2,155778,2026-09-01
2025,MO,1804,Deputado Hermeto,PARLAMENTAR,1,155800,2026-09-01
2025,MO,1805,Deputada Paula Belmonte,PARLAMENTAR,1,155804,2026-09-01
2025,MO,1806,Deputado Jorge Vianna,PARLAMENTAR,2,155772,2026-09-01
2025,MO,1807,Deputado Wellington Luiz,PARLAMENTAR,2,155734,2026-09-01
2025,MO,1808,Deputado Jorge Vianna,PARLAMENTAR,1,155603,2026-09-01
2025,MO,1809,Deputado Rogério Morro da Cruz,PARLAMENTAR,1,155853,2026-09-01
2025,PDL,251,Deputado Chico Vigilante,PARLAMENTAR,1,150619,2026-09-01
2025,PDL,251,Deputado Gabriel Magno,PARLAMENTAR,1,150619,2026-09-01
2025,PDL,251,Deputado Ricardo Vale,PARLAMENTAR,1,150619,2026-09-01
2025,PDL,252,Deputado Eduardo Pedrosa,PARLAMENTAR,1,150658,2026-09-01
2025,PDL,253,Deputado Eduardo Pedrosa,PARLAMENTAR,1,150659,2026-09-01
2025,PDL,256,Deputado Eduardo Pedrosa,PARLAMENTAR,1,150844,2026-09-01
2025,PDL,257,Deputado Chico Vigilante,PARLAMENTAR,2,150871,2026-09-01
2025,PDL,258,Deputado Gabriel Magno,PARLAMENTAR,1,150967,2026-09-01
2025,PDL,259,Deputado Gabriel Magno,PARLAMENTAR,1,150955,2026-09-01
2025,PDL,260,Deputado Fábio Felix,PARLAMENTAR,1,150848,2026-09-01
2025,PDL,261,Deputado João Cardoso,PARLAMENTAR,3,151006,2026-09-01
2025,PDL,262,"Comissão de Economia, Orçamento e Finanças",UNIDADE_INTERNA,2,151027,2026-09-01
2025,PDL,263,"Comissão de Economia, Orçamento e Finanças",UNIDADE_INTERNA,2,151031,2026-09-01
2025,PDL,264,Deputado Rogério Morro da Cruz,PARLAMENTAR,1,151150,2026-09-01
2025,PDL,265,Deputado Rogério Morro da Cruz,PARLAMENTAR,1,151154,2026-09-01
2025,PDL,266,Deputado Rogério Morro da Cruz,PARLAMENTAR,1,151159,2026-09-01
2025,PDL,267,Deputado Martins Machado,PARLAMENTAR,1,151038,2026-09-01
2025,PDL,268,Deputado Martins Machado,PARLAMENTAR,1,151214,2026-09-01
2025,PDL,269,Deputado Roosevelt Vilela,PARLAMENTAR,1,151249,2026-09-01
2025,PDL,270,Deputado Pepa,PARLAMENTAR,1,151244,2026-09-01
2025,PDL,271,Deputado Iolando,PARLAMENTAR,1,151414,2026-09-01
2025,PDL,272,Deputado Eduardo Pedrosa,PARLAMENTAR,1,151442,2026-09-01
2025,PDL,273,Deputado Iolando,PARLAMENTAR,1,151465,2026-09-01
2025,PDL,274,Deputado Robério Negreiros,PARLAMENTAR,1,151460,2026-09-01
2025,PDL,275,Comissão de Saúde,UNIDADE_INTERNA,1,151507,2026-09-01
2025,PDL,276,Deputada Paula Belmonte,PARLAMENTAR,1,151520,2026-09-01
2025,PDL,277,Deputado Eduardo Pedrosa,PARLAMENTAR,1,151544,2026-09-01
2025,PDL,278,Deputada Doutora Jane,PARLAMENTAR,1,151584,2026-09-01
2025,PDL,278,Deputado Daniel Donizet,PARLAMENTAR,1,151584,2026-09-01
2025,PDL,278,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,151584,2026-09-01
2025,PDL,278,Deputado Rogério Morro da Cruz,PARLAMENTAR,1,151584,2026-09-01
2025,PDL,279,Deputada Jaqueline Silva,PARLAMENTAR,1,151570,2026-09-01
2025,PDL,280,Deputada Jaqueline Silva,PARLAMENTAR,1,151571,2026-09-01
2025,PDL,281,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,151587,2026-09-01
2025,PDL,282,Deputado Jorge Vianna,PARLAMENTAR,1,151629,2026-09-01
2025,PDL,283,Deputado Jorge Vianna,PARLAMENTAR,1,151511,2026-09-01
2025,PDL,284,Deputado Thiago Manzoni,PARLAMENTAR,1,151612,2026-09-01
2025,PDL,285,Deputado Wellington Luiz,PARLAMENTAR,1,151736,2026-09-01
2025,PDL,286,Deputado Thiago Manzoni,PARLAMENTAR,1,151500,2026-09-01
2025,PDL,287,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,151785,2026-09-01
2025,PDL,288,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,151781,2026-09-01
2025,PDL,289,Deputado Hermeto,PARLAMENTAR,1,151527,2026-09-01
2025,PDL,290,Deputado Hermeto,PARLAMENTAR,2,151774,2026-09-01
2025,PDL,290,Deputado Wellington Luiz,PARLAMENTAR,2,151774,2026-09-01
2025,PDL,291,Deputado João Cardoso,PARLAMENTAR,2,151820,2026-09-01
2025,PDL,292,Deputado Fábio Felix,PARLAMENTAR,1,151713,2026-09-01
2025,PDL,293,"Comissão de Economia, Orçamento e Finanças",UNIDADE_INTERNA,1,151930,2026-09-01
2025,PDL,294,"Comissão de Economia, Orçamento e Finanças",UNIDADE_INTERNA,1,151934,2026-09-01
2025,PDL,295,Deputado Martins Machado,PARLAMENTAR,1,151943,2026-09-01
2025,PDL,296,Deputado Roosevelt Vilela,PARLAMENTAR,1,151900,2026-09-01
2025,PDL,297,Deputado Roosevelt Vilela,PARLAMENTAR,1,151902,2026-09-01
2025,PDL,298,Deputado Eduardo Pedrosa,PARLAMENTAR,1,151961,2026-09-01
2025,PDL,299,Deputado Martins Machado,PARLAMENTAR,1,151945,2026-09-01
2025,PDL,300,Deputada Jaqueline Silva,PARLAMENTAR,1,151938,2026-09-01
2025,PDL,301,Deputado Wellington Luiz,PARLAMENTAR,2,151963,2026-09-01
2025,PDL,302,Deputado Martins Machado,PARLAMENTAR,1,151798,2026-09-01
2025,PDL,304,Deputada Jaqueline Silva,PARLAMENTAR,1,151932,2026-09-01
2025,PDL,305,Deputado Martins Machado,PARLAMENTAR,1,151944,2026-09-01
2025,PDL,306,Deputado Rogério Morro da Cruz,PARLAMENTAR,1,152109,2026-09-01
2025,PDL,307,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,152187,2026-09-01
2025,PDL,308,Deputado Thiago Manzoni,PARLAMENTAR,1,152204,2026-09-01
2025,PDL,309,Deputado Fábio Felix,PARLAMENTAR,1,152112,2026-09-01
2025,PDL,310,Deputado Ricardo Vale,PARLAMENTAR,2,152205,2026-09-01
2025,PDL,311,Deputado Eduardo Pedrosa,PARLAMENTAR,1,152181,2026-09-01
2025,PDL,312,Deputado Thiago Manzoni,PARLAMENTAR,1,152246,2026-09-01
2025,PDL,313,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,152154,2026-09-01
2025,PDL,314,Deputado Pepa,PARLAMENTAR,1,152247,2026-09-01
2025,PDL,315,Deputado Chico Vigilante,PARLAMENTAR,1,152254,2026-09-01
2025,PDL,316,Deputado João Cardoso,PARLAMENTAR,1,152309,2026-09-01
2025,PDL,317,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,152341,2026-09-01
2025,PDL,318,Deputado Wellington Luiz,PARLAMENTAR,1,152372,2026-09-01
2025,PDL,319,Deputada Paula Belmonte,PARLAMENTAR,1,152397,2026-09-01
2025,PDL,320,Deputada Paula Belmonte,PARLAMENTAR,1,152398,2026-09-01
2025,PDL,321,Mesa Diretora,UNIDADE_INTERNA,1,152042,2026-09-01
2025,PDL,322,Deputado Chico Vigilante,PARLAMENTAR,1,151865,2026-09-01
2025,PDL,323,Deputado Chico Vigilante,PARLAMENTAR,1,152629,2026-09-01
2025,PDL,324,Deputado Chico Vigilante,PARLAMENTAR,1,152762,2026-09-01
2025,PDL,324,Deputado Hermeto,PARLAMENTAR,1,152762,2026-09-01
2025,PDL,325,Deputado Jorge Vianna,PARLAMENTAR,1,152738,2026-09-01
2025,PDL,326,Deputado Ricardo Vale,PARLAMENTAR,1,152782,2026-09-01
2025,PDL,327,Deputada Jaqueline Silva,PARLAMENTAR,1,152807,2026-09-01
2025,PDL,328,Deputado Wellington Luiz,PARLAMENTAR,1,152912,2026-09-01
2025,PDL,329,Deputado Wellington Luiz,PARLAMENTAR,1,152597,2026-09-01
2025,PDL,330,Deputado Fábio Felix,PARLAMENTAR,1,152788,2026-09-01
2025,PDL,331,Deputado Eduardo Pedrosa,PARLAMENTAR,1,153032,2026-09-01
2025,PDL,332,Deputado Thiago Manzoni,PARLAMENTAR,1,152719,2026-09-01
2025,PDL,333,Deputado Thiago Manzoni,PARLAMENTAR,1,153052,2026-09-01
2025,PDL,334,Deputado Thiago Manzoni,PARLAMENTAR,1,153053,2026-09-01
2025,PDL,335,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,153096,2026-09-01
2025,PDL,336,Deputado Martins Machado,PARLAMENTAR,1,152642,2026-09-01
2025,PDL,337,Deputada Dayse Amarilio,PARLAMENTAR,1,153247,2026-09-01
2025,PDL,337,Deputado Fábio Felix,PARLAMENTAR,1,153247,2026-09-01
2025,PDL,337,Deputado Gabriel Magno,PARLAMENTAR,1,153247,2026-09-01
2025,PDL,337,Deputado Max Maciel,PARLAMENTAR,1,153247,2026-09-01
2025,PDL,338,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,153363,2026-09-01
2025,PDL,339,Deputado Wellington Luiz,PARLAMENTAR,1,153313,2026-09-01
2025,PDL,340,Deputado Wellington Luiz,PARLAMENTAR,1,153304,2026-09-01
2025,PDL,341,Deputado Eduardo Pedrosa,PARLAMENTAR,2,153466,2026-09-01
2025,PDL,342,Deputado Eduardo Pedrosa,PARLAMENTAR,1,153465,2026-09-01
2025,PDL,343,Deputado João Cardoso,PARLAMENTAR,1,153729,2026-09-01
2025,PDL,344,Deputado Wellington Luiz,PARLAMENTAR,1,153745,2026-09-01
2025,PDL,345,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,153730,2026-09-01
2025,PDL,346,Comissão de Constituição e Justiça,UNIDADE_INTERNA,1,153780,2026-09-01
2025,PDL,347,Deputado Chico Vigilante,PARLAMENTAR,1,153900,2026-09-01
2025,PDL,348,Deputado João Cardoso,PARLAMENTAR,1,151300,2026-09-01
2025,PDL,349,Deputado Thiago Manzoni,PARLAMENTAR,1,153933,2026-09-01
2025,PDL,350,Deputado Max Maciel,PARLAMENTAR,1,153662,2026-09-01
2025,PDL,351,Deputado Max Maciel,PARLAMENTAR,1,153848,2026-09-01
2025,PDL,352,Deputado Robério Negreiros,PARLAMENTAR,1,153975,2026-09-01
2025,PDL,353,Deputado Thiago Manzoni,PARLAMENTAR,1,154146,2026-09-01
2025,PDL,354,Deputado João Cardoso,PARLAMENTAR,1,154160,2026-09-01
2025,PDL,355,Deputado João Cardoso,PARLAMENTAR,1,154167,2026-09-01
2025,PDL,356,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,154279,2026-09-01
2025,PDL,357,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,154159,2026-09-01
2025,PDL,358,Deputado Ricardo Vale,PARLAMENTAR,1,154303,2026-09-01
2025,PDL,359,Deputado Ricardo Vale,PARLAMENTAR,1,154305,2026-09-01
2025,PDL,360,Deputado Gabriel Magno,PARLAMENTAR,1,154095,2026-09-01
2025,PDL,361,Deputado Eduardo Pedrosa,PARLAMENTAR,1,154308,2026-09-01
2025,PDL,362,Deputado Jorge Vianna,PARLAMENTAR,1,154353,2026-09-01
2025,PDL,363,Deputado Roosevelt Vilela,PARLAMENTAR,1,154204,2026-09-01
2025,PDL,364,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,154354,2026-09-01
2025,PDL,365,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,154379,2026-09-01
2025,PDL,366,Deputado Pepa,PARLAMENTAR,2,153711,2026-09-01
2025,PDL,367,Deputada Paula Belmonte,PARLAMENTAR,1,154330,2026-09-01
2025,PDL,368,Deputado Jorge Vianna,PARLAMENTAR,1,154350,2026-09-01
2025,PDL,369,Deputado Jorge Vianna,PARLAMENTAR,1,154351,2026-09-01
2025,PDL,370,Deputado Max Maciel,PARLAMENTAR,1,154712,2026-09-01
2025,PDL,371,Deputado Iolando,PARLAMENTAR,1,154740,2026-09-01
2025,PDL,372,Deputado Rogério Morro da Cruz,PARLAMENTAR,1,154762,2026-09-01
2025,PDL,373,Deputado Chico Vigilante,PARLAMENTAR,1,154868,2026-09-01
2025,PDL,374,Deputado Pepa,PARLAMENTAR,2,154886,2026-09-01
2025,PDL,375,Deputado Pepa,PARLAMENTAR,1,154882,2026-09-01
2025,PDL,376,Comissão de Desenvolvimento Econômico Sustentável Ciência Tecnologia Meio Ambiente e Turismo,UNIDADE_INTERNA,1,154937,2026-09-01
2025,PDL,377,Deputado Chico Vigilante,PARLAMENTAR,1,155015,2026-09-01
2025,PDL,377,Deputado Wellington Luiz,PARLAMENTAR,1,155015,2026-09-01
2025,PDL,378,Deputado Roosevelt Vilela,PARLAMENTAR,1,155042,2026-09-01
2025,PDL,379,Deputado Ricardo Vale,PARLAMENTAR,1,155057,2026-09-01
2025,PDL,380,Deputada Jaqueline Silva,PARLAMENTAR,1,155028,2026-09-01
2025,PDL,381,Deputado Wellington Luiz,PARLAMENTAR,1,155243,2026-09-01
2025,PDL,382,Deputado Thiago Manzoni,PARLAMENTAR,1,155275,2026-09-01
2025,PDL,383,Deputado Ricardo Vale,PARLAMENTAR,1,155288,2026-09-01
2025,PDL,384,Deputado Hermeto,PARLAMENTAR,1,155323,2026-09-01
2025,PDL,385,Deputada Jaqueline Silva,PARLAMENTAR,1,155257,2026-09-01
2025,PDL,386,Deputada Jaqueline Silva,PARLAMENTAR,1,155274,2026-09-01
2025,PDL,387,Deputado Iolando,PARLAMENTAR,1,155397,2026-09-01
2025,PDL,388,Deputado Martins Machado,PARLAMENTAR,1,155399,2026-09-01
2025,PDL,389,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155422,2026-09-01
2025,PDL,390,Deputado Jorge Vianna,PARLAMENTAR,1,155401,2026-09-01
2025,PDL,391,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155425,2026-09-01
2025,PDL,392,Comissão de Desenvolvimento Econômico Sustentável Ciência Tecnologia Meio Ambiente e Turismo,UNIDADE_INTERNA,1,155546,2026-09-01
2025,PDL,393,"Comissão de Economia, Orçamento e Finanças",UNIDADE_INTERNA,1,155583,2026-09-01
2025,PDL,394,"Comissão de Economia, Orçamento e Finanças",UNIDADE_INTERNA,1,155584,2026-09-01
2025,PDL,395,"Comissão de Economia, Orçamento e Finanças",UNIDADE_INTERNA,1,155582,2026-09-01
2025,PDL,396,Deputado Ricardo Vale,PARLAMENTAR,1,155602,2026-09-01
2025,PDL,397,Deputada Doutora Jane,PARLAMENTAR,1,155677,2026-09-01
2025,PDL,398,Deputado Roosevelt Vilela,PARLAMENTAR,1,155699,2026-09-01
2025,PDL,399,"Comissão de Economia, Orçamento e Finanças",UNIDADE_INTERNA,1,155746,2026-09-01
2025,PDL,400,"Comissão de Economia, Orçamento e Finanças",UNIDADE_INTERNA,1,155748,2026-09-01
2025,PDL,401,"Comissão de Economia, Orçamento e Finanças",UNIDADE_INTERNA,1,155756,2026-09-01
2025,PDL,402,"Comissão de Economia, Orçamento e Finanças",UNIDADE_INTERNA,1,155760,2026-09-01
2025,PDL,403,"Comissão de Economia, Orçamento e Finanças",UNIDADE_INTERNA,1,155749,2026-09-01
2025,PDL,404,"Comissão de Economia, Orçamento e Finanças",UNIDADE_INTERNA,1,155747,2026-09-01
2025,PDL,405,"Comissão de Economia, Orçamento e Finanças",UNIDADE_INTERNA,1,155795,2026-09-01
2025,PDL,406,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155878,2026-09-01
2025,PDL,407,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155877,2026-09-01
2025,PDL,408,Deputado Eduardo Pedrosa,PARLAMENTAR,1,155876,2026-09-01
2025,PDL,412,Deputada Paula Belmonte,PARLAMENTAR,1,155559,2026-09-01
2025,PDL,414,Deputado João Cardoso,PARLAMENTAR,1,155816,2026-09-01
