ano,tipoProposicao,numero,siglaNumeroAno,categoria,veredito,emendas_acatadas,emendas_decididas,emendas_registradas,dataLeitura,ementa
2022,Projeto de Lei Complementar,120,PLC 120/2022,pendente,pendente,0,0,20,2022-05-04,"Altera a Lei Complementar n° 769, de 30 de junho de 2008, que reorganiza e unifica o Regime Próprio de Previdência Social do Distrito Federal, com fundamento n° Artigo 52. da Lei Complementar n° 932 de 03 outubro de 2017 e altera a Lei Complementar n° 840 de 23 de dezembro de 2011."
2022,Projeto de Lei Complementar,126,PLC 126/2022,pendente,pendente,0,0,0,2022-06-15,"Altera a Lei Complementar n° 937, de 22 de dezembro de 2017, que altera a legislação distrital relativa ao Imposto sobre Serviços de Qualquer Natureza - ISS e dá outras providências."
2022,Projeto de Lei Complementar,127,PLC 127/2022,aprovada_no_texto_original,aprovada,0,0,0,2022-06-21,"Estabelece sistema de classificação dos créditos inscritos em dívida ativa do Distrito Federal, suas autarquias e fundações, e dá outras providências."
2022,Projeto de Lei Complementar,128,PLC 128/2022,pendente,pendente,0,0,1,2022-06-28,"Altera a Lei Complementar n° 840, de 23 de dezembro de 2011, que dispõe sobre o regime jurídico dos servidores públicos civis do Distrito Federal, das autarquias e das fundações públicas distritais."
2022,Projeto de Lei Complementar,129,PLC 129/2022,pendente,pendente,0,0,1,2022-08-02,"Altera a Lei Complementar no 751, de 28 de dezembro de 2007, para atualizar a composição do Conselho de Administração do FUNPCDF."
2022,Projeto de Lei Complementar,130,PLC 130/2022,pendente,pendente,0,0,0,2022-08-02,"Altera a Lei Complementar n° 937, de 22 de dezembro de 2017, que altera a legislação distrital relativa ao Imposto sobre Serviços de Qualquer Natureza - ISS e dá outras providências.
"
2022,Projeto de Lei Complementar,132,PLC 132/2022,pendente,pendente,0,0,0,2022-08-09,"Autoriza a extensão de uso e atividades principais para o Lote 45 do Setor de Embaixadas Norte - SEN, na Região Administrativa do Plano Piloto – RA I, e dá outras providências."
2022,Projeto de Lei Complementar,133,PLC 133/2022,pendente,pendente,0,0,0,2022-08-16,"Dispõe sobre a desafetação e alteração dos parâmetros de uso e ocupação do solo definidos para os lotes da Quadra 302, Conjunto 08, Lote 01 e da QI 616, Área Especial 01, localizados na Região Administrativa de Samambaia."
2022,Projeto de Lei Complementar,134,PLC 134/2022,pendente,pendente,0,0,1,2022-08-23,"Altera o art. 135 e anexos da Lei Complementar n° 803, de 25 de abril de 2009, que aprova a revisão do Plano Diretor de Ordenamento Territorial do Distrito Federal - PDOT e dá outras providências."
2022,Projeto de Lei Complementar,140,PLC 140/2022,pendente,pendente,0,0,0,2022-12-06,Revoga a Lei Complementar que especifica.
2022,Projeto de Lei Complementar,141,PLC 141/2022,pendente,pendente,0,0,4,2022-12-15,"Autoriza a extensão de usos e atividades para os lotes do Setor Comercial Sul – SCS, na Região Administrativa do Plano Piloto – RA I, e dá outras providências."
2022,Proposta de Emenda à Lei Orgânica,43,PELO 43/2022,pendente,pendente,1,1,1,2022-06-29,Altera o art. 51 da Lei Orgânica do Distrito Federal.
2022,Proposta de Emenda à Lei Orgânica,46,PELO 46/2022,pendente,pendente,0,0,4,2022-11-09,Dá nova redação ao § 1o do art. 144 da Lei Orgânica do Distrito Federal.
2023,Proc,1,PROC 1/2023,pendente,pendente,0,0,0,2023-02-01,"Homologa os Convênios ICMS nºs 50, de 5 de julho de 2018; 59, de 30 de julho de 2020; 161, de 9 de outubro de 2021; 204, de 9 de dezembro de 2021 e 230, de 17 de dezembro de 2021, que alteram o Convênio ICMS nº 38, de 30 de março de 2012."
2023,Proc,2,PROC 2/2023,pendente,pendente,0,0,0,2023-02-01,"Homologa o Convênio ICMS nº 157, de 1º de outubro de 2021."
2023,Proc,3,PROC 3/2023,pendente,pendente,0,0,0,2023-02-01,"Homologa os Convênios ICMS que especifica, que alteram o Convênio ICMS nº 87/2002."
2023,Proc,4,PROC 4/2023,pendente,pendente,0,0,0,2023-03-15,"Indicação do nome do Dr. Juracy Cavalcante Lacerda Júnior para ocupar o cargo de Diretor-Presidente do Instituto de Gestão Estratégica de Saúde do Distrito Federal - Iges/DF.
"
2023,Proc,5,PROC 5/2023,pendente,pendente,0,0,0,2023-03-22,"Homologa alterações do Convênio ICMS nº 38/12, de 30 de março de 2012.

"
2023,Proc,6,PROC 6/2023,pendente,pendente,0,0,0,2023-03-28,Fixa o subsídio de cargos do Poder Executivo do Distrito Federal.
2023,Proc,7,PROC 7/2023,pendente,pendente,0,0,0,2023-04-04,"Prestação de Contas Anual do Governador do Distrito Federal, relativa ao exercício de 2022, em consonância com o disposto no inciso XVII do artigo 100 da Lei Orgânica do Distrito Federal.
"
2023,Proc,8,PROC 8/2023,pendente,pendente,0,0,0,2023-05-23,"Homologa o Convênio ICMS 21, de 14 de abril de 2023.

"
2023,Proc,9,PROC 9/2023,pendente,pendente,0,0,0,2023-06-13,Homologa os Convênios ICMS nº 26/2021 e nº 104/2021.
2023,Proc,10,PROC 10/2023,pendente,pendente,0,0,0,2023-06-27,Encaminha os relatórios anuais de concessões e permissões atinentes ao exercício de 2022.
2023,Proc,11,PROC 11/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-10-10,"Indicação do Sr. Walid de Melo Pires Sariedine para ocupar o cargo de Presidente da Junta Comercial, Industrial e Serviços do Distrito Federal – Jucis/DF, em cumprimento ao disposto no art. 12 da Lei nº 6.315, de 27 de junho de 2019 e a indicação do Sr. José Fernando Ferreira da Silva para ocupar o cargo de Vice-Presidente da Jucis/DF."
2023,Proc,12,PROC 12/2023,pendente,pendente,0,0,0,2023-10-24,"Homologa o Convênio ICMS nº 81, de 22 de junho de 2023, e o Convênio ICMS nº 122, de 9 de agosto de 2023."
2023,Proc,13,PROC 13/2023,pendente,pendente,0,0,0,2023-11-14,"Homologa os Convênios ICMS nº 180/2022, nº 42/2023 e nº 92/2023.
"
2023,Proc,14,PROC 14/2023,pendente,pendente,0,0,0,2023-11-23,"Homologa o Convênio ICMS nº 105, de 4 de agosto de 2023."
2023,Proc,15,PROC 15/2023,pendente,pendente,0,0,0,2023-11-28,"Homologa o Convênio ICMS nº 163, de 1º de outubro de 2021.
"
2023,Proc,16,PROC 16/2023,pendente,pendente,0,0,0,2023-12-05,"Homologa os Convênios ICMS nº 131, de 3 de setembro de 2021, e nº 43, de 14 de abril de 2023."
2023,Proc,17,PROC 17/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-12-05," Recondução do senhor Antônio Apolinário Rebelo Figueirêdo para ocupar o cargo de Diretor da Agência Reguladora de Águas, Energia e Saneamento Básico do Distrito Federal — Adasa, nos termos do § 2º do art. 16 da Lei n.º 4.285, de 26 de dezembro de 2008."
2023,Projeto de Lei,1,PL 1/2023,pendente,pendente,0,0,1,2023-02-01,"Altera a Lei nº 1.254, de 8 de novembro de 1996, que dispõe quanto ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS, e dá outras providências."
2023,Projeto de Lei,2,PL 2/2023,pendente,pendente,0,0,0,2023-02-01,"Altera a Lei nº 2.676, de 12 de janeiro de 2001, que dispõe sobre a criação da Fundação de Ensino e Pesquisa em Ciências da Saúde e dá outras providências."
2023,Projeto de Lei,3,PL 3/2023,pendente,pendente,0,0,2,2023-02-01,"Altera a Lei nº 1.254, de 8 de novembro de 1996, que dispõe quanto ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS, e dá outras providências."
2023,Projeto de Lei,4,PL 4/2023,pendente,pendente,0,0,1,2023-02-01,"Dispõe sobre a autenticação de copias de documentos por advogados, em processos administrativos, no âmbito da Administração Pública, direta e indireta, do Distrito Federal."
2023,Projeto de Lei,106,PL 106/2023,pendente,pendente,0,0,1,2023-02-08,"Institui o Protocolo Por Todas Elas para prevenção e atuação imediata de apoio a vítimas de violência, assédio ou importunação de cunho sexual em estabelecimentos de lazer e entretenimento e cria o Selo Todos Por Elas.

"
2023,Projeto de Lei,107,PL 107/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-02-09,"Altera a Lei nº 4.585, de 13 de julho de 2011, que dispõe sobre a participação de servidor, empregado público ou membro da sociedade nos órgãos de deliberação coletiva da administração direta, autárquica e fundacional, e dá outras providências.
"
2023,Projeto de Lei,129,PL 129/2023,pendente,pendente,0,0,3,2023-02-15,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal, no valor de R$ 10.000,00. "
2023,Projeto de Lei,194,PL 194/2023,pendente,pendente,2,2,2,2023-03-14,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 3.600.000,00."
2023,Projeto de Lei,195,PL 195/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-03-14,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 16.789.402,00."
2023,Projeto de Lei,196,PL 196/2023,pendente,pendente,38,77,82,2023-03-14,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 359.846.913,00"
2023,Projeto de Lei,197,PL 197/2023,pendente,pendente,1,2,4,2023-03-14,"Dispõe sobre a obrigatoriedade da previsão de solução para recarga de veículos elétricos em condomínios verticais e horizontais, que tenham estacionamentos ou garagens em área comum, residenciais ou comerciais, e pontos públicos de recarga e dá outras providências."
2023,Projeto de Lei,219,PL 219/2023,aprovada_com_emendas,aprovada,5,5,5,2023-03-21,"Altera as Leis Distritais nºs 6.468, de 27 de dezembro de 2019, 7.153, de 06 de junho de 2022, 4.169, de 08 de julho de 2008, 4.269, de 15 de dezembro de 2008, 6.251, de 27 de dezembro de 2018, e dá outras providências."
2023,Projeto de Lei,237,PL 237/2023,pendente,pendente,1,2,2,2023-03-28,"Dispõe sobre o reajuste geral dos servidores ativos, aposentados e pensionistas da Administração direta, autárquica e fundacional do Distrito Federal."
2023,Projeto de Lei,238,PL 238/2023,pendente,pendente,0,0,3,2023-03-28,"Reajusta o valor dos cargos em comissão da Administração Direta, Autárquica e Fundacional do Distrito Federal e dá outras providências.
"
2023,Projeto de Lei,239,PL 239/2023,pendente,pendente,0,0,1,2023-03-28,"Altera a Lei nº 7.171, de 1 de agosto de 2022, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2023 e dá  outras providências.
"
2023,Projeto de Lei,240,PL 240/2023,pendente,pendente,3,3,5,2023-03-28,"Altera a Lei nº 7.171, de 1 de agosto de 2022, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2023 e dá outras providências.

"
2023,Projeto de Lei,241,PL 241/2023,pendente,pendente,0,0,0,2023-03-28,"Cria cargos comissionados nas estruturas administrativas das Administrações Regionais de Água Quente e de Arapoanga e da Secretaria de Estado de Justiça e Cidadania do Distrito Federal, e dá outras providências
"
2023,Projeto de Lei,255,PL 255/2023,pendente,pendente,0,0,1,2023-03-30,"Altera a Lei nº 7.171, de 1º de agosto de 2022, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2023 e dá outras providências.

"
2023,Projeto de Lei,256,PL 256/2023,pendente,pendente,0,0,0,2023-03-30,"Altera a Lei nº 7.171, de 1 de agosto de 2022, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2023 e dá  outras providências."
2023,Projeto de Lei,273,PL 273/2023,pendente,pendente,12,12,16,2023-04-05,"Altera a Lei nº 7.171, de 1 de agosto de 2022, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2023 e dá outras providências."
2023,Projeto de Lei,285,PL 285/2023,pendente,pendente,0,0,3,2023-04-12,"Atualiza a legislação distrital que trata do sistema penitenciário e das políticas de segurança pública, em virtude da criação da Secretaria de Estado de Administração Penitenciária do Distrito Federal."
2023,Projeto de Lei,323,PL 323/2023,pendente,pendente,52,115,138,2023-04-25,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 210.000,00.

"
2023,Projeto de Lei,336,PL 336/2023,pendente,pendente,1,1,1,2023-04-26,"Altera a Lei nº 4.285, de 26 de dezembro de 2008, e dá outras providências.

"
2023,Projeto de Lei,370,PL 370/2023,pendente,pendente,0,0,0,2023-05-16,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 3.061.000,00. 

"
2023,Projeto de Lei,371,PL 371/2023,aprovada_com_emendas,aprovada,227,252,280,2023-05-16,Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá outras providências.
2023,Projeto de Lei,383,PL 383/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-05-23,"Altera a Lei nº 1.355 de 30 de dezembro de 1996, que dispõe sobre o regime de substituição tributária relativo ao Imposto sobre Serviços - ISS e dá outras providências."
2023,Projeto de Lei,384,PL 384/2023,pendente,pendente,0,0,1,2023-05-23,"Altera a Lei nº 7.171, de 1 de agosto de 2022, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2023 e dá  outras providências."
2023,Projeto de Lei,385,PL 385/2023,pendente,pendente,0,0,0,2023-05-23,Dispõe sobre a atualização cadastral do usuário do Sistema Único de Saúde e a racionalização da fila de espera na regulação.
2023,Projeto de Lei,408,PL 408/2023,aprovada_com_emendas,aprovada,6,6,6,2023-05-30,Dispõe sobre a concessão de direito real de uso para ocupação de áreas públicas contíguas aos lotes destinados ao uso residencial localizados nas Regiões Administrativas do Lago Sul e do Lago Norte e dá outras providências.
2023,Projeto de Lei,409,PL 409/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-05-30,Reajusta o valor dos cargos em comissão da Companhia de Saneamento Ambiental do Distrito Federal - Caesb e dá outras providências.
2023,Projeto de Lei,442,PL 442/2023,aprovada_com_emendas,aprovada,1,1,3,2023-06-20,"Altera a Lei nº 6.315, de 27 de junho de 2019, que dispõe sobre a criação da Junta Comercial, Industrial e Serviços do Distrito Federal – Jucis–DF e dá outras providências."
2023,Projeto de Lei,451,PL 451/2023,aprovada_com_emendas,aprovada,1,1,3,2023-06-27,"Dispõe sobre a cooperação, implementação e execução de ações entre a Administração Pública distrital e os serviços sociais autônomos na forma que especifica."
2023,Projeto de Lei,452,PL 452/2023,aprovada_com_emendas,aprovada,22,33,34,2023-06-27,"Altera a Lei nº 3.877, de 26 de junho de 2006, que dispõe sobre a política habitacional do Distrito Federal.
"
2023,Projeto de Lei,453,PL 453/2023,aprovada_com_emendas,aprovada,1,1,1,2023-06-27,"Altera a Lei nº 6.138, de 26 de abril de 2018, que institui o Código de Obras e Edificações do Distrito Federal - COE."
2023,Projeto de Lei,454,PL 454/2023,pendente,pendente,0,0,1,2023-06-27,"Altera a Lei nº 4.858, de 29 de junho de 2012, que regulamenta, no Poder Executivo, o art. 19, inciso V, da Lei Orgânica do Distrito Federal, e dá outras providências."
2023,Projeto de Lei,455,PL 455/2023,aprovada_com_emendas,aprovada,92,104,104,2023-06-27,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 6.475.000,00."
2023,Projeto de Lei,462,PL 462/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-06-27,"Altera a Lei nº 7.431, de 17 de dezembro de 1985, que institui no Distrito Federal o imposto sobre a propriedade de veículos automotores, e a Lei nº 3.830, de 14 de março de 2006, que dispõe quanto ao Imposto sobre a Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos a eles Relativos - ITBI."
2023,Projeto de Lei,463,PL 463/2023,aprovada_com_emendas,aprovada,1,1,1,2023-06-27,"Altera a Lei nº 7.171, de 1 de agosto de 2022, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2023 e dá  outras providências."
2023,Projeto de Lei,466,PL 466/2023,aprovada_com_emendas,aprovada,8,8,9,2023-06-27,"Altera a Lei nº 7.171, de 1 de agosto de 2022, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2023 e dá outras providências."
2023,Projeto de Lei,467,PL 467/2023,pendente,pendente,0,0,0,2023-08-01,"Altera a Lei nº 1.254, de 8 de novembro de 1996, que dispõe quanto ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS, e dá outras providências."
2023,Projeto de Lei,468,PL 468/2023,aprovada_no_texto_original,aprovada,0,1,1,2023-08-01,"Altera a Lei nº 1.254, de 8 de novembro de 1996, que dispõe quanto ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS."
2023,Projeto de Lei,469,PL 469/2023,pendente,pendente,0,0,0,2023-08-01,"Altera a Lei nº 7.042, de 29 de dezembro de 2021, que autoriza o Poder Executivo a contratar operações de crédito com o Banco Nacional de Desenvolvimento Econômico e Social – BNDES e dá outras providências."
2023,Projeto de Lei,470,PL 470/2023,aprovada_com_emendas,aprovada,2,2,4,2023-08-01,"Altera a Lei nº 5.105, de 03 de maio de 2013, que ""reestrutura a carreira Magistério Público do Distrito Federal e dá outras providências"" e dá outras providências."
2023,Projeto de Lei,471,PL 471/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-08-01,"Altera a Lei nº 7.171, de 1 de agosto de 2022, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2023 e dá  outras providências."
2023,Projeto de Lei,535,PL 535/2023,aprovada_com_emendas,aprovada,47,63,65,2023-08-15,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor R$ 3.663.742,00"
2023,Projeto de Lei,549,PL 549/2023,aprovada_com_emendas,aprovada,1,1,1,2023-08-17,"Estabelece medidas de assistência financeira, em caráter temporário, aos órfãos de feminicídio no Distrito Federal.

"
2023,Projeto de Lei,588,PL 588/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-09-05,"Altera a Lei nº 1.254, de 8 de novembro de 1996, que dispõe quanto ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação – ICMS e dá outras providências."
2023,Projeto de Lei,608,PL 608/2023,pendente,pendente,1,1,1,2023-09-14,"Altera a Lei nº 6.242, de 20 de dezembro de 2018, que cria o Fundo de Segurança Pública do Distrito Federal - FUSPDF e dá outras providências."
2023,Projeto de Lei,612,PL 612/2023,aprovada_com_emendas,aprovada,249,262,301,2023-09-19,Dispõe sobre o Plano Plurianual do Distrito Federal para o quadriênio 2024-2027.
2023,Projeto de Lei,613,PL 613/2023,aprovada_com_emendas,aprovada,631,659,679,2023-09-19,Estima a receita e fixa a despesa do Distrito Federal para o exercício financeiro de 2024.
2023,Projeto de Lei,636,PL 636/2023,aprovada_com_emendas,aprovada,12,23,23,2023-09-26,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 3.000.000,00."
2023,Projeto de Lei,640,PL 640/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-09-27,"Altera a Lei nº 7.171, de 1 de agosto de 2022, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2023 e dá outras providências."
2023,Projeto de Lei,642,PL 642/2023,aprovada_no_texto_original,aprovada,0,1,1,2023-10-03,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 84.343.164,00."
2023,Projeto de Lei,663,PL 663/2023,aprovada_com_emendas,aprovada,38,41,42,2023-10-10,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 53.474.423,00. "
2023,Projeto de Lei,664,PL 664/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-10-10,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 12.318.479,00."
2023,Projeto de Lei,696,PL 696/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-10-18,"Autoriza o Poder Executivo prestar contragarantia à Garantia oferecida pela União, para a operação de crédito externo a ser realizada pela Companhia de Saneamento Ambiental do Distrito Federal (Caesb) junto ao KfW - Entwicklungsbank - Banco de Desenvolvimento Alemão e dá outras providências."
2023,Projeto de Lei,697,PL 697/2023,aprovada_com_emendas,aprovada,3,3,3,2023-10-18,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 10.680.370,00."
2023,Projeto de Lei,698,PL 698/2023,pendente,pendente,0,0,3,2023-10-18,"Altera a Lei nº 5.547, de 06 de outubro de 2015, que dispõe sobre as autorizações para localização e funcionamento de atividades econômicas e auxiliares."
2023,Projeto de Lei,701,PL 701/2023,pendente,pendente,29,30,32,2023-10-18,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 1.001.943,00. 

"
2023,Projeto de Lei,702,PL 702/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-10-19,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 4.292.000,00.
"
2023,Projeto de Lei,703,PL 703/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-10-19,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 6.000.000,00."
2023,Projeto de Lei,704,PL 704/2023,aprovada_com_emendas,aprovada,1,1,1,2023-10-19,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 142.948.894,00."
2023,Projeto de Lei,710,PL 710/2023,aprovada_com_emendas,aprovada,1,1,4,2023-10-24,"Altera a Lei nº 4.285, de 26 de dezembro de 2008, que reestrutura a Agência Reguladora de Águas e Saneamento do Distrito Federal – ADASA/DF, dispõe sobre recursos hídricos e serviços públicos no Distrito Federal, e a Lei nº 5.418, de 24 de novembro de 2014, que dispõe sobre a Política Distrital de Resíduos Sólidos, e dá outras providências."
2023,Projeto de Lei,722,PL 722/2023,aprovada_com_emendas,aprovada,2,2,3,2023-10-26,Institui multas por descumprimento de obrigações acessórias relativas à Declaração Eletrônica de Serviços das Instituições Financeiras e demais entidades - DES-IF.
2023,Projeto de Lei,724,PL 724/2023,aprovada_com_emendas,aprovada,1,1,1,2023-10-31,"Concede remissão, anistia e isenção do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, do Imposto sobre a Transmissão Causa Mortis e Doação de Quaisquer Bens ou Direitos - ITCD, do Imposto sobre a Transmissão Inter Vivos de Bens Imóveis por Natureza ou Acessão Física e de Direitos Reais sobre Imóveis - ITBI e da Taxa de Limpeza Pública - TLP relativos aos imóveis pertencentes ao Fundo Garantidor de Parcerias Público-Privadas do Distrito Federal - FGP-DF, instituído pela Lei nº 5.004, de 21 de dezembro de 2012."
2023,Projeto de Lei,725,PL 725/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-10-31,Dispõe sobre os direitos trabalhistas dos empregados públicos que integram o quadro de Empregados Permanentes em Extinção do IPEDF CODEPLAN.
2023,Projeto de Lei,726,PL 726/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-10-31,"Estabelece a pauta de valores venais de veículos automotores usados registrados e licenciados no Distrito Federal para efeito de lançamento do Imposto sobre a Propriedade de Veículos Automotores - IPVA, relativamente ao exercício de 2024, e dá outras providências."
2023,Projeto de Lei,727,PL 727/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-10-31,"Altera a Lei nº 5.279, de 24 de dezembro de 2013, que institui o ""Programa Bolsa Atleta para Pessoas com Deficiência""."
2023,Projeto de Lei,732,PL 732/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-10-31,"Estabelece a pauta de valores venais de terrenos e edificações do Distrito Federal para efeito de lançamento do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, relativamente ao exercício de 2024, e dá outras providências."
2023,Projeto de Lei,734,PL 734/2023,pendente,pendente,1,1,1,2023-11-01,"Autoriza o Poder Executivo a contratar operação de crédito externo junto ao Fundo Financeiro para Desenvolvimento da Bacia do Prata - FONPLATA, com a garantia da União e dá outras providências."
2023,Projeto de Lei,736,PL 736/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-11-07,Dispõe sobre a Carreira Auditoria Tributária do Distrito Federal e dá outras providências.
2023,Projeto de Lei,749,PL 749/2023,aprovada_com_emendas,aprovada,18,18,25,2023-11-14,Dispõe sobre o licenciamento para a realização de eventos e dá outras providências.
2023,Projeto de Lei,750,PL 750/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-11-14,"Altera a Lei nº 5.105, de 03 de maio de 2013, que ""reestrutura a carreira Magistério Público do Distrito Federal e dá outras providências"" e a Lei nº 5.106, de 03 de maio de 2013, que ""dispõe sobre a carreira Assistência à Educação do Distrito Federal e dá outras providências"", e dá outras providências."
2023,Projeto de Lei,768,PL 768/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-11-21,"Altera a Lei nº 7.313, de 27 de julho de 2023, que ""dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá outras providências""."
2023,Projeto de Lei,769,PL 769/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-11-21,"Altera a Lei nº 5.106, de 3 de maio de 2013, que ""dispõe sobre a carreira Assistência à Educação do Distrito Federal"".

"
2023,Projeto de Lei,783,PL 783/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-11-21,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá  outras providências."
2023,Projeto de Lei,784,PL 784/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-11-23,"Altera a Lei nº 6.421, de 16 de dezembro de 2019, que ""dispõe sobre a redução da base de cálculo do Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS nas operações com a cesta básica de alimentos""."
2023,Projeto de Lei,793,PL 793/2023,aprovada_com_emendas,aprovada,5,5,6,2023-12-05,"Altera a Lei nº 1.170, de 24 de julho de 1996, que ""institui o instrumento jurídico da outorga onerosa do direito de construir no Distrito Federal""."
2023,Projeto de Lei,794,PL 794/2023,pendente,pendente,0,0,0,2023-12-05,"Altera a Lei nº 6.466, de 27 de dezembro de 2019, que dispõe sobre os benefícios fiscais do Imposto sobre a Propriedade de Veículos Automotores - IPVA, do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, do Imposto sobre a Transmissão Causa Mortis e Doação de Quaisquer Bens ou Direitos - ITCD, do Imposto sobre a Transmissão Inter Vivos de Bens Imóveis e de Direitos a eles Relativos - ITBI e da Taxa de Limpeza Pública - TLP, e dá outras providências."
2023,Projeto de Lei,795,PL 795/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-12-05,"Dispõe sobre a reestruturação da Carreira Auditoria de Controle Interno do Distrito Federal, e dá outras providências."
2023,Projeto de Lei,796,PL 796/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-12-05,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá outras providências."
2023,Projeto de Lei,797,PL 797/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-12-05,Dispõe sobre a Carreira Procurador do Distrito Federal e dá outras providências.
2023,Projeto de Lei,798,PL 798/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-12-05,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 10.653.728,00. "
2023,Projeto de Lei,799,PL 799/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-12-05,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 55.699.526,00. "
2023,Projeto de Lei,813,PL 813/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-12-06,"Altera a Lei nº 4.020, de 25 de setembro de 2007?, que autoriza a criação da Companhia de Desenvolvimento Habitacional do Distrito Federal – CODHAB/DF, cria o Sistema de Habitação do Distrito Federal – SIHAB-DF e dá outras providências. "
