ano,data_da_liquidacao,data_da_ordem_bancaria,dias_entre_liquidacao_e_pagamento,cnpj_credor,credor,forma_do_registro_na_fonte,valor,objeto,categoria_de_contrato,fonte_de_recursos,obrigacoes_mais_antigas_ultrapassadas,justificativa_publicada,as_of
2023,2023-06-20,2023-06-20,0,08220275000142,GRÁFICA E EDITORA MOVIMENTO LTDA,cnpj,"5.179,39",SERVIÇOS GRÁFICOS,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-20,2023-06-20,0,32904046000121,RPL COMERCIO E SERVICOS LTDA,cnpj,"3.069,55",SERVIÇO DE CLIPPING ONLINE E IMPRESSO - MAIO DE 2023 E VALORES RETROATIVOS DE JANEIRO A ABRIL DE 2023.,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-20,2023-06-21,1,07522669000192,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S/A,cnpj,"216.356,55",FORNECIMENTO DE ENERGIA ELÉTRICA - MÊS FATURADO: JUNHO/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-21,2023-06-21,0,01134191000228,SERVIX INFORMÁTICA LTDA,cnpj,"8.705,81",SERVIÇOS DE MONITORAMENTO E GESTÃO DE EVENTOS DOS ATIVOS DE REDE E DO DATACENTER DE INFRAESTRUTURA DE TI DA CLDF - MAIO/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-21,2023-06-22,1,02116643000120,RONALDO DE SOUZA MOSCOSO - ME,cnpj,"21.567,38",SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DO SISTEMA DE AUTOMAÇÃO PREDIAL - MAIO/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-21,2023-06-22,1,05741114000106,SEA TECNOLOGIA LTDA,cnpj,"202.796,26",SERVIÇO DE DESENVOLVIMENTO DE SÍTIOS E PORTAIS,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-21,2023-06-22,1,21024602000159,TAYTA SOLUTIONS LTDA,cnpj,"48.639,94",SERVIÇOS TÉCNICOS ESPECIALIZADOS EM TODAS AS FASES DE BUSINESS INTELIGENTE (BI) EM REGIME DE FÁBRICA DE SOFTWARE DIMENSIONADO EM PONTOS DE FUNÇÃO - PF,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-21,2023-06-22,1,09169349000126,TRANSMONICI TRANSPORTE E TURISMO LTDA,cnpj,"2.090,05",SERVIÇO DE TRANSPORTE DE ALUNOS E PROFESSORES DA REDE DE ENSINO DO DF PARA A CLDF NO MÊS DE ABRIL/2023 - DIFERENÇA DEVIDA APÓS APOSTILAMENTO DO CONTRATO.,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-22,2023-06-22,0,01688354000133,AV COMUNICAÇÃO E MARKETING LTDA,cnpj,"253.378,62","SERVIÇOS DE PUBLICIDADE INSTITUCIONAL NA CAMPANHA ENTREGAS, COM SUBCONTRATADAS - RPNP",PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-22,2023-06-22,0,04941693000178,DROGARIA SÃO MIGUEL ARCANJO LTDA ME,cnpj,"5.349,05",FORNECIMENTO DE MEDICAMENTOS E INSUMOS MÉDICO-HOSPITALARES,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-22,2023-06-22,0,14470051000272,EBM QUINTTO COMUNICACAO LTDA,cnpj,"34.273,85","SERVIÇOS DE PUBLICIDADE INSTITUCIONAL NA CAMPANHA CAMARA NAS CIDADES, COM SUBCONTRATADA",PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-22,2023-06-22,0,34007018000137,FX CARDS SUPRIMENTOS LTDA,cnpj,"6.300,00",AQUISIÇÃO DE RIBBON YMCKT,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-22,2023-06-22,0,00609334000167,IMPACTO AUDITORIA EM SAÚDE LTDA,cnpj,"83.489,21","SERVIÇO DE GESTÃO PLANO DE SAUDE DO FASCAL, MESES MARÇO E ABRIL/2023",PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-22,2023-06-22,0,88633680000202,OSM CONSULTORIA E SISTEMAS LTDA,cnpj,"18.395,88",SERVIÇO DE SUPORTE TÉCNICO E MANUTENÇÃO DO SISTEMA MENTORH - AUTORIZAÇÃO SEI 1225738,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-22,2023-06-22,0,88633680000202,OSM CONSULTORIA E SISTEMAS LTDA,cnpj,"43.603,41",SERVIÇO DE SUPORTE TÉCNICO E MANUTENÇÃO DO SISTEMA MENTORH - 22/04/2023 A 21/05/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-22,2023-06-22,0,04752792000101,QUALIFICAR-GESTAO TERCEIRIZADA DE SERV CORPORATE,cnpj,"24.391,10",SERV.TÉC. PRONTO ATENDIM.USUARIO-05/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-22,2023-06-22,0,07566931000109,R2R CONSTRUÇÕES E SERVIÇOS LTDA,cnpj,"55.818,27",SERVIÇO DE COPEIRAGEM PARA CLDF - MAIO/23,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-22,2023-06-22,0,00881775000113,REZEK FERREIRA INFORMÁTICA LTDA,cnpj,"155.051,40","GESTÃO PLANO DE SAUDE DO FASCAL, MESES DE MARÇO E ABRIL/2023",PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-22,2023-06-23,1,31379786000123,CONTEXA INOVAÇÃO EM TECNOLOGIA LTDA,cnpj,"16.378,09",MANUTENÇÃO PREVENTIVA E CORRETIVA EM IMPRESSORA - MAIO/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-22,2023-06-23,1,31379786000123,CONTEXA INOVAÇÃO EM TECNOLOGIA LTDA,cnpj,"2.682,28",MANUTENÇÃO PREVENTIVA E CORRETIVA EM IMPRESSORA - PAGAMENTO RETROATIVO.,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-22,2023-06-23,1,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.470,28",PÓS-GRADUAÇÃO EM DIREITO ADMINISTRATIVO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-26,2023-06-26,0,05555382000133,AOVS SISTEMAS DE INFORMATICA S.A.,cnpj,"90.649,44",ACESSO A PLATAFORMA ALURA. CURSOS DE TECNOLOGIA E PROGRAMAÇÃO.,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-26,2023-06-27,1,04941693000178,DROGARIA SÃO MIGUEL ARCANJO LTDA ME,cnpj,"981,36",FORNECIMENTO DE MEDICAMENTOS E INSUMOS MÉDICO-HOSPITALARES,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-26,2023-06-27,1,21992832000101,PONTUAL SERVIÇOS GERAIS LTDA.-ME,cnpj,"26.083,55",SERVIÇO DE APOIO ADMINISTRATIVO POR MEIO DE RECEPCIONISTA - MAIO/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-26,2023-06-27,1,13258899000199,SEFIX - GESTAO DE PROFISSIONAIS EIRELI,cnpj,"152.915,12","SERVIÇOS DE LIMPEZA, HIGIENIZAÇÃO E CONSERVAÇÃO - MAIO/2023",PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-26,2023-06-27,1,04744995000156,TOP SERVICOS E CONSTRUCOES EIRELI EPP,cnpj,"24.122,56",FORNECIMENTO DE PEÇAS PARA CONSERVAÇÃO PREDIAL - MAIO DE 2023,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-26,2023-06-27,1,04744995000156,TOP SERVICOS E CONSTRUCOES EIRELI EPP,cnpj,"61.223,16",SERVIÇO DE CONSERVAÇÃO PREDIAL - MAIO DE 2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-27,2023-06-27,0,27410479000190,FIESTASECO SERVICOS DE LAVANDERIA LTDA ME,cnpj,"353,53",SERVIÇOS DE LAVANDERIA DO SAS,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-27,2023-06-27,0,38036000000114,JME SERVICOS INTEGRADOS E EQUIPAMENTOS EIRELI,cnpj,"415.102,38",SERVIÇO DE OPERACIONALIZAÇÃO E ASSISTÊNCIA TÉCNICA DE TV DIGITAL - MAIO/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-27,2023-06-27,0,05741114000106,SEA TECNOLOGIA LTDA,cnpj,"209.556,14",DESENVOLVIMENTO DE SÍTIOS E PORTAIS - MAIO/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-27,2023-06-27,0,05741114000106,SEA TECNOLOGIA LTDA,cnpj,"21.358,33",SERVIÇO DE SUPORTE TÉCNICO E ATUALIZAÇÃO DE VERSÃO - SISTEMAS PORTAIS (INTRANET E INTERNET) - MAIO/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-27,2023-06-27,0,05461103000172,VERBO EDUCACIONAL LTDA.,cnpj,"608,60",PÓS-GRADUAÇÃO - AUDITORIA INTERNA - PARCELA 09/18,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-27,2023-06-27,0,02282727000134,ZEPIM SEGURANCA E VIGILANCIA EIRELI,cnpj,"213.669,26",SERVIÇO DE VIGILÂNCIA ARMADA NA CLDF - MAIO DE 2023 - COM GLOSA E MULTA,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-06-27,2023-06-28,1,01688354000133,AV COMUNICAÇÃO E MARKETING LTDA,cnpj,"172.549,41","SERVIÇOS DE PUBLICIDADE INSTITUCIONAL NA CAMPANHA MACHISMO NÃO, COM SUBCONTRATADAS",PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-27,2023-06-28,1,35381729000130,E A FERREIRA NETO,cnpj,"1.648,42",FORNECIMENTO DE MATERIAIS PERMANENTES - PALETEIRA MANUAL,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-27,2023-06-28,1,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.470,28",PÓS-GRADUAÇÃO LATU SENSU EM DIREITO ADMINISTRATIVO -PARCELA 2/12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-27,2023-06-28,1,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.470,28",PÓS-GRADUAÇÃO ONLINE EM DIREITO LEGISLATIVO - PARCELA 2/12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-27,2023-06-28,1,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.470,28",PÓS-GRADUAÇÃO ONLINE EM DIREITO ADMINISTRATIVO - PARCELA 2/12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-28,2023-06-29,1,10221304000132,AZTER SOLUÇÕES LTDA,cnpj,"319,20",FORNECIMENTO DE KIT LANCHE - PROJETOS DE EDUCAÇÃO PARA CIDADANIA - ELEGIS - PERÍODO COMPL. A NF. DE ABRIL/2023,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-28,2023-06-29,1,21137143000110,CENTRAL BRASIL INSTRUMENTOS DE MEDIÇÃO LTDA. - EPP,cnpj,"2.100,00",AQUISIÇÃO DE MATERIAL PERMANENTE - MEDIDOR DE DIÓXIDO DE CARBONO E DECIBELÍMETRO.,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-28,2023-06-29,1,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.470,28",PÓS-GRADUAÇÃO ONLINE EM DIREITO ADMINISTRATIVO - PARC. 02/12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-29,2023-06-30,1,02604476000167,CLIMATICA ENGENHARIA EIRELI,cnpj,"2.335,64",FORNECIMENTO DE PEÇAS PARA MANUTENÇÃO PREVENTIVA E CORRETIVA DOS SISTEMAS DE CONDICIONAMENTO DE AR CENTRAL - MAIO/2023,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-29,2023-06-30,1,02604476000167,CLIMATICA ENGENHARIA EIRELI,cnpj,"52.944,06","SERVIÇOS DE ASSISTÊNCIA TÉCNICA NECESSÁRIA À OPERAÇÃO, MANUTENÇÃO PREVENTIVA E CORRETIVA DOS SISTEMAS DE CONDICIONAMENTO DE AR CENTRAL - MAIO/2023",PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-29,2023-06-30,1,14470051000272,EBM QUINTTO COMUNICACAO LTDA,cnpj,"410.312,83","SERVIÇOS DE PUBLICIDADE INSTITUCIONAL NA CAMPANHA MACHISMO NÃO, COM SUBCONTRATADAS.",PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-06-29,2023-06-30,1,72602303000195,PURISSIMA AGUA MINERAL LTDA-EPP,cnpj,"6.963,84",FORNECIMENTO DE ÁGUA MINERAL - GALÕES 20L - MAIO DE 2023,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-03,2023-07-03,0,,220202-22202 FUNDAÇÃO DE AMPARO AO TRABALHADOR PRESO - FUNAP,sem_registro,"5.412,60",SERVIÇO DE MÃO DE OBRA DE SENTENCIADOS DOS REGIMES ABERTO E SEMIABERTO NA CLDF EM MAIO/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-03,2023-07-03,0,10221304000132,AZTER SOLUÇÕES LTDA,cnpj,"6.686,24",FORNECIMENTO DE KIT LANCHE - PROJETOS DE EDUCAÇÃO PARA CIDADANIA - ELEGIS (PERÍODO 06/2023),FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-03,2023-07-03,0,18133018000127,CAPACITY TREINAMENTO E APERFEICOAMENTO LTDA ME,cnpj,"4.116,00",CURSO: CONTROLE INTERNO COM FOCO NA GESTÃO DE RISCOS EM CONTRATAÇÕES,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-03,2023-07-03,0,08220275000142,GRÁFICA E EDITORA MOVIMENTO LTDA,cnpj,"77.692,23",SERVIÇO GRÁFICO.,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-03,2023-07-03,0,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.295,26",PÓS-GRADUAÇÃO EM DIREITO TRIBUTÁRIO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-03,2023-07-03,0,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.470,28",MBA EM COMUNICAÇÃO GOVERNAMENTAL E MARKETING POLÍTICO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-03,2023-07-03,0,03517258000158,MAXVIDEO COMERCIO E SERVICOS LTDA - ME,cnpj,"16.893,24",LOCAÇÃO DE SOLUÇÕES DE TELEJORNALISMO MÓVEL E PORTÁTIL (MOCHILINK) PARA ÁUDIO E VÍDEO - MAIO DE 2023,LOCAÇÕES,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-03,2023-07-03,0,05411789000197,SHOWCASE PRO TECNOLOGIA LTDA,cnpj,"1.101,94","SERVIÇO DE AUDIODESCRIÇÃO SOB DEMANDA, ENTREGUE MIXADA EM PROGRAMAS PRÉ-GRAVADOS - JUNHO DE 2023.",PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-03,2023-07-03,0,09169349000126,TRANSMONICI TRANSPORTE E TURISMO LTDA,cnpj,"38.921,56",SERVIÇO DE TRANSPORTE DE ALUNOS E PROFESSORES DA REDE DE ENSINO DO DF PARA A CLDF NO MÊS DE JUNHO/2023.,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-03,2023-07-03,0,24531339000182,UNYEAD EDUCACIONAL S.A.,cnpj,"220,18",PÓS-GRADUAÇÃO: PLANEJAMENTO PÚBLICO - PARCELA 16/16,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-03,2023-07-03,0,24531339000182,UNYEAD EDUCACIONAL S.A.,cnpj,"943,65",PÓS-GRADUAÇÃO: SEGURANÇA DA INFORMAÇÃO - PARCELA 16/16,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-03,2023-07-04,1,04784569000227,CALIA Y2 PROPAGANDA E MARKETING LTDA,cnpj,"183.039,45","SERVIÇOS DE PUBLICIDADE INSTITUCIONAL NA CAMPANHA MACHISMO NÃO, COM SUBCONTRATADAS.",PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-03,2023-07-04,1,45758889000109,R M DE CASTRO LTDA,cnpj,"3.575,00",FORNECIMENTO DE MATERIAIS PERMANENTES - BOMBA HIDRÁULICA SUBMERSÍVEL,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-04,2023-07-04,0,14470051000191,EBM QUINTTO COMUNICAÇÃO LTDA.,cnpj,"373.539,71","SERVIÇOS DE PUBLICIDADE INSTITUCIONAL NA CAMPANHA ENTREGAS, COM SUBCONTRATADAS - RPNP",PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-04,2023-07-05,1,00059857000187,CENTRO DE ENSINO UNIFICADO DE BRASILIA,cnpj,"1.483,02",MBA EM GESTÃO PÚBLICA - PARCELA 10/15,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-04,2023-07-05,1,14062549000115,H3D SOLUCOES DE TELEINFORMATICA LTDA,cnpj,"8.573,13",SERVIÇO DE GERENCIAMENTO E PROGRAMAÇÃO DO SISTEMA DE MANUTENÇÃO PREVENTIVA E CORRETIVA DA CENTRAL TELEFÔNICA - JUNHO DE 2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-04,2023-07-05,1,38755867000120,LARISSA ROMAO QUARTEZAN,cnpj,"3.300,00",FORNECIMENTO DE MATERIAL DE CONSUMO (OSCILOSCÓPIO DIGITAL),FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-04,2023-07-05,1,00545482000165,NETWORLD TELECOMUNICACOES DO BRASIL LTDA,cnpj,"1.795,18",CONTRATAÇÃO DE LINK DADOS DE 2 GBPS PARA ACESSO DEDICADO À INTERNET COM SERVIÇOS ANTI I DOS / DDOS INSTALADO NA CLDF,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-04,2023-07-05,1,01847054000150,REDXCORP PRODUÇÃO E LOCAÇÃO EIREL,cnpj,"381.829,97",TRATAMENTO DE MÍDIAS ANALÓGICAS PARA ARMAZENAMENTO DIGITAL,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-04,2023-07-05,1,10757593000199,THS TECNOLOGIA INFORMACAO E COMUNICACAO LTDA,cnpj,"92.815,29",SERVIÇOS TÉCNICOS ESPECIALIZADOS EM TODAS AS FASES DE B.I. - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-05,2023-07-05,0,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.470,28",PÓS-GRADUAÇÃO EM DIREITO ADMINISTRATIVO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-05,2023-07-06,1,13922714000107,MILLENNIUM EVENTOS EIREL,cnpj,"384.778,50",SERVIÇO DE ALUGUEL DE ITENS PARA EVENTOS - CÂMARA NAS CIDADES BRAZLÂNDIA RA IV - 15 E 16 DE JUNHO DE 2023.,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-05,2023-07-06,1,03828805000116,RIOPRO INFORMÁTICA LTDA.,cnpj,"11.500,00",SERVIÇOS DE MANUTENÇÃO E SUPORTE TÉCNICO DOS SISTEMAS DE GESTÃO DE ALMOXARIFADO E PATRIMÔNIO - JUNHO DE 2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-05,2023-07-06,1,37142932000189,SISTEMA DE EMERGENCIA MOVEL DE BRASILIA LTDA,cnpj,"3.678,40",SERVIÇO CONTÍNUO PRÉ-HOSPITALAR MÓVEL DE URGÊNCIA - JUNHO DE 2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-05,2023-07-06,1,37142932000189,SISTEMA DE EMERGENCIA MOVEL DE BRASILIA LTDA,cnpj,"3.912,50",SERVIÇO CONTÍNUO PRÉ-HOSPITALAR MÓVEL DE URGÊNCIA - EVENTO CÂMARA NAS CIDADES - 15 E 16/06/2023.,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-05,2023-07-06,1,88630413000281,UNIÃO BRASILEIRA DE EDUCAÇÃO E ASSISTÊNCIA,cnpj,"2.864,00",CURSO DE ESPECIALIZAÇÃO EM CIÊNCIA DE DADOS E INTELIGÊNCIA ARTIFICIAL - PARCELA 4/12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-07,2023-07-11,4,05411789000197,SHOWCASE PRO TECNOLOGIA LTDA,cnpj,"7.692,44",LOCAÇÃO DE EQUIPAMENTOS PARA CLOSED CAPTION (CC) - JUNHO/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-10,2023-07-10,0,02261854000157,UNINTER EDUCACIONAL S/A,cnpj,"242,72",CURSO PÓS GRADUAÇÃO LATU SENSU EM GESTÃO EM RÁDIO E MÍDIAS AUDIOVISUAIS - PARCELA 10 DE 18,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2023,2023-07-10,2023-07-11,1,02434797000160,FATTO CONSULTORIA E SISTEMAS LTDA,cnpj,"346,18","CONTAGEM DE PONTOS DE FUNÇÃO NO DESENVOLVIMENTO, MANUTENÇÃO EVOLUTIVA, CORRETIVA E ADAPTATIVA DE SOFTWARE PARA CLDF - REFERENTE AO REAJUSTE DO CONTRATO",PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-10,2023-07-11,1,03624962000100,GESTEMAQ COMERCIO E ASSISTENCIA TECNICA LTDA,cnpj,"4.827,68",MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS GRÁFICOS - JUNHO/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-10,2023-07-11,1,28798851000140,GRATIA TECNOLOGIA EM CONTROLE DE ACESSO E PONTO,cnpj,"2.340,00",AQUISIÇÃO DE CORDÃO PERSONALIZADO PARA CRACHÁ,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-10,2023-07-11,1,15813919000171,INFOCONS - PRODUTOS E SERVIÇOS DE INFORMATICA LTDA,cnpj,"147,00",SERVIÇO DE LEITURA CONTÍNUA E ININTERRUPTA DO DIÁRIO DA JUSTIÇA (DJ) PARA A CLDF - JUNHO DE 2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-10,2023-07-11,1,03517258000158,MAXVIDEO COMERCIO E SERVICOS LTDA - ME,cnpj,"16.893,24",LOCAÇÃO DE SOLUÇÕES DE TELEJORNALISMO MÓVEL E PORTÁTIL (MOCHILINK) PARA ÁUDIO E VÍDEO - JUNHO DE 2023,LOCAÇÕES,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-10,2023-07-11,1,32904046000121,RPL COMERCIO E SERVICOS LTDA,cnpj,"2.510,11",SERVIÇO DE CLIPPING ONLINE E IMPRESSO - JUNHO DE 2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-10,2023-07-11,1,33683111000107,SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO,cnpj,"3.522,21",SERVIÇO DE CONEXÃO REDE INFOVIA BRASÍLIA - JUNHO/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-11,2023-07-11,0,61600839000155,CENTRO DE INTEGRACAO EMPRESA-ESCOLA - CIEE,cnpj,"139.250,43",CONTRATAÇÃO DE ESTAGIÁRIOS PARA CLDF - JUNHO/2023,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-11,2023-07-12,1,03659059000184,ASSOCIACAO BRASILEIRA DE RECURSOS HUMANOS - ABRH-D,cnpj,"18.326,00",CONTRATAÇÃO DE 17 VAGAS PARA O EVENTO 33° ENCONTRARH - ENCONTRO ANUAL DE RECURSOS HUMANOS DO PLANALTO CENTRAL,PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
2023,2023-07-11,2023-07-12,1,13498257000167,CENTRO OESTE PRESTADORA DE SERVICO DE DESINSETIZAC,cnpj,"1.797,08","SERVIÇO DE CONTROLE DE PRAGAS URBANAS, ENVOLVENDO DESINSETIZAÇÃO E DESRATIZAÇÃO, SOB DEMANDA, NO EDIFÍCIO SEDE DA CLDF - JUNHO/2023",PRESTAÇÃO DE SERVIÇOS,1500-100000000,0,,2026-09-02T17:49:17
